LE,gammaE,loglik
11.536276,0.5764332,-147.27121
23.390152,0.6152538,-147.62064
12.930991,0.71686465,-146.94014
14.316773,0.6591352,-146.77742
11.552731,0.66689116,-147.04286
9.536036,0.69642836,-147.61049
15.694854,0.8270834,-148.42867
6.004715,0.7412608,-150.30176
6.9100003,0.7713247,-149.43109
13.653287,0.5829487,-146.9062
10.7294855,0.63192487,-147.28503
19.48046,0.63693225,-147.11044
7.4972186,0.7416228,-148.8292
10.827672,0.7851467,-147.41675
26.696228,0.5612998,-147.68228
14.871809,0.64872694,-146.76144
21.606007,0.66022927,-147.75266
26.644138,0.5799454,-147.8616
22.5145,0.5769501,-147.18338
20.536371,0.5330283,-146.93672
13.483413,0.42774543,-147.99702
18.447968,0.50066936,-147.00926
12.79136,0.41769063,-148.2083
10.972537,0.41337344,-148.60062
17.867573,0.43670568,-147.49356
18.0279,0.45354605,-147.33783
9.830767,0.60472625,-147.6417
20.610363,0.4629492,-147.20807
25.93796,0.5738417,-147.67271
10.797454,0.63669217,-147.25641
18.210165,0.6896184,-147.30806
12.629148,0.53217965,-147.28796
9.968229,0.59854746,-147.61502
15.270419,0.5988234,-146.76028
12.499268,0.7041183,-146.93471
8.649131,0.7176149,-148.03513
11.43224,0.8752422,-148.03535
11.591307,0.8292206,-147.61
10.740837,0.8506393,-147.83464
9.290594,0.90499943,-148.57265
11.656124,0.9050959,-148.40979
12.905796,0.74293476,-147.04301
17.878315,0.4779454,-147.16006
19.088034,0.6402395,-147.07344
18.906239,0.39607897,-147.86453
16.590492,0.7588505,-147.69359
19.171352,0.42271823,-147.56808
9.432119,0.58911765,-147.84276
9.833168,0.6828264,-147.49915
18.923557,0.79333055,-149.1915
14.950166,0.5724583,-146.83405
13.00264,0.735127,-147.00677
10.21806,0.8758392,-148.11075
10.447272,0.77931595,-147.47272
11.52281,0.8890153,-148.19452
16.345022,0.44086498,-147.55334
11.088019,0.5524452,-147.49222
13.59877,0.69961,-146.87128
13.603667,0.6313794,-146.8064
12.974203,0.56839466,-147.0471
16.77379,0.55780894,-146.81279
15.907245,0.5535521,-146.84895
20.038074,0.55483925,-146.89911
21.595963,0.5002619,-147.04596
21.077444,0.48414987,-147.09375
18.455544,0.51111156,-146.95953
19.842402,0.35085788,-148.40984
15.602967,0.7979675,-147.9356
8.59445,0.58090925,-148.22995
12.193998,0.50783324,-147.52399
18.763395,0.6720536,-147.25705
13.481291,0.5979942,-146.87888
13.841281,0.9248839,-149.50604
12.70322,0.46011263,-147.80942
17.41545,0.51988333,-146.93643
31.421911,0.3976323,-147.88081
11.579647,0.8248623,-147.57603
9.104513,0.5940049,-147.95776
9.9827795,0.46530858,-148.379
14.001814,0.38337043,-148.43053
14.675674,0.38774073,-148.2958
21.0321,0.7667776,-149.57825
11.559418,0.6507466,-147.05603
16.077192,0.660158,-146.83278
15.369164,0.66454977,-146.80545
8.39312,0.7181331,-148.17902
10.813679,0.7674943,-147.34666
12.84215,0.7228486,-146.96329
12.019726,0.655648,-146.96832
15.749206,0.70678943,-147.03307
16.0784,0.4503018,-147.48746
20.08061,0.6054369,-147.0172
16.938572,0.5437095,-146.85255
14.941959,0.57535857,-146.82574
15.041905,0.5665998,-146.84747
20.781136,0.46027508,-147.22493
72.2254,0.26710582,-150.32097
114.71007,0.26175007,-151.44281
69.42988,0.3045836,-149.94316
80.59478,0.23255979,-150.99652
110.681206,0.2927179,-151.44028
155.43216,0.2637544,-152.51053
7.99563,0.82375,-148.73784
8.634115,0.9721348,-149.4097
12.728611,0.78944206,-147.32048
11.435254,0.6171053,-147.14932
17.662386,0.39613274,-147.9335
28.836966,0.6076146,-148.76556
17.885128,0.32855666,-148.85835
18.400124,0.35131508,-148.47734
16.198154,0.41621336,-147.815
6.5338683,0.64378625,-149.48993
5.5681725,0.654761,-150.51523
7.33627,0.5434784,-149.03006
9.536006,0.5341764,-148.0571
7.340979,0.58116436,-148.91975
15.038764,0.8516119,-148.60107
16.78582,0.56290156,-146.80008
27.161442,0.41813028,-147.6042
12.645544,0.79853565,-147.38579
10.708767,0.7856234,-147.44162
13.463589,0.75660974,-147.13234
11.456029,0.60365653,-147.18512
7.215154,0.4684094,-149.43881
9.830094,0.4341751,-148.68738
9.689137,0.5306985,-148.02357
10.889009,0.47384965,-148.06662
21.292864,0.4286048,-147.46103
15.5519,0.63514423,-146.75287
22.884302,0.42425624,-147.48969
33.273228,0.42125005,-147.86357
40.53914,0.39435562,-148.35184
18.02701,0.5323263,-146.87978
18.799334,0.5032991,-146.99263
32.328625,0.40036786,-147.90039
14.120419,0.5729318,-146.89487
12.508897,0.7623625,-147.14575
11.816645,0.758289,-147.16461
10.0448065,0.7532335,-147.50136
12.995543,0.78554034,-147.30595
10.653872,0.4700573,-148.15659
10.613958,0.54646355,-147.64941
17.603703,0.5851686,-146.78314
12.184678,0.7427552,-147.07166
10.646846,0.7102708,-147.25409
14.9795265,0.521278,-147.05885
21.40099,0.43129736,-147.43698
16.291899,0.6929632,-147.01367
12.767826,0.53957677,-147.2222
8.860097,0.42711627,-149.04932
6.159547,0.63627297,-149.83215
26.950191,0.6194145,-148.49568
12.996962,0.6168514,-146.88834
11.58127,0.4915762,-147.76732
13.653336,0.4560071,-147.6994
11.811777,0.423939,-148.31752
11.208706,0.45813772,-148.12234
15.447438,0.55666685,-146.8593
11.159467,0.44692296,-148.23334
11.429598,0.5770922,-147.29219
17.660748,0.7018487,-147.3122
16.713697,0.69575036,-147.09204
12.105339,0.6536135,-146.95645
13.379096,0.74414843,-147.05481
11.244208,0.592805,-147.27177
16.13012,0.53626204,-146.90735
27.66443,0.6153943,-148.60843
17.871002,0.41721168,-147.68622
17.63127,0.43339527,-147.53783
17.205627,0.4396421,-147.50436
17.48044,0.4383819,-147.49947
20.91603,0.6592893,-147.57883
12.698164,0.5099593,-147.41852
10.01072,0.59882826,-147.59973
11.174683,0.70190614,-147.12383
13.032348,0.79999423,-147.4263
15.657818,0.6369752,-146.75739
15.838581,0.6716927,-146.8583
21.572884,0.6832998,-148.07
8.830867,0.56541157,-148.18213
9.732397,0.6783213,-147.53809
8.220359,0.7941408,-148.46835
9.2558975,0.76820505,-147.83533
11.938694,0.89780706,-148.35934
17.607086,0.36952665,-148.2722
25.402601,0.3825288,-147.88893
7.8458834,0.47427273,-149.09824
8.387719,0.48989865,-148.76382
8.416132,0.5828702,-148.30917
14.987675,0.8894906,-149.33896
16.32535,0.65808964,-146.8439
12.544954,0.7219763,-146.97594
16.383541,0.69718,-147.05365
9.132972,0.7966768,-147.98486
9.703586,0.89821106,-148.40227
15.550165,0.62412584,-146.74442
16.478827,0.46715423,-147.31403
11.0912,0.46119887,-148.12305
10.978273,0.43171516,-148.41685
29.40956,0.47379866,-147.56183
17.569279,0.59291816,-146.78319
21.817354,0.7262567,-148.95798
14.032921,0.42046955,-147.99823
11.499084,0.36458546,-149.05109
13.654498,0.41598305,-148.09717
17.050507,0.5935867,-146.76553
16.274313,0.47554365,-147.26273
15.470717,0.6329871,-146.74944
11.351773,0.5357792,-147.52184
16.337904,0.6094558,-146.75021
10.722305,0.5370803,-147.67236
11.68784,0.5775973,-147.23352
18.118967,0.6941409,-147.33249
14.610744,0.758764,-147.26875
14.187278,0.6191534,-146.78001
12.496625,0.8268394,-147.62108
12.496625,0.8268394,-147.62108
10.334942,0.7364865,-147.37692
23.184963,0.5413108,-147.1276
13.8260565,0.4533803,-147.69962
11.431446,0.8012983,-147.42175
14.220025,0.456314,-147.62193
8.914083,0.33333814,-150.00581
11.084282,0.5321442,-147.60779
10.406832,0.5363125,-147.76529
10.618266,0.54496646,-147.6564
9.159893,0.5958877,-147.9283
7.9393845,0.4970935,-148.92087
9.386734,0.52273613,-148.17535
24.687025,0.44555947,-147.36871
12.993229,0.5554667,-147.10382
11.870858,0.5292023,-147.44788
25.18065,0.639804,-148.37976
14.094476,0.54379606,-147.02277
21.158092,0.61357164,-147.21072
27.512869,0.38952506,-147.83861
30.174946,0.4438995,-147.6284
8.790203,0.8346994,-148.31734
9.45435,0.65941447,-147.66257
13.941727,0.78739184,-147.42601
10.538147,0.7179759,-147.29123
12.728378,0.45271137,-147.87189
10.801,0.38797936,-148.91174
12.143821,0.41543996,-148.34337
11.591024,0.9656374,-149.32187
23.012512,0.30193698,-149.09833
47.660507,0.44261834,-149.21721
47.660507,0.44261834,-149.21721
47.660507,0.44261834,-149.21721
55.078163,0.4543298,-150.33282
14.492443,0.39584646,-148.21887
11.00387,0.5489912,-147.53183
10.000852,0.43133497,-148.66556
10.2040615,0.5647482,-147.67728
10.558304,0.62016714,-147.36246
14.638789,0.7913853,-147.59772
14.638789,0.7913853,-147.59772
14.638789,0.7913853,-147.59772
7.6685314,0.7054995,-148.63425
12.8178835,0.8508366,-147.92087
13.851901,0.5322688,-147.11162
15.987271,0.48165917,-147.2376
15.182121,0.4734688,-147.36948
11.814766,0.72766685,-147.06064
19.581604,0.5391725,-146.88936
13.350161,0.6426694,-146.81827
22.550285,0.47252458,-147.17719
21.708378,0.4811955,-147.11877
11.921085,0.80332685,-147.4093
16.395342,0.5231378,-146.95619
22.338434,0.5075689,-147.06012
16.667736,0.49278975,-147.11618
12.457402,0.6130484,-146.9708
10.752159,0.7341552,-147.26427
20.17751,0.5447164,-146.90909
24.9967,0.5109477,-147.23636
24.9967,0.5109477,-147.23636
17.859732,0.48084834,-147.14117
12.432402,0.728718,-147.00461
14.880676,0.62809896,-146.74881
15.763913,0.6026434,-146.74774
22.327795,0.53543204,-147.04616
23.972214,0.5366039,-147.19171
22.56134,0.54925746,-147.08725
12.958551,0.6408603,-146.85663
12.596538,0.62158346,-146.93065
16.322712,0.5930305,-146.75443
9.971583,0.61297596,-147.56729
9.614293,0.6759893,-147.58427
13.8403015,0.7218569,-146.95784
13.8403015,0.7218569,-146.95784
15.18661,0.7584941,-147.36368
12.214206,0.5145405,-147.47429
10.599787,0.611549,-147.37558
12.721652,0.9152765,-148.82721
15.950341,0.43527913,-147.63968
26.679762,0.5961216,-148.07004
27.719885,0.6140286,-148.59785
18.533138,0.3679382,-148.23662
10.866241,0.7404475,-147.2528
21.020313,0.57716006,-147.0128
19.979021,0.41728282,-147.5939
19.381851,0.43950433,-147.40614
20.192091,0.5436904,-146.91046
20.192091,0.5436904,-146.91046
9.7230835,0.5681028,-147.8211
13.643177,0.5436658,-147.07533
9.691327,0.6892283,-147.55002
9.794794,0.683304,-147.51291
11.10498,0.6684807,-147.13611
19.164013,0.6768511,-147.38159
9.987972,0.5209708,-147.98355
15.869058,0.87201,-149.42267
16.925663,0.7296527,-147.4349
17.300888,0.77409333,-148.13481
24.314972,0.65167254,-148.34267
12.015383,0.5728398,-147.1882
9.527897,0.56410545,-147.90924
18.150629,0.6251211,-146.88626
13.154205,0.5681805,-147.02286
7.076232,0.4823737,-149.43805
11.24752,0.7466106,-147.19656
15.574835,0.67032236,-146.83488
14.545901,0.55232877,-146.9392
15.522529,0.57684505,-146.79434
15.939944,0.5977127,-146.75067
14.474995,0.58098835,-146.83948
14.538496,0.5775882,-146.8452
12.449266,0.6399668,-146.92035
14.160463,0.5855896,-146.85023
14.428741,0.65444696,-146.7703
12.874956,0.5611995,-147.09409
13.024653,0.6131875,-146.89291
13.061257,0.506154,-147.38586
15.805988,0.6532291,-146.79523
13.499669,0.70961505,-146.9038
13.875618,0.67600244,-146.81099
12.090908,0.6191262,-147.01555
12.185422,0.7802592,-147.25397
13.663607,0.665201,-146.80287
13.402744,0.75356674,-147.11008
13.402744,0.75356674,-147.11008
22.277096,0.43338916,-147.4159
11.092787,0.6971572,-147.13779
13.778614,0.7951917,-147.47598
10.691567,0.72174263,-147.25677
17.096037,0.6390442,-146.83955
10.288152,0.59108955,-147.53868
12.426283,0.5316281,-147.32655
27.144505,0.32316872,-148.6677
26.159874,0.36272135,-148.1174
19.211508,0.33631703,-148.65941
17.054577,0.82713103,-149.0325
12.16651,0.6388223,-146.9642
10.589937,0.71214414,-147.27084
13.397472,0.8446299,-147.96265
14.277351,0.52290434,-147.11737
14.723103,0.7563088,-147.26465
16.287518,0.44686297,-147.50204
13.871291,0.619551,-146.79997
11.980918,0.85171056,-147.82376
14.137029,0.62204415,-146.7798
10.814855,0.82045776,-147.61111
19.69609,0.4952106,-147.02917
25.089108,0.5466472,-147.3537
28.088114,0.6875306,-150.55287
9.790172,0.30685216,-150.16444
9.39618,0.6463669,-147.70477
16.815742,0.746231,-147.59671
15.953978,0.66779464,-146.85178
10.422003,0.6314652,-147.37401
12.807204,0.8085071,-147.48026
12.807204,0.8085071,-147.48026
12.6852255,0.6213851,-146.91881
12.838314,0.75754225,-147.11761
11.793461,0.7276844,-147.06339
11.7040415,0.49878103,-147.68742
14.96016,0.7548746,-147.28986
14.96016,0.7548746,-147.28986
12.048024,0.65539175,-146.964
20.76612,0.3679204,-148.13646
25.766794,0.49181458,-147.28714
9.614536,0.7373194,-147.6182
14.839575,0.41594037,-147.95026
13.335216,0.868739,-148.27975
13.335216,0.868739,-148.27975
11.523634,0.5277872,-147.53102
17.86711,0.6425545,-146.92819
11.899183,0.68434334,-146.9826
11.092657,0.83262724,-147.66257
17.947395,0.46281016,-147.2674
15.297002,0.5922625,-146.76974
12.132141,0.61185384,-147.02711
12.723559,0.58262426,-147.02643
11.827135,0.5485109,-147.3453
13.530448,0.8871567,-148.63551
13.530448,0.8871567,-148.63551
12.129208,0.55333596,-147.25992
12.6160145,0.56030905,-147.13907
17.557959,0.30838975,-149.21921
34.178326,0.41308483,-147.93726
27.664312,0.503945,-147.46597
20.809973,0.598673,-147.07498
13.961775,0.7597476,-147.19437
14.8755045,0.65652883,-146.77307
14.8755045,0.65652883,-146.77307
12.072559,0.73766947,-147.06267
15.609951,0.60626405,-146.74643
10.488707,0.7074309,-147.2941
14.02912,0.57952017,-146.88055
14.516724,0.6088783,-146.77545
13.235611,0.58012325,-146.96472
13.21017,0.5651709,-147.02832
15.341696,0.5180296,-147.048
20.540302,0.5791709,-146.9714
6.3521686,0.774882,-150.03183
10.234027,0.8409119,-147.8466
12.53155,0.6967592,-146.9185
17.697964,0.6452051,-146.92157
19.298443,0.71609277,-147.89166
16.301971,0.7045626,-147.0938
16.513016,0.6377339,-146.7948
14.045057,0.65828246,-146.78229
12.18507,0.5280482,-147.39284
14.735052,0.5493935,-146.93634
10.726833,0.48775685,-147.99945
14.291407,0.8434799,-148.19272
16.538157,0.8133379,-148.52261
7.680368,0.48238307,-149.12738
10.27701,0.41287777,-148.77002
10.265823,0.45091045,-148.41922
11.854952,0.57129955,-147.2267
23.830467,0.6528665,-148.2272
16.425978,0.587733,-146.75963
15.367688,0.47375676,-147.34976
14.788989,0.6869243,-146.85173
11.698622,0.504093,-147.65036
13.890347,0.81162995,-147.66924
19.836304,0.6647052,-147.4017
13.478356,0.5928765,-146.8937
11.140991,0.86427873,-147.9238
12.602263,0.80817246,-147.46173
12.602263,0.80817246,-147.46173
18.582079,0.6203141,-146.91159
18.582079,0.6203141,-146.91159
17.156296,0.53215396,-146.89041
28.61265,0.50133187,-147.55338
29.21738,0.48044038,-147.55482
19.87606,0.50034404,-147.00752
25.052258,0.4804708,-147.25371
22.470463,0.56024694,-147.10902
22.470463,0.56024694,-147.10902
13.176418,0.47929457,-147.57
15.339096,0.4942501,-147.1993
16.1922,0.80028445,-148.16527
10.24312,0.6016179,-147.51471
16.730423,0.78862447,-148.16837
10.129779,0.63591826,-147.4557
13.60307,0.69917303,-146.86996
9.920051,0.88629925,-148.2535
7.6044455,0.7531871,-148.77524
13.837031,0.58166873,-146.89168
22.582518,0.6330449,-147.6489
21.467434,0.6806675,-147.99954
8.490634,0.579263,-148.28503
15.470095,0.76202536,-147.45645
11.224131,0.6049823,-147.23389
11.857151,0.5605548,-147.27692
10.451517,0.60816306,-147.42932
15.814443,0.4802523,-147.26135
17.418165,0.56011254,-146.80537
13.076986,0.6535977,-146.83789
12.98487,0.76334846,-147.15373
14.07462,0.6643061,-146.78842
10.731169,0.83466774,-147.71756
11.95684,0.7278338,-147.0443
11.938589,0.44853178,-148.0542
17.473898,0.46614084,-147.26349
22.78197,0.4798462,-147.15373
23.386345,0.42381614,-147.49496
20.332355,0.36717048,-148.16223
16.47935,0.5702974,-146.7868
17.793074,0.6364958,-146.89413
7.000467,0.41931805,-149.85434
11.7154045,0.4559889,-148.03143
12.339126,0.6410862,-146.93465
11.363303,0.6924034,-147.07935
11.554443,0.7094211,-147.06174
11.853949,0.635057,-147.02399
9.105976,0.6193846,-147.88306
20.175999,0.6383434,-147.23257
14.934334,0.74895155,-147.23438
14.039105,0.54290795,-147.0332
13.157354,0.536095,-147.18199
14.122974,0.6626341,-146.78522
18.284367,0.61613846,-146.86893
13.006754,0.7042323,-146.90094
9.937448,0.8819139,-148.21353
10.786295,0.9060177,-148.35457
11.781596,0.6839679,-147.00096
12.980397,0.57688355,-147.01117
6.865276,0.8688872,-149.92622
21.87287,0.4857612,-147.10387
12.797623,0.7367057,-147.01729
17.566912,0.5184421,-146.93956
23.334007,0.54071707,-147.14029
29.33239,0.55548966,-148.06572
37.855152,0.5809259,-150.52187
39.646065,0.49121994,-148.8731
39.646065,0.49121994,-148.8731
30.784674,0.3390259,-148.44464
21.748348,0.46091753,-147.22421
22.26795,0.43518388,-147.402
19.655596,0.6456284,-147.20027
14.386411,0.8114857,-147.7783
13.078121,0.76197624,-147.1482
9.803525,1.0320948,-150.01932
9.50907,0.93369,-148.7746
12.071345,0.97779316,-149.73969
7.731201,0.84469485,-149.02933
10.832697,0.58317065,-147.4135
20.803555,0.61221105,-147.14885
18.010252,0.5407404,-146.85419
20.75247,0.60165554,-147.0825
17.988237,0.5471745,-146.8376
12.359353,0.7757902,-147.22392
15.572399,0.58777094,-146.76959
9.642036,0.9519961,-148.94278
12.474834,0.71332777,-146.95728
14.836299,0.6888239,-146.86105
17.984348,0.61083037,-146.83063
15.824373,0.5594617,-146.83234
18.843597,0.55376464,-146.84436
17.47694,0.60520905,-146.78902
15.052991,0.65191936,-146.76767
21.995878,0.5483,-147.03488
14.058374,0.6104091,-146.80063
19.90785,0.4951493,-147.03046
9.34743,0.75541973,-147.76285
9.869013,0.8321353,-147.88303
7.036232,0.44155756,-149.68977
21.190113,0.38274282,-147.93639
22.887516,0.37476578,-147.99571
9.383655,0.6074146,-147.80072
35.7156,0.51227725,-148.57701
35.50112,0.4935721,-148.32547
27.006832,0.38185814,-147.90631
30.35875,0.5284698,-147.94504
24.505552,0.4069499,-147.6449
17.402853,0.6442808,-146.88658
9.759192,0.5546458,-147.87195
10.229685,0.5967349,-147.53606
20.691643,0.40542185,-147.69472
30.363512,0.49614468,-147.71811
25.684269,0.45355806,-147.3648
24.066647,0.45631438,-147.29521
29.890995,0.46393314,-147.59314
30.592691,0.27192524,-149.5808
37.331207,0.22005293,-150.80664
8.386361,0.52233684,-148.57979
12.06077,0.8892109,-148.2673
8.850383,0.6496906,-147.94159
13.949823,0.72962743,-147.00133
13.949823,0.72962743,-147.00133
8.459212,0.63550204,-148.15887
32.919685,0.32738647,-148.62645
27.580976,0.4568046,-147.44702
28.259878,0.585562,-148.25719
29.321182,0.4012131,-147.78485
18.137894,0.60884476,-146.83759
14.987378,0.6180544,-146.74925
11.422491,0.65825367,-147.07535
18.373764,0.6514956,-147.04056
19.6283,0.54087126,-146.88855
18.457695,0.627707,-146.92795
13.137581,0.66267765,-146.8335
14.88372,0.7274825,-147.0662
14.174471,0.63983107,-146.76898
14.174471,0.63983107,-146.76898
27.621605,0.4219902,-147.59427
21.509153,0.4673298,-147.18488
22.710005,0.52474785,-147.06897
21.619574,0.53608555,-146.99614
16.164799,0.5616857,-146.81424
9.617757,0.70241505,-147.58002
25.502226,0.57799697,-147.6377
17.560585,0.5363981,-146.86864
10.450808,0.38266215,-149.0495
9.731383,0.35971737,-149.48338
12.948094,0.6553714,-146.84961
14.899282,0.63498783,-146.74994
9.514801,0.62701404,-147.6963
9.507182,0.6308533,-147.69044
13.730071,0.80818737,-147.60089
11.638977,0.64256424,-147.05191
15.479388,0.7612628,-147.4504
25.482552,0.56892467,-147.55515
16.755827,0.6375964,-146.80983
16.327436,0.7037209,-147.09148
16.327436,0.7037209,-147.09148
11.485294,0.69049823,-147.05524
19.489588,0.47054353,-147.16861
23.870728,0.5677471,-147.3114
20.072388,0.5039749,-146.99544
20.072388,0.5039749,-146.99544
8.866014,0.95387006,-149.1493
15.126538,0.61950463,-146.74603
16.692524,0.57239664,-146.7812
12.648197,0.7135477,-146.94525
24.960949,0.5103748,-147.23282
21.655767,0.4546735,-147.26242
18.297358,0.6996515,-147.42664
24.084232,0.54343927,-147.22417
19.657082,0.41494098,-147.6279
30.135303,0.35106775,-148.28491
17.880438,0.31943643,-149.00885
14.753768,0.39812478,-148.1619
13.798246,0.36214906,-148.7316
11.369566,0.7458473,-147.17458
14.2396345,0.7868383,-147.46996
13.712645,0.7230133,-146.95921
13.712645,0.7230133,-146.95921
13.712645,0.7230133,-146.95921
16.686989,0.70279855,-147.14082
14.8586035,0.69758344,-146.89847
16.450504,0.5267242,-146.93646
30.119509,0.45233583,-147.61311
19.054708,0.4308209,-147.49512
30.383753,0.50773346,-147.7856
19.769567,0.4606576,-147.23135
19.769567,0.4606576,-147.23135
10.31954,0.68255645,-147.3378
10.727288,0.7684473,-147.36803
10.727288,0.7684473,-147.36803
13.076943,0.639307,-146.84576
18.67343,0.5322535,-146.8833
14.787431,0.43483007,-147.759
21.88878,0.4886941,-147.09325
45.70188,0.3517548,-148.75839
36.858173,0.3808469,-148.20642
20.182104,0.5644523,-146.91399
10.320807,0.70299625,-147.33966
16.253223,0.70262206,-147.07277
15.7040615,0.5841324,-146.77293
13.087086,0.67646927,-146.84685
26.818504,0.45536968,-147.41014
11.613162,0.79783666,-147.3867
12.97386,0.6518582,-146.84805
10.892509,0.68973017,-147.18098
9.924484,0.8418047,-147.92625
23.711967,0.47243667,-147.21407
22.227331,0.5158547,-147.04272
11.397154,0.59014624,-147.2463
16.06954,0.80424345,-148.18536
10.242768,0.6286128,-147.43597
13.531516,0.7657292,-147.19873
11.174965,0.74416786,-147.20187
12.305235,0.7502697,-147.09454
8.757115,0.9850382,-149.49933
8.757115,0.9850382,-149.49933
8.757115,0.9850382,-149.49933
8.757115,0.9850382,-149.49933
10.180492,0.70471597,-147.3837
10.07987,1.074848,-150.86166
10.856285,1.0454627,-150.58902
12.972613,0.5587335,-147.09113
13.590522,0.7388749,-147.03394
17.823456,0.6040744,-146.80708
19.610159,0.6445224,-147.18427
12.745192,0.7654972,-147.16222
12.745192,0.7654972,-147.16222
12.745192,0.7654972,-147.16222
8.27231,0.45984825,-149.01038
9.205108,0.51068175,-148.31345
11.77457,0.69403154,-147.00842
20.274586,0.6010176,-147.02061
16.621695,0.73110247,-147.38284
10.58888,0.66934735,-147.26656
13.61367,0.45960146,-147.67271
15.293861,0.6954921,-146.92085
10.418063,0.71543795,-147.32135
18.632027,0.56903213,-146.82587
23.278114,0.54388744,-147.14276
11.383415,0.7126723,-147.09604
20.6888,0.5277426,-146.95056
16.16981,0.5386804,-146.89526
28.333996,0.4204011,-147.6285
26.507095,0.5134482,-147.37901
30.649834,0.38189638,-147.9747
37.882214,0.393724,-148.2007
28.141851,0.39985716,-147.76268
23.60744,0.5554458,-147.21698
13.545815,0.547632,-147.06723
14.891053,0.69940925,-146.90887
17.228115,0.6733153,-147.01547
10.62817,0.7072188,-147.25624
11.1509905,0.6569949,-147.1359
12.263502,0.6967455,-146.94583
12.390607,0.82082784,-147.55766
13.026632,0.86318827,-148.12099
9.120175,0.67971194,-147.78963
10.145397,0.85895693,-147.99152
15.855326,0.9519478,-151.70139
15.855326,0.9519478,-151.70139
14.360576,0.8035033,-147.67567
11.089944,0.6930082,-147.1363
21.60677,0.5781859,-147.07962
35.464375,0.3678321,-148.2398
35.823555,0.46925032,-148.16263
31.616732,0.31851768,-148.74313
9.876562,0.7066875,-147.4863
9.38717,0.5529112,-148.01398
11.194789,0.47945395,-147.94838
28.400635,0.66266173,-149.92732
22.649826,0.54341877,-147.08313
18.504238,0.4025546,-147.81073
21.212673,0.56574965,-147.00026
13.069188,0.611938,-146.89038
14.296839,0.64631456,-146.76645
15.275728,0.6597237,-146.789
10.470657,0.6936818,-147.29257
18.5044,0.64964604,-147.04774
7.8873777,0.58003473,-148.59558
16.922132,0.34639388,-148.64825
17.9941,0.5520719,-146.82698
17.49535,0.6101276,-146.79697
14.299372,0.57862896,-146.86018
11.914942,0.62297565,-147.03784
13.679726,0.62107044,-146.81252
19.013912,0.59476006,-146.87468
19.511713,0.5179137,-146.9381
12.952562,0.62046444,-146.88644
10.372485,0.62676066,-147.40027
17.144812,0.7559992,-147.8139
15.437538,0.59837216,-146.75668
13.718844,0.58935875,-146.87915
11.061581,0.43455347,-148.37071
10.800487,0.5402625,-147.63313
16.166761,0.54635584,-146.8649
16.766369,0.5062456,-147.02899
19.380493,0.6513118,-147.1972
19.380493,0.6513118,-147.1972
9.255711,0.77009094,-147.84082
8.439508,0.78013766,-148.28644
8.013527,0.8069801,-148.65431
8.8749275,0.77109605,-148.02184
12.68276,0.5956165,-146.98701
22.76606,0.69992304,-148.75761
25.474842,0.63560706,-148.38754
17.66135,0.5635216,-146.80203
10.314808,0.73235965,-147.37503
10.314808,0.73235965,-147.37503
14.319234,0.73247904,-147.04286
11.731937,0.7377667,-147.0994
11.22919,0.86362755,-147.91609
11.22919,0.86362755,-147.91609
15.639137,0.58146113,-146.78
12.437637,0.6560529,-146.90727
12.597286,0.6821685,-146.8937
20.112165,0.38255456,-147.97401
14.108728,0.665006,-146.7887
10.68252,0.72683066,-147.26714
17.48145,0.61620086,-146.80714
16.559328,0.47409374,-147.25458
15.5690365,0.46586815,-147.39589
9.7453,0.58731705,-147.73346
18.518038,0.436626,-147.4632
16.84918,0.71373785,-147.26186
10.502119,0.6393237,-147.33336
15.604801,0.79557544,-147.90237
15.75964,0.82308024,-148.38443
14.184458,0.5180831,-147.15681
12.70522,0.5094992,-147.42049
15.331199,0.4431102,-147.62122
24.492323,0.47339198,-147.24307
14.702967,0.69055516,-146.86125
18.201614,0.6756822,-147.18488
18.201614,0.6756822,-147.18488
17.778702,0.71859515,-147.51344
14.787163,0.38781592,-148.28238
21.037832,0.7432902,-149.01413
14.223941,0.6353515,-146.76736
13.485577,0.62129706,-146.82883
13.913345,0.58456284,-146.87506
21.338226,0.75936645,-149.53639
18.19379,0.62467134,-146.88884
10.193227,0.77226454,-147.51343
12.097359,0.7733748,-147.21786
12.739405,0.7356777,-147.01477
12.739405,0.7356777,-147.01477
14.47308,0.7319288,-147.053
14.47308,0.7319288,-147.053
14.47308,0.7319288,-147.053
15.293307,0.5446319,-146.91669
17.150562,0.6535644,-146.9008
13.7397175,0.6262779,-146.80133
19.020702,0.59045553,-146.86642
22.557281,0.52664864,-147.05862
19.458763,0.4959203,-147.02545
13.328429,0.623617,-146.84006
16.393095,0.56949687,-146.78964
27.733707,0.50252914,-147.46866
20.140444,0.4119014,-147.64316
28.839771,0.58443475,-148.36464
15.287981,0.28518084,-149.80975
25.530842,0.59464216,-147.8162
25.530842,0.59464216,-147.8162
22.183834,0.5829128,-147.17139
13.508127,0.64659756,-146.80478
12.809006,0.6488849,-146.8667
21.919922,0.5914769,-147.18286
14.51256,0.6193383,-146.76367
25.686749,0.53423744,-147.36655
13.963349,0.5078708,-147.24878
13.50681,0.8434113,-147.97247
16.321112,0.53210866,-146.91727
11.096542,0.8520135,-147.81635
9.366755,0.65986556,-147.69797
21.845127,0.6510694,-147.69565
11.180911,0.51777285,-147.67444
11.016581,0.92135376,-148.54514
11.742849,0.72365594,-147.06018
16.79262,0.64050287,-146.82071
9.648945,0.7732972,-147.69327
