E,EA,EAS
-148.25522920099908,-148.2276953776341,-145.82726
-147.83427601266027,-148.42947252257892,-145.55473
-148.15018051550544,-148.30196386170934,-145.75443
-147.76564328877842,-148.37571529567003,-145.79863
-148.08843141207828,-148.20575403562273,-145.93846
-148.10017347311205,-148.61736907995203,-145.67805
-148.10907718659203,-148.50391193799777,-145.8424
-147.8988462839941,-148.2060643935278,-145.75055
-148.14316520388724,-148.58051842479574,-145.74963
-147.89233420559236,-148.67804843995341,-145.77057
-148.18866595096245,-148.145953446802,-145.60834
-147.86218560152045,-148.59229305258387,-146.09528
-147.98644108400822,-148.43931877357778,-145.67302
-148.18150323481774,-148.44549782351436,-145.92421
-148.0410542145023,-148.46151957571095,-145.87914
-147.96745943360764,-148.41674393917143,-146.3475
-148.08915464675093,-148.52860173042797,-146.13223
-147.972035144524,-148.30021271022028,-145.58945
-147.99471343776662,-148.35174745113972,-145.7103
-148.08806970004798,-148.29919374999167,-145.93082
-147.97709036949826,-148.1288679638102,-145.72514
-147.9726935002513,-148.0474279548315,-145.8765
-147.9400897020716,-148.54159856756547,-146.0401
-148.05925941370344,-148.40108529751228,-146.28394
-148.0811823292219,-148.4464286834325,-145.69293
-148.0811823292219,-148.43744945867508,-145.87224
-148.18855917035216,-148.15885215028845,-145.8588
-147.98659649849492,-148.4151432273,-145.48184
-148.09642673022742,-148.28532847819002,-145.97778
-148.12021922435946,-148.37216545344154,-145.96915
-148.0664947880315,-148.1685713866283,-145.91176
-148.01593013962162,-148.41082310547137,-146.21661
-147.93470112690505,-148.46116130081117,-146.06543
-148.1006080008881,-148.34773686573084,-145.92038
-148.17897243581908,-148.27691781321894,-145.76456
-148.10689401153974,-148.45955888725746,-146.14746
-147.99279386862202,-148.4974839277437,-146.04886
-148.17396494501992,-148.44548894697687,-146.06433
-148.08004610589734,-148.3144030740185,-145.69398
-148.02027951355666,-148.41082038518138,-145.96024
-148.04258785648813,-148.45537540645125,-145.72556
-148.1014012619609,-148.25882412176293,-145.84132
-148.2527515437229,-148.68541690408864,-146.37068
-148.2143578095045,-148.6603245560044,-146.10442
-147.9496231090023,-147.86702083932295,-145.96509
-147.94719546988262,-148.7895400667221,-146.10118
-148.12785689043244,-148.2361292570942,-146.20114
-147.969483480509,-148.35708917818513,-146.06937
-147.89704178929946,-148.24565227441812,-146.05174
-147.9105082217161,-148.21129514366095,-146.05301
-147.99478117592295,-148.23103464797472,-146.27344
-148.01988284172904,-148.32891233319154,-145.55574
-148.25013285377338,-148.47718407729292,-146.15935
-147.79626562458725,-148.16759686931795,-146.14377
-147.95190049398673,-148.53810449655288,-145.72177
-148.02185204914028,-148.17572162620553,-145.76962
-148.12528547054157,-148.50183911756434,-145.67638
-148.0977449639904,-148.5140200097709,-145.7905
-147.96862360028126,-148.4319337377521,-145.47983
-147.901015685211,-148.2781632833708,-145.86592
-148.02344879027146,-148.63336953267583,-145.82823
-148.0550642507182,-148.18712398803288,-145.87387
-148.00766996419455,-148.49579225814398,-145.8936
-147.8003755432651,-148.38727577651122,-146.00516
-148.1071556167806,-148.1943442655158,-146.13318
-148.05833812754224,-148.37626195899963,-145.926
-148.08643863960322,-148.45686726273294,-145.9501
-148.1000173402268,-148.41363414675249,-145.91148
-148.01946528287704,-148.4152576852161,-145.91003
-147.89821469532245,-148.35800794809404,-146.01422
-148.0946342804534,-148.27499224583357,-145.66208
-147.9754447182455,-148.15649437763065,-145.8754
-148.04306402616996,-148.42467095883177,-145.94272
-147.97634071097102,-148.2532186555851,-145.82146
-147.91247309467235,-148.36478057139948,-145.88254
-148.14656037563878,-148.51360173250652,-146.17682
-147.90181787677938,-148.3913342488027,-145.89062
-148.01906646164025,-148.4685656280473,-145.78168
-148.01470469163485,-148.30862554326993,-145.8909
-148.02421494695096,-148.17154223888204,-146.1207
-148.01144430191695,-148.15086238928964,-145.60637
-147.84838991911738,-148.24988330450827,-145.74348
-147.94258228704132,-148.2006774140437,-146.51625
-148.0120698424875,-148.34843942709938,-145.77124
-147.98168565008626,-148.4351569696838,-145.71497
-148.2265809154336,-148.41350060739342,-145.9904
-148.03090348792043,-148.21929447775946,-145.9252
-147.74162900504683,-148.31240510499984,-146.00034
-147.9029374698219,-148.1410892995135,-146.25151
-148.1728004706017,-148.56662050137834,-146.0517
-147.88115150957162,-148.43206989689224,-145.54823
-148.16951327848636,-148.5300358551383,-145.54099
-148.01056005858607,-148.1893058715828,-145.58292
-148.19390543499964,-148.57770468946532,-145.8434
-147.8027942507788,-148.34794983896367,-145.76057
-147.78569090317959,-148.32801153945633,-145.93929
-148.01604997258153,-148.2689229253054,-145.92984
-147.97530421648798,-148.39933662320198,-145.85464
-148.09952156227362,-148.49306786194853,-146.06238
-148.03940540020275,-148.53844388636378,-145.95609
-147.98843976164073,-148.3362704563541,-145.84525
-148.03424002352529,-148.52426369381587,-146.05145
-148.083581303417,-148.48186544724354,-145.59224
-148.09313139912967,-148.41404503501357,-146.15454
-148.15611012563272,-148.4690016282985,-146.00806
-148.10300592638575,-148.41255492171695,-146.02971
-147.90051457101112,-148.34528998934104,-146.02908
-148.11289365591227,-148.4452685028063,-146.1071
-148.00358584266752,-148.22313242499303,-145.69946
-147.82031940369788,-148.1977485511074,-146.14262
-148.01304574272712,-148.3572491818963,-145.67549
-147.79907590443787,-148.39790257597562,-145.50146
-147.86122139145098,-148.53981318658506,-145.77351
-147.90514778406106,-148.65752370468797,-145.92316
-148.08901664590826,-148.4646906778685,-145.95052
-147.95681795475087,-148.39788363755738,-145.71985
-148.1352053437313,-148.65057455480098,-145.70651
-147.83546955267374,-148.5595200697903,-145.71985
-147.86880030432224,-148.19901908330777,-145.89272
-148.1278105066018,-148.40098367757872,-145.8451
-147.97538773758635,-148.24483762810095,-146.09618
-147.89089785026295,-148.40251983970768,-146.25645
-147.90854105591856,-148.26175109886805,-146.02124
-148.14450164709768,-148.24796913942265,-145.90263
-147.89491711309392,-148.32202232063264,-146.13568
-147.93401385120598,-148.36585656491832,-145.82077
-147.86469039702922,-148.48677753053423,-145.76962
-148.082894051943,-148.27012035031146,-145.78607
-148.08158565962194,-148.34439619630814,-145.94489
-147.94753784865725,-148.185538731152,-145.6259
-148.07622362079886,-148.3663750007056,-145.69662
-147.87283454176725,-148.65236482050568,-146.26144
-147.9972421210967,-148.36721016556902,-145.6359
-147.9660119131358,-148.1163254523294,-146.1543
-147.85474080563299,-148.05572117900675,-145.77222
-148.22133164612902,-148.34689682634897,-145.80338
-148.16295332594638,-147.97624648595442,-145.4673
-147.9863269443922,-148.47339699426024,-145.67899
-147.9863269443922,-148.4384727652243,-145.69604
-147.91585235478416,-148.43495909019182,-145.62311
-148.14427307219427,-148.2578514811479,-145.81009
-147.90441720709532,-148.3981994358088,-145.6489
-147.88180857733266,-148.26692790102078,-146.181
-148.1777272728778,-148.57361532145865,-145.7929
-147.89256684847265,-148.1441440362448,-145.69696
-148.13813558657853,-148.40660353509395,-145.61789
-147.91114924450756,-148.31144015265951,-145.39583
-147.77404623955698,-148.20809205746474,-146.01782
-147.8099652296774,-148.30912624467214,-145.93448
-148.23619508027332,-148.2874488811211,-145.97745
-148.02113683632936,-148.30959958837403,-145.88934
-148.05878101753515,-148.47348251674586,-145.91245
-147.8927679752687,-148.48592847440864,-145.81456
-147.89150231601,-148.22306960976442,-145.90231
-147.89673624594147,-148.38648428200207,-145.81851
-147.87495545594754,-148.30266370982497,-145.60423
-147.87495545594754,-148.27347188485248,-146.17856
-148.2316188434391,-148.54127415968208,-146.01955
-147.98145835624695,-148.48536938624386,-145.7868
-148.02960715594912,-148.25297677462984,-145.91275
-147.88887925184034,-148.49738217345964,-145.83841
-148.1672826009346,-148.44860913536823,-146.02605
-147.97063277783923,-148.41655856455668,-145.91008
-148.03341285757097,-148.2506458581281,-145.80717
-147.9913330696661,-148.2081778940772,-145.87614
-148.23514594154204,-148.49732197243506,-145.84863
-148.31108284283212,-148.45344626942386,-145.7551
-148.31969564638368,-148.25302546951738,-145.86035
-148.08685576037354,-148.48508164131485,-146.21016
-148.08685576037354,-148.1305459514646,-146.2736
-148.08250408972665,-148.20340564308077,-146.12936
-148.0803112679559,-148.4930069814086,-145.85165
-147.86456538756107,-148.31902268891275,-145.9898
-148.01238916799957,-148.42865973667108,-145.61472
-148.01054410714744,-148.76013059787869,-146.41563
-148.01993547030392,-148.1782906765526,-146.22458
-148.1047172810965,-148.45169258113754,-145.97096
-148.03545738942574,-148.04762303466902,-145.65987
-148.13303817651052,-148.6356483338082,-146.04825
-148.1449489107788,-148.21524142932228,-145.69766
-148.1173927618681,-148.43732229068866,-146.06712
-148.13820209838468,-148.24447689130346,-145.79385
-148.0776273150171,-148.3601051793091,-145.98746
-148.10156838524685,-148.32853232355836,-145.7026
-148.09686251540876,-148.27896530405462,-145.84344
-148.00475623582957,-148.30758387161575,-145.7196
-148.13113589559407,-148.36674321120918,-145.99042
-147.98003813313193,-148.48561330221023,-145.81476
-148.07989572795964,-148.26731791420383,-145.8859
-148.00603367751546,-148.32468232271887,-145.7546
-148.04014200932383,-148.37439333685876,-146.01088
-148.08518094572923,-148.4559286643713,-146.18867
-148.08518094572923,-148.4559286643713,-145.74088
-148.06699296037613,-148.32120357423798,-146.16367
-147.64023011559297,-148.41731425882907,-146.1003
-147.99682354136513,-148.32087002964766,-145.65361
-147.9802505898591,-148.27710837547065,-145.69879
-148.0177997892515,-148.4814071636738,-145.86703
-147.9963310845514,-148.41189646252957,-145.9531
-148.08454462572521,-148.35607685453067,-146.03632
-148.034155932416,-148.52303467405562,-146.0235
-147.90965051719158,-148.43175493785392,-145.91077
-148.1791281297118,-148.1380184039445,-146.29294
-148.15153895906155,-148.32841304723945,-145.73822
-148.0356615550083,-148.3429597955123,-145.67694
-148.12073579877296,-148.33277272539607,-145.7316
-147.89265500028537,-148.76017135947558,-146.08847
-147.91041227106604,-148.72406056147975,-145.81537
-148.1056963861206,-148.85247806029702,-145.8873
-147.926642824326,-148.7457824875803,-145.87177
-148.13855887393385,-148.79348849372354,-146.32216
-148.191535744298,-148.69268737678215,-146.34637
-148.11226828989567,-148.27171332199143,-145.61516
-147.965758301881,-148.22308640208587,-146.19131
-147.79461438788485,-148.4584377790762,-145.9028
-147.9479486466473,-148.2824515231383,-145.7721
-148.10246009105884,-148.319631953178,-145.85266
-148.0627500373784,-148.42126794191626,-145.84756
-147.67542629232187,-148.2863526668763,-145.72375
-147.81463368024515,-148.32327356700915,-145.86465
-148.03182873588557,-148.1616349950453,-145.96251
-147.91452048785925,-148.51979651944072,-146.28645
-148.12909924892182,-148.24162799606574,-146.3725
-148.17648512032014,-148.18618245317484,-146.11975
-148.17879719268453,-148.55294967506865,-146.48483
-147.89546348919134,-148.35250595521057,-146.20407
-147.93596200407092,-148.16975015767488,-145.65102
-147.87870898489558,-148.6118308267347,-146.05206
-148.15690174226438,-148.29602352956968,-145.98947
-147.96249549417522,-148.58834363719524,-145.91153
-148.12719583943937,-148.51954732390462,-145.8905
-147.90728100856808,-148.20691976913696,-145.59956
-148.17374688267864,-148.51564894329988,-146.05746
-147.99371555367182,-148.08612117605156,-145.92215
-148.03513946492978,-148.4947936956545,-145.70071
-148.06061194819318,-148.49321986064146,-146.16956
-147.7605086709459,-148.12278373193539,-145.85428
-147.83583231351884,-148.25449236154034,-145.72015
-148.02043758851136,-148.73085770181027,-145.20578
-148.07102968112005,-148.6283907589461,-145.41571
-147.83219532126787,-148.1210791919754,-146.34824
-148.17233749543496,-148.11655479499296,-146.13197
-148.04782089162245,-148.2360854889447,-145.78403
-147.83149920410995,-148.6339747837987,-146.12482
-148.28639555752667,-148.73645612134533,-145.91559
-148.226727169357,-148.25648664204965,-145.94128
-148.14726792999215,-148.4477973375861,-145.85254
-148.06175862822124,-148.3252248944675,-145.94238
-148.05433690232906,-148.43837041423183,-146.19943
-148.14263741824394,-148.18640036245856,-146.03099
-147.91042263451627,-148.41200329624786,-145.63744
-148.15688545284752,-148.41535683712885,-146.04172
-148.1430708875654,-148.34802406019563,-145.99199
-147.99237039793277,-148.27996918098574,-145.7292
-147.8371807969,-148.29097528958545,-146.0419
-148.0601703063732,-148.33164042809133,-145.91454
-148.08524044521107,-148.26325379709104,-145.77393
-148.13151274491037,-148.48678116523777,-146.49744
-147.97649652910613,-148.26960163132946,-146.449
-147.98458918124675,-148.2374059382467,-146.11761
-148.11440255786513,-148.3042858361991,-146.07147
-147.9543301249649,-148.42938772294343,-145.71341
-148.05907993991147,-148.22505902840453,-146.04051
-147.9672528179114,-148.40020069729357,-146.09946
-148.0797995878311,-148.23911989328525,-146.19879
-148.10638130118608,-148.17867054787126,-146.17772
-148.0966146720686,-148.51124892957253,-145.6662
-147.93581017921636,-148.35484982949438,-146.09348
-148.09907590607847,-148.43863286617798,-146.12964
-148.11096573105408,-148.15980643816607,-145.56412
-147.937622689256,-148.10709439566543,-145.54718
-148.04064027532024,-148.18216006555105,-146.01364
-147.94462892172436,-148.4289750624151,-146.03375
-147.83854618282487,-148.52340735985962,-145.7733
-147.93392389218326,-148.29742774813946,-146.02249
-148.1228999423471,-148.27697987018476,-145.85294
-147.85605692515776,-148.4578838212671,-145.7019
-147.97023760947746,-148.30191117490926,-146.27686
-147.82698929438948,-148.39967641577948,-146.1831
-148.21622757309675,-148.43914138696144,-146.323
-147.94093061821619,-148.2605607877159,-145.79811
-147.9160338375741,-148.32278836834115,-145.82523
-147.96082505762232,-148.149980640119,-145.42374
-147.89458406290547,-148.1618024903973,-145.89027
-148.3188704044047,-148.48897615164515,-146.05699
-148.0881933256223,-148.20678280776508,-146.34013
-147.96645433619022,-148.63032487693187,-146.32988
-148.12179851710363,-148.57599654898738,-145.65071
-148.084670048838,-148.2861331828348,-146.45421
-147.8136275024429,-148.43799235841865,-146.25285
-148.20150651484892,-148.2881089642275,-145.87103
-148.06461019274062,-148.58931048061385,-145.67766
-148.03517328860056,-148.50973975428107,-145.91211
-147.94792596090576,-148.28144750512655,-145.77066
-148.0968726737222,-148.44924875371422,-145.78427
-147.8501906467082,-148.27157439285293,-145.84494
-148.1232733524602,-148.41512681380055,-145.86896
-148.23639190129563,-148.71889322719073,-146.20425
-148.17729134313078,-148.14809784566546,-145.90219
-148.07913109163596,-148.12717136428083,-145.89568
-148.05629692261363,-148.5496070456452,-145.96558
-148.07380713341047,-148.41325748509735,-145.73727
-148.09750958027516,-148.35041935509543,-145.9502
-147.909758724435,-148.26856904704925,-145.80795
-148.01576721649883,-148.3654146870292,-146.13779
-148.0756915079519,-148.35017729191586,-146.03986
-147.96569214552636,-148.2421586510411,-145.64954
-148.06450707983976,-148.33687947959416,-145.94861
-148.02198015014747,-148.79743834888643,-146.39963
-147.78952877643434,-148.33132813130618,-145.96315
-148.11789556883818,-148.741340627379,-145.92728
-148.10879089667134,-148.58843405684377,-146.01733
-148.29208058850492,-148.49798035333836,-145.61497
-148.1354895411958,-148.1967370957535,-146.18748
-147.9444878716669,-148.57549685471253,-146.06216
-147.9444878716669,-148.49709404279577,-145.91025
-148.02717413113788,-148.57082429565236,-145.44585
-148.02600808196502,-148.36679073725156,-146.34024
-147.79921351599737,-148.73076711143975,-146.08365
-148.12035167261243,-148.09875935876187,-146.00192
-147.7737560082426,-148.59003003967166,-145.78976
-147.8564782159453,-148.48495295152225,-146.00136
-147.99475583360294,-148.44453774403647,-145.97195
-148.1451423055267,-148.55287206597475,-145.89066
-148.09236075176693,-148.53981756346877,-145.72736
-147.89851082033454,-148.22059361129226,-145.78018
-148.05085260818657,-148.56415800105808,-145.91602
-148.04595943901273,-148.2213178246967,-145.75485
-148.224112071345,-148.11481819324797,-145.93608
-148.05398985748153,-148.17625259111762,-145.70956
-147.99526601779075,-148.65705593717206,-146.11633
-148.01792618052303,-148.28710914660581,-146.13443
-148.1023918942757,-148.4487729660481,-145.92297
-148.1230772985321,-148.3249143313688,-145.87755
-147.98063188399328,-148.4264357463346,-145.82309
-148.04800620567264,-148.43035513291042,-145.69122
-147.95084545447693,-148.47702223324535,-146.11656
-148.02701627191078,-148.17511322744616,-145.98523
-148.02701627191078,-148.3170960658166,-145.9124
-148.01225362293343,-148.1004226776159,-146.0483
-147.99709642991465,-148.26449883331964,-146.03555
-147.9955560824768,-148.40136306904475,-145.88959
-148.1375351506603,-148.32243385756732,-146.00694
-148.169711525149,-148.3758764671723,-145.98953
-148.09220065533054,-148.36788340558442,-146.16751
-148.0667676526739,-148.38632399612368,-145.83853
-147.9922722926088,-148.4065290655318,-146.19286
-147.93222367096723,-148.49739787279967,-146.13062
-148.04006950207093,-148.37664614818485,-145.95299
-148.19653458397224,-148.4836488520425,-146.17912
-148.01367918326358,-148.2816355219845,-145.77774
-147.84513719970363,-148.41174219843026,-145.74335
-147.78712924683282,-148.56789660784463,-146.10846
-147.98463673423166,-148.11378003909354,-145.681
-148.13982832614158,-148.10414507985442,-146.03784
-148.0213790342401,-148.13039728383396,-145.88593
-148.1504603643495,-148.34759308542704,-145.98882
-147.95558952872767,-148.4229512605295,-145.7933
-148.00826785229563,-148.2982986088246,-146.15471
-147.9846713301582,-148.25472271805094,-145.45528
-148.13497524502802,-148.5401532314793,-146.09918
-147.8673806167606,-148.24142823628526,-145.90933
-147.96354799518463,-148.12505667094945,-145.83885
-148.04313240659758,-148.45924170676753,-145.79367
-148.04199333331155,-148.39482702128058,-145.87238
-148.1348313252118,-148.51941565142187,-145.8548
-148.15747044989863,-148.24709526768154,-146.12546
-148.1075487391235,-148.50052365692636,-146.39746
-147.96403694093414,-148.57254201652364,-145.76575
-147.96211704258712,-148.232350818322,-145.91159
-148.04545356778664,-148.11532067750665,-146.0231
-148.1934128571525,-148.33213622140465,-145.85428
-148.24605364387884,-148.35011009382868,-146.24121
-148.13687494754575,-148.3929206108632,-146.06953
-147.9205480601615,-148.36539075650944,-145.99973
-148.14539326453996,-148.4512887093073,-145.87152
-148.1865341548807,-148.67645650634648,-146.03848
-147.98501436099087,-148.5990357672904,-146.55956
-148.0760858294639,-148.31639033832008,-146.51236
-148.0760858294639,-148.14523598078807,-146.15329
-147.97931278080821,-148.54539908430655,-145.75247
-148.0639587324892,-148.54334711873005,-146.1557
-148.0233192998657,-148.39409929577985,-145.89511
-147.7764848759768,-148.75464321030722,-146.10632
-148.18644661682237,-148.17262405373538,-145.92531
-147.73582276496427,-148.11317154850698,-146.01936
-147.79922412436997,-148.3574586440617,-145.88129
-147.84030345302753,-148.4394768027404,-145.54352
-147.92608973824275,-148.33032339884608,-145.96521
-148.13884415606105,-148.58805153121247,-145.78123
-147.8722095729279,-148.0899012717135,-146.21387
-147.93971585153838,-148.2986980826396,-146.13092
-147.94196448831644,-148.15703606209988,-145.87384
-147.92877452860648,-148.39394497828113,-145.66562
-147.9266106946785,-148.4005631897364,-146.30318
-148.08049944801417,-148.26596838735554,-146.28647
-147.85783447953244,-148.36768270607283,-146.10559
-148.36834666157563,-148.32115401517865,-145.78955
-147.99929726364041,-148.35257247887984,-146.04529
-148.13629899771612,-148.14461848957805,-145.65341
-147.8447512160591,-148.33658973983492,-146.15875
-147.78846398284304,-148.4081966909783,-145.76643
-148.08517674410703,-148.41556479155923,-146.05792
-148.09165462609673,-148.2552904831688,-145.52806
-147.9679933302737,-148.58116131764137,-146.20047
-147.9658577533687,-148.21906768028097,-145.93265
-148.19355542786212,-148.54621974127193,-145.7766
-147.71990452313224,-148.6793128367279,-145.73926
-148.3242787315849,-148.23917490692384,-145.7682
-148.19068178250592,-148.13729370107637,-146.41364
-148.1270927495791,-148.4209925016227,-146.12213
-147.97341864926423,-148.09562656401997,-146.48653
-148.01855220013564,-148.37494009663507,-145.63232
-148.02726220746402,-148.4318889053407,-145.66513
-147.99019691285764,-148.369001815802,-146.00632
-148.05550900712134,-148.34769685769243,-145.96407
-147.94656107281557,-148.35206786046234,-145.89743
-147.88329499948586,-148.2030863201758,-145.60123
-148.1237997772669,-148.09975503759586,-146.242
-147.9985347240442,-148.09975503759586,-146.09349
-148.04625937979623,-148.4347599250046,-145.5665
-148.00145620048255,-148.3226222153856,-146.10596
-148.13823836086183,-148.29000969446508,-145.8849
-148.21010311338785,-148.5986652001356,-146.20377
-147.90336834519746,-148.41680180786824,-145.77518
-147.95514275059588,-148.28947080455248,-145.7621
-148.1905213026714,-148.32291595556245,-145.82272
-148.0672029615841,-148.158177419126,-145.66862
-148.1784509472775,-148.29428008292106,-146.08344
-147.9214655510893,-148.26598777842676,-146.15514
-147.95967645068112,-148.6089835526676,-145.53961
-148.0651967139037,-148.68940967764382,-145.37256
-148.1814938568396,-148.49143789832524,-146.20416
-147.88759777770775,-148.42077491290428,-145.9526
-148.19015955144357,-148.33959356824784,-145.9443
-148.1644896874791,-148.28791882056518,-145.64235
-147.83347812988714,-148.38514861806496,-145.82753
-148.02483076718835,-148.15548617117022,-146.25064
-147.8763128906258,-148.64590211456425,-146.09695
-148.1685677061921,-148.2322204686285,-145.94456
-148.12127854162827,-148.6596095898804,-146.13737
-147.90338710670437,-148.04023010768276,-145.86569
-148.0809315475431,-148.01870275008338,-145.9303
-148.06282964250494,-148.218316330977,-146.16275
-147.97707268871451,-148.32243288544885,-145.97876
-147.81907708279542,-148.29135291543685,-145.81026
-147.81907708279542,-148.47460534508383,-146.08386
-147.8183904269269,-148.30867553968537,-145.95746
-147.9032948778894,-148.34323608686563,-145.64796
-147.9213382677832,-148.34433926938428,-145.80803
-147.88588679302205,-148.15079570785105,-145.77312
-147.94246119875746,-148.1780833836038,-145.9542
-147.98654739987683,-148.20779021729936,-145.72742
-148.04933544327716,-148.36442914867615,-145.85118
-148.2346610954267,-148.31373372894603,-146.0632
-148.178131842207,-148.19307827943845,-145.56274
-148.13793454700803,-148.17936536547518,-146.05212
-147.88569776079981,-148.3512006146887,-146.12555
-148.10202050681335,-148.44357039813409,-145.91937
-148.1201513928416,-148.32370650883777,-145.72205
-148.18252687183508,-148.51461357007162,-146.01372
-147.98463307871964,-148.40554571623903,-145.78214
-147.98253835659472,-148.2238394328536,-145.6684
-147.97072534283922,-148.57544003903615,-145.48358
-148.23370710963258,-148.37350882037452,-146.3993
-148.2991237327628,-148.48146852066415,-145.36433
-148.24244502664007,-148.46955646098186,-146.30481
-148.22953606271528,-148.30757687253416,-146.13417
-148.0026248576158,-148.37604802253574,-146.01389
-148.16060326668273,-148.4865044095355,-145.73184
-147.9455727980038,-148.30145566763727,-145.82968
-148.13427285474057,-148.4324905701331,-146.09407
-147.9352610407347,-148.21657347310915,-146.16258
-147.84174937951252,-148.45200316405038,-146.26924
-147.84174937951252,-148.35415409800876,-145.76907
-148.09598592819225,-148.35415409800876,-146.1526
-148.03546493915138,-148.4072737227573,-145.8594
-147.9487218711888,-148.39199304825325,-145.50157
-148.07024205723184,-148.3935773061243,-145.84584
-148.02035401088347,-148.47306786455772,-146.06558
-148.0402414374379,-148.3314514405451,-145.83173
-147.96908774506483,-148.34336207731184,-145.80002
-148.09754195743838,-148.52982339151572,-145.89854
-147.956283768911,-148.25245760616596,-145.647
-148.10996336764904,-148.36775250953747,-145.59915
-148.10996336764904,-148.34631238418106,-145.95828
-147.71673183419531,-148.33840503090795,-146.01956
-148.26902738254915,-148.4594633891482,-145.75107
-147.79934671738872,-148.21834543476814,-145.81633
-147.9761947009086,-148.46246357152845,-146.14107
-147.9754357446649,-148.4624454435239,-146.18607
-148.08866443685156,-148.40807220638257,-145.89066
-148.0529474709995,-148.490849081566,-145.59601
-147.85319575794767,-148.19499166567408,-145.84363
-148.0690213870931,-148.58251694266872,-145.87915
-147.9839544929103,-148.5032580015374,-145.62236
-148.04368805493138,-148.11985499476984,-145.933
-148.01267626137542,-148.2185688667215,-146.07874
-148.0782349888209,-148.10904893693044,-146.01736
-147.88574881306437,-148.28594680566567,-145.988
-147.87630922974222,-148.05491241646925,-146.00299
-148.1276723656041,-148.43575594393167,-145.908
-147.88363308327197,-148.2890161502786,-145.93811
-147.9501704086616,-148.33553061181175,-145.84769
-147.99818469108737,-148.40528859315106,-145.97664
-147.95885949913875,-148.12429271742724,-146.217
-148.07334061721542,-148.52896921392812,-146.1397
-148.22752650003815,-148.37574411347353,-145.72778
-147.99451086715882,-148.26114695007556,-145.81686
-147.88175183331484,-148.46493366601675,-145.61517
-147.86664569299555,-148.52673931266668,-145.96321
-148.09979264644912,-148.30182593717132,-145.4638
-147.99640884921843,-148.25277261194103,-145.68954
-148.128988541576,-148.1196573554658,-145.4849
-148.02043562733596,-148.29797149239397,-145.86179
-147.8143694762657,-148.3346265969937,-145.8696
-147.97437252235477,-148.56518432968784,-146.13467
-147.89370935910333,-148.32538552624465,-145.98277
-148.00423853188596,-148.2354877942451,-145.89859
-148.12896996127023,-148.1340676236018,-146.16617
-147.93282253226113,-148.35366882868993,-145.99545
-147.75807219985393,-148.49504341347705,-146.30481
-147.84789593468474,-148.29272692345538,-145.67798
-147.92108005375803,-148.39236389423627,-145.78593
-147.99238274647848,-148.393708843966,-145.82346
-148.0659544850164,-148.28458766618292,-145.93732
-148.00592956173355,-148.19809522318513,-145.55278
-147.9579901226282,-148.32361490285564,-145.93863
-148.08002282007672,-148.37252406135045,-146.11261
-148.00932052887103,-148.22727662283847,-146.26389
-147.9946985305027,-148.3319531269696,-145.74457
-147.91951675651018,-148.2489526344146,-145.91562
-148.13970559836798,-148.58171643198605,-145.82504
-147.99525953916742,-148.70443681934344,-146.17378
-148.0127496359595,-148.4078127606002,-145.6819
-148.04038536029873,-148.20440212315614,-146.22147
-148.0281398457239,-148.16049205356788,-146.11667
-148.04108275314877,-148.2285059177293,-145.54578
-148.18435596102114,-148.24785646684666,-146.00371
-147.8452946497296,-148.2487237918888,-146.05948
-147.86048230564398,-148.58071351899406,-146.45407
-148.07137918418607,-148.2144058574632,-146.0965
-148.1137462442858,-148.30290115268286,-146.03139
-147.92614548285127,-148.40996855757535,-146.08826
-147.93744524127678,-148.330748686665,-145.97546
-147.97892675323433,-148.41338779745692,-146.04405
-147.9368133873112,-148.6710780625611,-145.8818
-148.1571078723465,-148.58870170496442,-145.87611
-147.93933624652203,-148.54391728206426,-145.71974
-148.14559757377472,-148.1889522748383,-146.33026
-147.87837252391498,-148.3209169147182,-145.65735
-147.87837252391498,-148.36069476052623,-145.5367
-147.91344474465586,-148.51196617470745,-145.98326
-147.92667902399515,-148.5904479507322,-145.98915
-148.02580587244816,-148.63038218549082,-145.8057
-147.89438442806426,-148.17793977627102,-145.8673
-148.0713141870773,-148.37028761576403,-145.93277
-147.76335651952547,-148.36746442924348,-145.94266
-148.14015914392849,-148.3206289194458,-146.00613
-148.02644684936763,-148.308121007639,-145.86143
-148.06309932846824,-148.18177092150148,-145.86143
-147.8902573961859,-148.4410040207407,-145.70721
-148.1500909208446,-148.48215607155117,-145.84085
-147.90315100758698,-148.2250690104754,-145.69672
-147.99788546802364,-148.221164262221,-146.04762
-148.0348031307431,-148.41250728825065,-145.95541
-148.10624418745246,-148.43670424312182,-146.05252
-148.084119306226,-148.19255051650373,-146.05014
-147.94950633821855,-148.14861481428045,-145.85669
-147.94950633821855,-148.07518751118127,-145.76099
-148.13724340487784,-148.16874891869634,-145.82103
-147.91166424453124,-148.31304974079472,-145.83195
-148.0071546167965,-148.32302569376475,-145.6988
-148.03708394141654,-148.5542309135343,-145.95862
-148.13982746841344,-148.03686004012977,-145.84766
-147.8526702967776,-148.47917469077436,-146.14981
-147.92248539937518,-148.1528044002442,-145.9219
-148.05655707183456,-148.3974558541221,-145.82446
-147.92451197351014,-148.34120468664682,-145.87291
-147.9526508219032,-148.27968973836272,-145.9538
-148.0546869238542,-148.3843828388509,-145.87805
-148.00805105507118,-148.58750875015028,-146.33888
-148.02965528150398,-148.37224364427144,-146.27257
-148.03194246283815,-148.49606260941155,-145.76477
