LE,gammaE,loglik
9.31039,1.0003877,-134.80327
10.400555,0.9497528,-134.63342
9.798901,1.0501446,-134.89732
8.531033,1.1928407,-135.96082
7.876905,1.1534901,-135.66554
8.332358,1.2118833,-136.16728
6.9545918,1.1139474,-136.2089
12.552835,0.9297875,-134.8308
11.282925,1.0355513,-135.21112
11.28734,0.96989197,-134.72803
11.865435,0.7942449,-134.87668
9.979415,0.85196763,-135.01862
14.774511,0.8707673,-135.16629
6.645292,1.0443324,-136.63463
8.757684,1.091404,-135.12296
15.598685,0.8503185,-135.30307
10.796089,0.9342793,-134.61035
14.358442,0.93728846,-135.67807
16.72809,0.8580587,-135.86652
14.716305,0.8470947,-135.00023
13.879935,0.80041546,-134.77998
10.324809,0.68661433,-136.25629
13.33713,0.7632063,-134.8901
13.33713,0.7632063,-134.8901
11.608833,0.742462,-135.2823
15.901507,0.73470485,-135.05984
14.898657,0.75344867,-134.9374
9.197392,0.8625334,-135.2914
16.322046,0.7218968,-135.12999
17.880579,0.8404528,-136.19203
11.680338,0.8487355,-134.67268
12.561925,0.5615796,-137.1471
12.489103,0.5568889,-137.23854
8.903059,1.192767,-136.08054
9.296909,0.99781114,-134.80605
8.69423,1.1838644,-135.88641
6.431429,1.1626916,-136.9076
8.157592,1.2823308,-137.31638
6.856996,1.1298753,-136.33147
10.679115,1.1157638,-135.94426
7.096142,1.1231949,-136.07788
9.503121,1.199633,-136.57613
8.868491,1.0374056,-134.94536
8.004569,1.142091,-135.5561
8.141861,1.1238395,-135.41824
10.795889,0.84231377,-134.83252
13.337384,0.9201171,-135.02057
15.818443,0.6531989,-135.5172
9.450674,0.81181276,-135.51108
9.379154,0.9290726,-134.89412
8.1306505,0.87428516,-135.8888
14.877186,0.9184283,-135.71265
9.798118,0.9237691,-134.7748
8.917552,1.0020152,-134.91907
9.180801,1.0201298,-134.84619
8.510254,1.1915236,-135.94028
11.066234,0.9090427,-134.60574
8.6124735,0.94562703,-135.1904
8.172799,0.94851875,-135.45631
10.560897,0.93850946,-134.62193
10.182784,0.87114465,-134.85603
12.748043,0.84084976,-134.6702
13.079746,0.87745607,-134.73701
13.685793,0.77718663,-134.82562
13.344856,0.80804765,-134.73949
13.343061,0.7841741,-134.80324
14.28787,0.75813407,-134.89827
15.453056,0.5707764,-136.50693
13.190657,0.9946213,-135.78876
9.8192215,0.92310524,-134.77081
11.219061,0.8239527,-134.83374
13.69552,0.88928616,-134.93463
10.916828,0.82825977,-134.8755
10.954365,0.6887754,-135.98839
12.153765,0.8021313,-134.7997
16.752636,0.8710033,-136.06131
16.16409,0.48382705,-137.91254
12.7481365,1.0543468,-136.5344
7.666089,0.79476976,-136.87039
11.470081,1.0968016,-136.24066
10.083493,0.7772707,-135.49498
12.83004,0.97741026,-135.34158
12.83004,0.97741026,-135.34158
10.142169,0.9833354,-134.67714
12.542622,0.98968875,-135.33304
10.625053,0.91761595,-134.63043
7.038619,0.9741208,-136.3754
12.318749,0.9653505,-134.9943
11.993341,0.9468735,-134.77367
11.340717,0.96798205,-134.72974
11.76197,0.97350127,-134.8642
14.077899,0.69526947,-135.26747
9.150448,0.95606196,-134.90346
12.78558,0.92056984,-134.84538
10.59584,0.8678961,-134.76537
13.120358,0.8932768,-134.8
14.492388,0.65865475,-135.55069
41.042297,0.4593813,-139.40485
54.21663,0.42313024,-140.9766
35.56901,0.4764593,-138.67877
39.94282,0.3940943,-140.1121
50.153088,0.47489005,-140.58838
59.651573,0.439824,-141.62463
7.3652782,1.1334935,-135.87085
7.0683584,1.2660065,-136.9665
9.410027,1.0988032,-135.16966
15.958489,0.8146921,-135.17902
14.162479,0.67735803,-135.4097
17.039726,0.71632713,-135.21854
16.014437,0.90800893,-136.22726
11.107306,0.8154388,-134.90176
13.723778,0.91667485,-135.14052
18.51226,0.7205758,-135.45251
10.628952,0.7697567,-135.34964
11.190197,1.0369061,-135.18285
12.073438,0.7539677,-135.09348
9.595318,0.79942364,-135.53564
11.564239,1.0490838,-135.52612
13.000523,0.8364721,-134.68707
9.631466,1.0535355,-134.90326
9.133769,1.0000823,-134.84961
8.478416,1.0126051,-135.0966
9.738579,1.0948578,-135.20605
10.337938,1.138238,-136.07593
10.337938,1.138238,-136.07593
7.4652233,1.1091048,-135.74188
10.267177,0.9908901,-134.69104
10.5621,0.9009832,-134.66821
15.739251,0.7092206,-135.13948
16.997324,0.6857994,-135.31488
22.629925,0.6750698,-136.25238
22.269522,0.53271323,-136.91055
30.022991,0.6152686,-137.76013
13.919773,0.6503272,-135.70265
11.3321705,0.8413703,-134.73695
18.490818,0.6936897,-135.44897
10.498762,0.83832276,-134.92867
10.829626,1.0241108,-134.9367
13.229586,0.8932419,-134.82657
8.357955,0.942317,-135.35754
9.436091,1.0469234,-134.8747
9.025038,0.82618034,-135.6307
9.163531,0.9017957,-135.09438
13.204527,0.90115434,-134.85846
9.371523,0.96331847,-134.81258
8.923505,1.0257862,-134.9179
9.341885,1.066695,-134.96199
13.581601,0.73584783,-135.02383
13.262632,0.72499096,-135.12485
18.49375,0.829693,-136.3375
15.398005,0.9123457,-135.92223
9.996034,1.0645529,-135.01923
14.847427,0.83341825,-134.97281
8.721943,1.0163164,-134.98587
18.772743,0.80329645,-136.09497
14.177625,0.84099895,-134.84882
11.983084,0.7706456,-134.99704
11.370515,0.79830927,-134.94351
15.809889,0.94770724,-136.86615
15.809889,0.94770724,-136.86615
9.48838,0.8419455,-135.28073
13.713085,0.95058364,-135.4914
12.889569,0.936633,-134.98245
11.127487,0.79797983,-135.00063
11.906113,1.0065085,-135.19894
9.930037,0.85297966,-135.03073
18.505398,0.58487535,-136.17221
26.806492,0.70186293,-137.90302
18.619001,0.53286254,-136.87332
18.26992,0.5543525,-136.56473
17.772348,0.5655734,-136.42374
17.372656,0.58470094,-136.18832
7.3864746,0.95278156,-136.09961
14.107355,0.90600914,-135.20251
8.154093,0.82373166,-136.23183
9.557141,0.9505505,-134.78049
10.670398,1.0402217,-135.01309
11.677952,0.93270886,-134.65833
11.577604,0.9368142,-134.65604
8.872992,1.0510861,-134.96722
11.373885,1.041075,-135.31744
12.649002,0.94803286,-134.9813
9.759973,1.0013269,-134.73108
9.47774,0.9865587,-134.76431
11.033316,0.87812716,-134.65817
15.997036,0.7339487,-135.07039
18.574036,0.6137885,-135.87852
9.102842,0.7423331,-136.29834
8.874316,0.8099218,-135.84439
8.796426,0.9105663,-135.23936
10.554458,1.145223,-136.38608
11.680931,0.96789396,-134.807
9.762879,0.98052603,-134.71098
13.768897,0.7748251,-134.83398
10.455909,1.0399237,-134.94893
9.578516,1.1057293,-135.26392
13.361057,0.687475,-135.41623
15.084161,0.65684444,-135.51985
11.516916,0.65158266,-136.21748
11.329097,0.62984294,-136.54413
21.133373,0.6523326,-135.9193
15.671219,0.7785381,-135.00143
17.832743,0.8937844,-137.17879
13.402149,0.5972975,-136.43741
11.723633,0.5449422,-137.6375
13.136071,0.61358005,-136.27365
15.204798,0.8020168,-134.95483
14.00106,0.6556449,-135.6362
13.729066,0.83379,-134.75958
10.378998,0.77832574,-135.3706
13.138342,0.85829884,-134.70769
13.138342,0.85829884,-134.70769
11.82073,0.8853276,-134.61127
8.705768,0.8225074,-135.85202
10.964811,0.79760545,-135.04446
12.454754,0.8567259,-134.64532
10.387802,1.0123117,-134.77461
10.387802,1.0123117,-134.77461
8.832838,1.0281359,-134.94763
14.639847,0.8171717,-134.88055
11.378653,0.7041159,-135.69165
11.932123,0.8692363,-134.62286
11.683063,0.88039815,-134.61287
8.321485,0.6794377,-137.44426
8.50534,0.5684735,-138.65195
8.298888,0.5937365,-138.45161
8.740848,0.67858607,-137.17435
8.881384,1.1474513,-135.5172
8.881384,1.1474513,-135.5172
9.268134,0.9926509,-134.81395
14.0626955,0.8336277,-134.81042
7.302924,1.0893444,-135.85681
10.947303,1.0876721,-135.68567
9.649885,1.139557,-135.67093
6.9433312,0.98221934,-136.45305
11.888493,1.0637466,-135.9784
13.262211,0.85677767,-134.72289
14.908364,0.73730093,-134.99121
8.893761,1.1024746,-135.16663
7.2366724,0.9828483,-136.1251
9.647265,1.104799,-135.27368
8.429543,1.0378646,-135.10788
9.961501,0.7632501,-135.66554
9.961501,0.7632501,-135.66554
10.874714,0.78657174,-135.14478
8.083128,1.0718999,-135.29868
20.15857,0.6606325,-135.75256
20.15857,0.6606325,-135.75256
20.15857,0.6606325,-135.75256
23.059746,0.646906,-136.27309
23.24496,0.6013008,-136.38222
12.825584,0.74956405,-135.00943
10.5620575,0.8978928,-134.67557
9.568453,0.7449549,-136.01865
11.159951,1.0897293,-135.86514
8.644443,0.92385834,-135.2629
11.737771,1.0909398,-136.36362
11.522554,1.0636996,-135.70987
11.522554,1.0636996,-135.70987
8.044425,1.0140008,-135.34496
11.045692,1.0443256,-135.19495
10.456497,0.84937936,-134.88261
11.654143,0.78470284,-134.96892
11.440657,0.76481193,-135.15073
10.113847,0.99315673,-134.69641
17.12949,0.697771,-135.27689
12.734027,0.8069575,-134.74092
12.734027,0.8069575,-134.74092
12.844762,0.8033662,-134.74915
8.65735,1.0738982,-135.07889
11.934994,0.8444048,-134.6673
16.2155,0.6988699,-135.20851
14.325258,0.708146,-135.15564
11.868235,0.7955378,-134.8693
12.132123,0.6930737,-135.59685
14.282506,0.7245962,-135.05415
19.419136,0.7753133,-136.02948
19.419136,0.7753133,-136.02948
14.307618,0.6327543,-135.8443
14.356772,0.57278895,-136.61998
16.328053,0.7568063,-135.09229
16.274965,0.7268237,-135.11327
18.459095,0.71198565,-135.43439
19.31948,0.7095273,-135.59824
18.596035,0.7203592,-135.4689
12.720845,0.8040812,-134.75085
10.958652,0.8397611,-134.80939
12.985678,0.81882346,-134.70912
8.98254,0.88892823,-135.25006
13.762326,0.789073,-134.79391
11.491545,0.96983397,-134.77066
11.491545,0.96983397,-134.77066
11.975906,0.9959221,-135.12428
10.29059,0.7665562,-135.50003
9.993008,1.0359195,-134.84251
8.223297,1.1470306,-135.52661
11.560045,0.9149658,-134.61235
11.560045,0.9149658,-134.61235
11.560045,0.9149658,-134.61235
14.528776,0.7422231,-134.96324
11.599459,0.9059334,-134.60696
15.895424,0.7702172,-135.03084
10.8993025,0.92878926,-134.60654
11.767543,0.78160125,-134.96669
10.456754,1.0746711,-135.25748
10.456754,1.0746711,-135.25748
8.463094,0.9100744,-135.4419
10.646336,0.880218,-134.71112
8.785431,1.0012574,-134.97023
8.604154,0.99222434,-135.0639
9.2029505,0.9779739,-134.84445
12.796124,0.944171,-135.00574
8.532067,0.797613,-136.16653
8.019456,0.87727433,-135.9564
11.0665455,0.93344885,-134.60927
10.133337,0.8341968,-135.06808
11.421549,0.89520264,-134.60454
10.252201,0.9263151,-134.66891
8.499521,0.86789554,-135.66582
12.696138,0.87122595,-134.66818
14.89377,0.9145834,-135.67026
14.89377,0.9145834,-135.67026
8.455291,0.91824096,-135.40533
10.524708,1.037714,-134.95093
9.44016,0.9036124,-134.96655
9.886379,0.9371317,-134.72192
10.03364,1.0124581,-134.74869
10.373083,0.88928586,-134.73676
12.789475,0.9325917,-134.91965
11.616358,0.9670711,-134.78592
13.604605,0.7620278,-134.88501
13.539942,0.8284323,-134.73425
12.661744,0.8903445,-134.69778
14.034828,0.9775693,-136.09805
11.9025,0.75324255,-135.13217
13.160043,0.8952264,-134.81812
11.12555,0.91014755,-134.60306
10.95256,0.9653167,-134.6632
12.05557,1.0028222,-135.23193
10.066597,0.98934096,-134.6903
10.0448065,1.000491,-134.71442
9.864162,1.0287079,-134.80241
10.448769,0.81592673,-135.07668
14.884395,0.6327493,-135.7797
13.188846,0.9560711,-135.28473
10.046133,0.90217763,-134.7729
14.858529,0.843601,-135.0218
18.011518,0.9041966,-137.5723
9.105364,0.6436123,-137.35425
10.368942,0.6186297,-137.04784
18.813526,0.48244205,-137.74283
18.728636,0.53854954,-136.78366
12.49165,0.8837696,-134.66032
10.976347,0.91784996,-134.60506
14.700741,0.7827215,-134.87006
8.912582,0.8913856,-135.27426
10.860878,1.1310732,-136.37671
10.234839,0.76915014,-135.50041
12.588999,1.0233078,-135.82454
12.578087,0.7441381,-135.07846
11.594839,0.8781375,-134.61691
12.760848,0.98047376,-135.34082
11.8504305,0.8055413,-134.82074
10.213542,1.0795954,-135.21234
12.975437,0.7269665,-135.14566
16.939178,0.7826801,-135.2857
18.544498,0.9137318,-138.29034
10.030421,0.53348786,-138.41171
9.189081,0.970948,-134.85913
10.462502,1.0172516,-134.8096
10.9131565,0.98222244,-134.71712
8.953502,0.9082696,-135.16666
10.265595,1.0754645,-135.19069
10.265595,1.0754645,-135.19069
9.312922,0.95423836,-134.84888
10.185297,0.8618058,-134.8991
10.759447,1.0165936,-134.86626
10.759447,1.0165936,-134.86626
10.759447,1.0165936,-134.86626
10.759447,1.0165936,-134.86626
9.544524,0.9375903,-134.8129
16.167686,0.63040864,-135.71869
18.783514,0.7203688,-135.50742
9.521257,0.91482323,-134.89146
11.467918,0.7378125,-135.35728
10.661889,1.1136439,-135.89648
13.303609,0.60245156,-136.38684
12.123871,1.0300981,-135.6123
13.881792,1.0250528,-136.95276
9.309341,0.9501784,-134.85945
8.972834,1.1234132,-135.3131
12.303043,0.735088,-135.1909
12.177156,0.8537459,-134.6421
10.402362,0.8639835,-134.8279
10.701087,0.8463473,-134.83522
10.180338,0.80972594,-135.21097
17.475952,0.63087374,-135.70032
15.70536,0.8739865,-135.57663
9.965551,0.84210587,-135.08083
10.303395,0.8462265,-134.94324
13.592369,0.55090696,-137.08986
21.631994,0.6803255,-136.03519
18.37194,0.6823262,-135.45747
15.778348,0.7963077,-135.05762
10.9802885,0.9089789,-134.61012
16.294971,0.70273083,-135.1951
16.294971,0.70273083,-135.1951
13.962088,0.87604046,-134.9389
9.107807,0.9972761,-134.85828
8.420409,1.052017,-135.11905
10.0168085,0.9157493,-134.73978
10.420317,0.9330706,-134.6372
10.376364,0.8687088,-134.81398
11.59532,0.8882479,-134.60736
9.448061,1.0472354,-134.87537
11.299144,0.9249529,-134.60886
10.864545,0.96063006,-134.64395
16.54377,0.73390937,-135.13092
16.204092,0.7606319,-135.07437
17.243443,0.73502815,-135.2332
14.953649,0.6629495,-135.4729
15.039208,0.64769435,-135.61053
17.311567,0.77155554,-135.33203
14.956056,0.7777245,-134.90123
16.261002,0.9175362,-136.56763
13.097059,0.67628074,-135.56439
10.697707,0.6349218,-136.70746
11.310911,1.1272459,-136.7327
11.77112,1.0671611,-135.9463
11.77112,1.0671611,-135.9463
11.77112,1.0671611,-135.9463
11.288914,0.9828789,-134.79286
11.288914,0.9828789,-134.79286
13.374615,0.8053681,-134.74567
12.003506,0.8382452,-134.67987
13.127005,0.7049222,-135.29807
14.48418,0.8043199,-134.84067
12.240084,0.64724684,-136.0638
11.464999,1.0207986,-135.14224
12.072073,0.8013472,-134.8125
12.465867,0.80841327,-134.74812
8.218434,1.0997468,-135.29709
8.543864,1.2076625,-136.1637
8.543864,1.2076625,-136.1637
10.349257,0.8983881,-134.71371
10.349257,0.8983881,-134.71371
12.673484,0.8673977,-134.66216
18.712688,0.6710727,-135.53241
19.808685,0.67526156,-135.67484
16.335041,0.7082889,-135.17505
19.706692,0.64940935,-135.728
18.857386,0.73644674,-135.57317
18.857386,0.73644674,-135.57317
13.115648,0.64796054,-135.86072
16.37024,0.7908238,-135.17618
16.37024,0.7908238,-135.17618
12.345885,0.79214686,-134.82605
11.046516,1.0186492,-134.96248
9.184115,0.9729198,-134.8577
9.715501,0.9848519,-134.71983
8.350755,1.1793511,-135.78607
6.7032933,1.058058,-136.53268
10.068781,0.9411869,-134.67914
13.658903,0.8842909,-134.8969
14.033774,0.958013,-135.78015
7.969512,0.8555772,-136.14313
11.867626,1.0392498,-135.57857
9.046848,0.86735606,-135.34023
9.526126,0.8303783,-135.34076
8.893146,0.88077015,-135.34451
14.661979,0.81488794,-134.88022
10.961192,1.0683808,-135.42932
16.50573,0.80213606,-135.2662
9.250958,0.92788494,-134.94795
12.468611,0.88894653,-134.66595
9.352961,1.0243946,-134.82045
9.478974,1.0272005,-134.81073
9.718452,0.7184386,-136.20125
17.776802,0.837774,-136.10135
20.763258,0.46683207,-137.986
21.796444,0.44542122,-138.40845
20.092457,0.42299592,-138.95486
17.207273,0.7055447,-135.26147
17.61579,0.7642723,-135.37793
8.640888,0.583549,-138.37296
11.290438,0.69510525,-135.80956
11.404044,0.8940763,-134.60559
10.449881,0.93198884,-134.63481
11.336098,0.9289835,-134.61584
9.940994,0.869844,-134.93796
7.921564,0.8359094,-136.32535
14.185137,0.9122063,-135.29427
8.60073,0.99558264,-135.0598
11.400059,0.9115278,-134.60268
11.659023,0.9157481,-134.62065
10.648885,0.9025434,-134.652
13.846764,0.89853173,-135.04332
7.855521,1.053995,-135.42813
7.9595485,1.1784955,-135.81424
8.279337,1.2004341,-136.01382
8.683806,1.0185726,-135.0004
10.059756,0.8534509,-134.98253
9.067269,0.9269303,-135.03075
15.106496,0.71890146,-135.0768
11.722065,0.93571395,-134.67377
13.267076,0.76448137,-134.88763
10.939058,1.034034,-135.05295
12.927794,1.0010833,-135.7121
15.528384,0.9960039,-137.85397
16.203705,0.8934946,-136.10144
16.203705,0.8934946,-136.10144
16.006895,0.7411363,-135.05772
15.365271,0.80743587,-135.00095
14.612173,0.7452586,-134.95251
10.667752,1.0302664,-134.93561
12.931028,0.9914977,-135.57669
11.761728,0.9460715,-134.71848
9.508862,1.1852989,-136.30548
8.703559,1.1087228,-135.21779
9.89421,1.1739401,-136.38696
8.690571,1.2472886,-136.92743
8.8068495,0.92695695,-135.15909
15.734617,0.82394356,-135.16574
14.414864,0.7517327,-134.9239
8.789742,0.9794201,-135.00128
13.851377,0.7117096,-135.16286
6.9963307,1.2530812,-136.86285
10.28101,0.96647435,-134.64972
7.6285334,1.2198359,-136.26901
9.094809,1.0537091,-134.93059
10.501881,0.99019474,-134.69989
12.118432,0.91219646,-134.66734
9.461059,0.94714385,-134.81613
12.414934,0.8786855,-134.64594
13.538347,0.81228906,-134.74277
13.077427,0.88729966,-134.76724
15.944497,0.73944753,-135.05405
12.689199,0.826835,-134.68968
15.659266,0.71481717,-135.11104
9.306651,0.9559847,-134.84723
9.239646,1.0439891,-134.88222
9.239646,1.0439891,-134.88222
15.21177,0.68306875,-135.29602
16.698841,0.6228716,-135.77832
10.656656,0.90901464,-134.63913
20.670025,0.689887,-135.84567
21.982918,0.7161291,-136.33807
20.415749,0.57782793,-136.30093
22.14665,0.73184526,-136.55441
19.20054,0.5736307,-136.30962
15.604324,0.82784516,-135.14978
10.384627,0.7304855,-135.7847
14.245037,0.896651,-135.17618
8.074189,1.0345194,-135.29883
13.374223,0.9135606,-134.98611
13.493475,0.77490926,-134.83464
13.478826,0.7703468,-134.85295
12.726806,0.84229094,-134.66794
8.53701,1.1205951,-135.3073
10.277619,0.9037945,-134.71338
5.6293983,1.0897236,-138.23476
6.117349,1.2159346,-137.53001
9.405164,1.114313,-135.30156
8.984333,0.9885201,-134.90701
10.311343,0.9520351,-134.64087
7.751097,1.0012745,-135.58922
19.329502,0.61250275,-135.92403
17.905207,0.70264757,-135.35306
7.628104,1.127595,-135.67438
15.363446,0.76997596,-134.95387
15.760565,0.78325444,-135.02357
13.368689,0.79823065,-134.76144
10.708586,0.86377054,-134.75775
13.311217,0.90006727,-134.8826
15.327365,0.69875556,-135.18884
13.306775,0.89415014,-134.85083
10.783829,0.90044415,-134.6389
11.728557,0.9656115,-134.80655
11.331457,0.89062214,-134.611
8.515255,0.8540821,-135.74773
17.541344,0.7105234,-135.29184
18.947447,0.7027584,-135.51823
17.814013,0.67331016,-135.43391
17.601982,0.700431,-135.31885
14.789229,0.74397945,-134.9623
9.229378,0.88329977,-135.15657
14.604731,0.90528655,-135.4135
11.533579,0.8449068,-134.69843
8.380135,0.6648089,-137.56271
8.245759,0.6363145,-137.97565
7.6658735,0.6389749,-138.3688
9.452793,0.67578465,-136.79187
8.610185,0.8237678,-135.90475
8.594786,0.8482007,-135.73572
23.187168,0.59314895,-136.4155
20.371479,0.7088704,-135.83633
15.943136,0.7256026,-135.08768
23.32557,0.632246,-136.31885
24.45783,0.59811425,-136.56827
22.87059,0.56090486,-136.62796
6.769786,0.75544345,-138.09058
11.667337,1.1411732,-137.50012
8.830734,1.1441958,-135.47934
10.65751,0.92019784,-134.6243
10.500291,0.87863135,-134.74573
7.5487704,0.82986975,-136.69978
7.319407,1.1548489,-135.97586
9.501257,1.0991992,-135.18889
10.01306,0.99355584,-134.7003
10.144348,0.95096344,-134.65942
16.756977,0.7763423,-135.215
15.267576,0.69728106,-135.19827
14.275724,0.9118381,-135.33122
11.27436,0.9855677,-134.80446
10.225523,0.81380945,-135.16644
16.675285,0.6647252,-135.42282
12.001402,0.6046325,-136.66895
12.081186,0.6913143,-135.62651
11.68965,0.64000285,-136.30353
10.54122,1.0238358,-134.86185
14.099622,0.8903248,-135.07257
13.538751,0.85368854,-134.76085
13.538751,0.85368854,-134.76085
13.538751,0.85368854,-134.76085
15.851954,0.83041567,-135.24191
13.021083,0.7559354,-134.95059
17.655495,0.8205695,-135.82666
17.655495,0.8205695,-135.82666
12.639633,0.6380448,-136.07634
15.739634,0.64822674,-135.56459
12.922432,0.6682234,-135.6781
16.695992,0.8909523,-136.35492
13.922328,0.95845443,-135.71774
13.486013,0.57729554,-136.70502
17.441973,0.7757174,-135.38629
13.371309,0.7045806,-135.26767
15.936619,0.7881263,-135.06862
12.94891,0.6244671,-136.1742
16.944632,0.68799675,-135.30121
29.418262,0.55601525,-137.46042
25.295797,0.57592374,-136.77818
13.041389,0.9796779,-135.48486
9.713618,0.87664187,-134.98547
8.508357,1.0063411,-135.0892
11.696444,0.89475983,-134.607
10.202461,0.9845613,-134.67741
17.342844,0.66449827,-135.44887
11.893899,0.8662395,-134.62648
10.404086,1.0271165,-134.85402
8.352148,0.9745905,-135.24454
8.0125675,1.1195766,-135.44902
15.1821,0.76233333,-134.94087
16.672255,0.70361775,-135.2173
11.134238,0.798212,-134.99753
11.190637,0.7604234,-135.24936
11.764319,0.95751274,-134.77187
9.849888,0.94882333,-134.71143
9.177435,0.97516984,-134.8566
9.5919285,0.96729815,-134.74815
8.233638,1.1565613,-135.59247
8.233638,1.1565613,-135.59247
8.233638,1.1565613,-135.59247
8.233638,1.1565613,-135.59247
7.725845,1.0261922,-135.55249
7.790155,1.3424696,-138.53517
8.151121,1.3102593,-137.97269
8.83162,0.9507069,-135.05751
9.394189,1.1066471,-135.23108
11.250732,0.9571181,-134.67311
11.750397,0.9050643,-134.61484
17.66128,0.66198653,-135.48157
11.800909,0.9625635,-134.80841
11.800909,0.9625635,-134.80841
8.869862,0.78001934,-136.0954
9.455096,0.839572,-135.31195
10.953378,1.018601,-134.93288
12.908221,0.8017229,-134.7528
8.65287,1.0330471,-135.01337
9.167404,1.099711,-135.15031
9.452583,1.1975064,-136.4936
9.051646,1.2760912,-137.98425
7.8936462,0.86267644,-136.15665
13.54216,0.8455729,-134.7472
10.983276,0.835447,-134.8247
9.460537,1.0827951,-135.06009
11.567219,0.9358154,-134.65196
12.062846,0.97519386,-134.97733
25.139118,0.66099006,-136.82443
20.057098,0.6012373,-136.06143
27.38133,0.64720976,-137.3359
26.227745,0.49238813,-137.6696
23.575977,0.59290487,-136.46574
25.047813,0.5918661,-136.67789
16.694801,0.66827846,-135.39943
12.66708,0.88263834,-134.68163
12.504427,0.93374497,-134.83931
9.163842,0.9861136,-134.84824
9.3098,0.9415232,-134.88187
9.88759,0.9799645,-134.69382
9.541255,1.0817479,-135.06241
9.924695,1.1294378,-135.67209
7.8646846,0.98801243,-135.53862
7.988364,1.1888461,-135.89871
10.537174,1.2550284,-139.62784
10.537174,1.2550284,-139.62784
10.120999,1.1380345,-135.91803
8.422829,0.9923183,-135.15814
14.96639,0.8450056,-135.05975
20.897324,0.60260516,-136.11348
22.046213,0.69149363,-136.1828
20.578815,0.5187567,-137.07016
9.967766,0.93084824,-134.71579
9.19987,0.79137784,-135.8049
10.2534895,0.72559613,-135.88556
19.031101,0.8862326,-137.89034
16.773365,0.77593124,-135.21739
14.637065,0.6128566,-136.03845
16.71896,0.786724,-135.24683
11.811921,0.79298115,-134.8921
13.343418,0.9061409,-134.92741
13.343418,0.9061409,-134.92741
9.214006,0.8972159,-135.09285
12.502874,0.8317501,-134.67982
8.1934,0.86713135,-135.88829
18.397724,0.83586895,-136.38644
15.831887,0.59621984,-136.12659
16.04336,0.58666486,-136.23322
15.02982,0.5614074,-136.69568
12.86441,0.7496412,-135.00446
11.935738,0.9705833,-134.89893
12.619549,0.79280937,-134.79953
10.902125,0.85584503,-134.75116
10.861307,0.8839148,-134.6656
9.173106,0.8948366,-135.12367
11.822884,1.0358149,-135.50372
11.028806,0.76910084,-135.22845
10.6663685,0.78612906,-135.21182
12.476773,1.0365833,-135.96237
9.925175,0.9545048,-134.69089
14.045332,0.84638995,-134.83733
13.35314,0.9078809,-134.94133
13.037451,0.76473045,-134.9013
13.254641,0.9056941,-134.89767
8.471564,1.0322978,-135.08861
7.7105236,1.0525943,-135.53154
8.549352,1.1238647,-135.32532
8.216123,1.0766629,-135.24086
9.972056,0.91249454,-134.76013
9.972056,0.91249454,-134.76013
13.473486,0.7192317,-135.14362
12.510126,0.7718763,-134.91312
9.600856,0.9839864,-134.73929
9.600856,0.9839864,-134.73929
10.549479,0.99614114,-134.7254
9.584179,1.0260893,-134.79904
8.588378,1.1299413,-135.36101
12.523301,1.0623906,-136.49655
11.2173195,0.7342266,-135.45935
13.532787,0.7011359,-135.27594
15.254696,0.8261228,-135.04437
20.5836,0.7215724,-135.95764
10.762325,0.6984669,-135.95636
9.652214,1.1227881,-135.46425
9.652214,1.1227881,-135.46425
13.082756,1.0714469,-137.28897
11.493628,0.984382,-134.8557
12.301911,0.81992054,-134.71808
14.058157,0.6821969,-135.3777
13.543907,0.92793506,-135.1664
9.155672,0.8866736,-135.17412
10.811338,1.1111887,-135.96533
10.851063,1.1221884,-136.19446
10.531415,0.8113888,-135.07985
9.987529,0.7975589,-135.37509
11.524239,0.722586,-135.47507
13.894304,0.9015875,-135.08305
9.650942,0.94281036,-134.76968
8.681632,0.95517796,-135.11896
11.199335,1.0750973,-135.66437
10.835696,1.0714442,-135.40012
10.792654,0.6867026,-136.06927
12.403633,0.7465203,-135.0888
11.489832,1.01999,-135.14519
9.64799,0.85290986,-135.14163
15.531506,0.6396596,-135.65698
11.266452,0.60695577,-136.8648
16.552023,0.87787986,-136.05586
8.225239,0.90498227,-135.63245
10.34962,0.7456168,-135.65872
10.531933,0.71591055,-135.8675
10.786827,0.8672877,-134.72925
16.30007,0.8227355,-135.33478
9.637521,0.759385,-135.85143
12.379324,0.89975786,-134.67595
12.977217,0.77329177,-134.86295
14.025038,0.86149275,-134.8862
11.134207,0.87363476,-134.65787
14.63471,0.8277876,-134.90521
11.700777,0.81606525,-134.79181
13.456953,0.8125155,-134.73758
10.727434,0.87276137,-134.72095
20.221373,0.6858539,-135.74695
24.490757,0.58732945,-136.61455
20.75291,0.58511615,-136.24814
15.97554,0.51609033,-137.32925
17.562971,0.749098,-135.31393
17.562971,0.749098,-135.31393
25.45684,0.5525644,-136.94592
23.817783,0.5553851,-136.75941
18.458904,0.7811249,-135.73837
17.924068,0.75094646,-135.40125
14.691845,0.8477955,-134.99704
13.245234,0.73084915,-135.08585
18.149483,0.7712362,-135.56366
12.063729,0.7267085,-135.30658
11.547302,1.0475236,-135.49478
9.742231,0.85889584,-135.06857
13.02971,0.86988777,-134.711
14.634626,0.9843411,-136.70453
13.498498,0.6666126,-135.59535
12.042854,0.80064446,-134.81938
9.359291,1.117551,-135.32135
9.680151,0.97149277,-134.7262
12.162428,0.93162805,-134.742
