E,EA,EAS
-706.2872340012656,-702.8890067934174,-690.81433
-706.0958116158572,-702.7844460093115,-690.8221
-706.7412202068249,-702.7792231628796,-689.9153
-707.0975328753557,-703.3393446844441,-689.841
-706.1359427065556,-703.2761368210927,-689.7936
-706.3508359390229,-703.0147922074037,-690.7258
-707.0708438963316,-703.6774776861027,-690.43994
-705.6681252422522,-703.3751517646226,-692.7161
-706.4698978023065,-703.01540274664,-691.1492
-706.7823826665801,-702.8708823681145,-691.7976
-706.6553568509942,-702.5756256127381,-691.5309
-706.0503132831325,-703.2812371008504,-690.9
-706.5965746460643,-703.3093727572174,-691.1654
-705.5062134977316,-702.4796351879229,-690.61096
-705.6791869839434,-702.7384610807153,-691.3568
-705.3459770975978,-702.9841399602635,-690.2992
-706.1161885710092,-704.1157900673254,-692.5883
-706.3975364153916,-704.0263864299254,-690.9448
-705.86475589857,-702.8661341505581,-691.2511
-705.5342838518069,-702.484711576307,-691.12854
-705.5586635962228,-703.3249924753532,-689.87854
-705.5749458088605,-703.1538042995221,-690.96216
-705.5901478881642,-703.3242268398187,-692.01276
-706.5883729139503,-703.3522359328545,-691.14746
-706.4487660460784,-702.5114368519755,-690.9115
-705.7340628650718,-702.1666548647434,-689.9796
-706.1617799183714,-702.9488610994138,-690.47363
-706.1376834286998,-702.7657659727442,-691.72986
-705.759505657795,-702.6411975123626,-690.5209
-706.52073039784,-703.4138190889882,-692.06494
-706.3893872672276,-702.944457417922,-692.25256
-705.2821436438411,-703.567604878363,-692.4136
-706.8971674801619,-702.8093520256828,-692.3425
-705.7545431885014,-702.5027821526464,-690.86145
-705.7108796691066,-702.8332543226716,-691.78326
-706.2464069492978,-704.1050419751004,-689.4896
-705.8821970971169,-703.2379061866227,-691.02527
-705.9064871453628,-702.8903029399257,-691.3028
-705.4535768786064,-702.8994822198044,-691.58594
-705.5732500645627,-703.7346520688284,-691.35876
-706.8125261072375,-701.8919756107085,-692.46436
-706.3017624171455,-703.6275264748338,-691.109
-705.4706989232311,-702.9137715210152,-691.6905
-705.6088497001082,-703.4584046570128,-691.0857
-706.0095826510144,-702.4035094211324,-691.5209
-706.3926463002745,-703.2519923589537,-689.9659
-706.2103950641016,-702.7141331891414,-690.57355
-706.3872986370133,-704.3917331351067,-690.4061
-705.4583371034852,-704.0636955563065,-690.317
-705.4583371034852,-703.106087688601,-691.7483
-705.5564553433483,-703.069431663409,-691.91394
-706.6029359384532,-703.351813515086,-691.213
-707.1346549739117,-702.978809127889,-691.5773
-707.2915131950197,-703.2267060504703,-690.8254
-707.2915131950197,-703.7664414603049,-691.3248
-706.8906136396033,-702.3566985985881,-690.9181
-707.3132314130404,-703.1824919956056,-691.03345
-707.3503903308901,-702.3743268547039,-690.3416
-707.5332812673579,-704.5428030346422,-691.7097
-706.6531766825849,-704.066771872381,-691.71875
-706.5033228735791,-702.8278916035633,-691.55066
-706.8411417922007,-702.6006031323953,-692.1662
-706.3104674063995,-703.1047568452559,-691.83813
-706.1148336214853,-702.7372345411397,-691.4289
-705.9967168532348,-701.9881769847375,-692.5026
-705.9039083085273,-702.0176395270219,-690.9192
-705.909398543836,-703.0175867164874,-691.74695
-705.277645548133,-702.2634284753324,-690.8688
-705.8502741899679,-702.2261006355607,-691.593
-707.0075584519866,-702.4212850051279,-691.5735
-706.6021790210689,-702.1837129566326,-691.15045
-705.7888124618091,-703.7960829152794,-691.39185
-706.1044299617755,-702.6835478457695,-691.8165
-706.1988364379129,-703.2836831556001,-691.3146
-705.4907073145489,-702.7907485702287,-690.80457
-705.3394072614487,-702.9711927167432,-690.54767
-707.0457345697268,-702.844862004685,-690.9071
-706.3790317198453,-703.1491791165936,-691.808
-706.1487172613452,-702.7377923905617,-692.0371
-706.5770093539204,-702.8658315628657,-690.17444
-706.2887135766161,-702.7534413082187,-690.2873
-705.622750260637,-702.5100353592234,-690.4176
-706.4936517740305,-703.0227162589223,-690.5966
-706.603011448728,-703.4815721270141,-691.2936
-705.9069315891284,-702.8321173200704,-689.8948
-706.1143554795367,-703.1283784069292,-691.34656
-706.9405968911108,-702.96914271308,-691.1586
-706.3144991876609,-703.4861175701585,-692.1234
-706.3372100531071,-702.9925474425669,-690.1908
-706.4998666911273,-702.0807774608138,-689.3915
-705.7539800960658,-702.3869085804329,-690.7683
-706.395207725282,-702.0714975358017,-690.561
-707.3822119983552,-702.0942588468902,-690.82367
-707.0572760846569,-702.2325376009821,-691.32983
-706.1175994257832,-702.9700636476232,-690.7666
-706.9501428275531,-702.734821787641,-691.03564
-708.0076006566644,-702.9619981350371,-691.178
-706.613287182864,-703.2739912190029,-692.30396
-706.3538460342254,-704.0762481102224,-690.50464
-706.3373008116523,-703.2561507092403,-692.96466
-706.3535299560339,-702.9665524522984,-690.4381
-705.8963554799127,-703.4794984311652,-691.04834
-705.9299189886133,-704.165575967613,-692.11597
-705.7423985735877,-702.3884986088049,-691.5569
-706.1079997950288,-702.8372558847657,-691.6188
-705.6763453373383,-702.2653962243893,-690.74493
-705.6763453373383,-702.9343864409966,-692.4599
-707.0198609580235,-704.1173646739982,-690.1924
-705.6105125090498,-702.5880579818815,-693.2224
-705.2728296019363,-702.5505685280577,-692.8261
-705.3267064788879,-702.1111262426825,-690.92334
-705.491961580889,-703.5201528667393,-691.9433
-707.1758208487931,-702.9798077874234,-692.4225
-705.6508639319704,-703.4580065646138,-692.59656
-705.5933236314961,-702.6961916760303,-692.86224
-705.6952292495727,-703.9209092515458,-690.6581
-706.1966220960798,-704.2950880380564,-691.2821
-705.2940511820616,-704.2041411593958,-691.703
-707.063485889083,-702.6500619270569,-691.0968
-706.249214445514,-702.4905168849031,-692.82916
-706.249214445514,-702.8920212249027,-691.5842
-706.0540674227359,-703.4125193064802,-690.4525
-706.5776390754297,-703.3459338075864,-690.99854
-706.5917450962048,-703.7260274135826,-691.3816
-707.0193005588642,-702.5893776748217,-691.3602
-706.2048958316939,-703.2854680776467,-690.5753
-706.1576609455656,-703.338592559588,-690.3065
-706.273983269332,-702.8822707088736,-690.55597
-706.5659116506288,-703.5539243887306,-691.7285
-706.4855577654091,-702.713217571102,-692.35376
-706.1048416536453,-702.6633319699212,-690.1538
-705.8899805454735,-702.8964462507563,-690.99097
-706.2893486230525,-703.3778872749151,-690.9949
-706.3761026850243,-702.9862663090348,-690.71063
-706.3714302010741,-702.6130740610677,-691.4791
-706.3553796555391,-703.3721227755265,-691.91003
-706.8311070344992,-703.3637204083229,-690.4824
-706.9959102618172,-703.4974789888081,-690.19324
-706.7637524460043,-703.7575722424679,-691.75806
-706.3303603460247,-702.1558044000451,-692.12854
-705.8552500643696,-703.4197106663446,-691.7866
-705.9741174608455,-703.99807291455,-689.6156
-705.993065893982,-702.1831791703196,-693.07635
-705.6543962382503,-704.0584638820087,-692.0615
-706.3470669816223,-703.9630312602183,-691.72253
-706.0889193694277,-703.8752156868632,-690.6035
-706.3950548854957,-702.9303550507038,-690.4214
-706.4432047432709,-703.2509890629722,-689.74414
-706.5310825412118,-703.1615807073003,-690.57715
-706.4335516595204,-702.8852134102881,-691.1903
-706.2654462492337,-702.8657745938538,-690.6319
-706.5935120350234,-703.2104409927441,-690.5896
-706.9307329429171,-702.6201660217423,-690.8431
-706.7221905363474,-702.5391170898079,-690.0027
-706.7019953253103,-702.8364663890693,-690.46387
-706.9419573800699,-702.9666675316213,-690.3937
-706.6203383845188,-703.5586540708309,-690.3886
-705.7917976927499,-702.6503799139889,-691.5493
-705.9807052362846,-703.2645143743055,-692.1167
-707.4444656702138,-703.7892473169543,-691.1228
-705.61946939024,-703.3353769500286,-691.59155
-706.3781927708962,-704.0005374798552,-690.94507
-706.2859780430524,-702.2726833867083,-690.7001
-706.114260288696,-704.2257191237597,-690.5569
-706.0159119414069,-705.0688470785954,-689.83154
-706.5602697106604,-703.7338034271327,-691.73584
-706.0826376936438,-702.6119992772803,-691.4369
-705.914979351231,-703.3238711444029,-690.5421
-706.049400381016,-702.7579460978122,-690.9524
-706.3820801681848,-703.1917494011429,-691.2879
-705.6932365555456,-703.0769951720675,-691.33105
-706.1289409066305,-702.9548254783062,-691.3407
-705.7871204068526,-702.6954702161331,-690.6732
-705.4279652462191,-703.0563150793655,-691.34375
-706.3998847035839,-702.9700309834468,-691.82043
-706.4503103607301,-702.2482635189085,-691.2505
-706.6779169993262,-702.7314212250262,-690.7119
-707.268282936693,-703.6520343365046,-691.04376
-706.1045562951231,-704.4251817190686,-691.6805
-705.8978515454821,-703.5062410222565,-690.95404
-705.6533498421965,-703.2872166300388,-690.03436
-705.911860065833,-703.2490390765233,-691.3337
-706.502962292522,-702.7725927379726,-691.5571
-705.4242029990446,-702.5628620370663,-690.76575
-706.5379340117186,-703.6170813360822,-691.405
-706.3277552282009,-703.4279421395681,-691.41394
-706.0736316704599,-702.5454872609773,-691.35693
-705.6286361517766,-703.0339639657575,-690.4956
-706.3080159824722,-702.6689310015131,-691.73865
-706.7092180210145,-703.4848870610975,-690.26416
-706.6535921076584,-702.3340033978873,-691.17505
-706.9511658030297,-704.2011168058742,-691.25073
-706.7721056657572,-702.8802618553012,-689.869
-706.1855326326004,-703.2360286154151,-691.9568
-705.4014535866245,-702.8358152343238,-690.7665
-706.7087692325201,-703.3798290192656,-691.4178
-706.5251552195125,-703.026110640235,-691.99915
-705.3763941029466,-704.1885687025961,-693.29785
-706.5529990729408,-703.6423439797943,-689.4295
-705.7496349768339,-703.7964709943601,-693.03125
-705.686870697961,-703.3279463873166,-691.2495
-705.9147288912388,-703.7370818295269,-691.875
-707.0708461176553,-703.0567824082711,-691.2915
-707.2956271343257,-703.2772799560087,-691.7187
-707.0759413739707,-702.7302627569593,-691.2689
-708.002067722105,-703.1896520625015,-690.447
-705.4734544077724,-702.7262507462628,-692.0155
-706.4207449385558,-703.7786825855644,-691.5579
-706.0264903475502,-703.890042239009,-690.9496
-705.87253255662,-702.7496460326452,-691.0526
-706.7382595330157,-703.522792206882,-692.6561
-705.8663504237395,-702.5629072042434,-690.30865
-705.6999913735701,-703.3509731941824,-691.3916
-705.9711617364983,-702.50890210271,-689.8856
-705.3106529900139,-702.4437847254546,-689.6638
-706.7785325983056,-703.7180520098148,-690.78394
-706.7578003922579,-702.5863904051785,-691.20184
-706.9160426940101,-704.2909724482807,-689.99854
-706.1995797466534,-704.2974701150564,-690.5446
-705.8027719785907,-703.3937982061307,-691.07654
-706.3391118464351,-703.1472375302076,-690.8932
-705.8556879928844,-703.3360228484988,-692.1576
-707.1629835405387,-702.3542708293271,-691.5757
-707.0054634133779,-702.3472589946953,-691.16785
-706.0619927634415,-703.6713017724776,-691.25104
-705.7198960068304,-703.3444889304126,-691.1625
-706.2103671117496,-702.9977714553409,-691.7212
-705.7712910235412,-703.4689318473443,-691.28625
-706.4784718943899,-703.6971832298443,-690.9604
-706.2429825404936,-703.8530272368595,-691.1443
-705.8916668203321,-703.5083287488237,-691.196
-706.2099515776488,-703.4203174182417,-691.2814
-706.2198662313267,-703.1650000255615,-691.963
-706.2399055265498,-703.2329040230514,-690.4152
-706.2399055265498,-703.355666644048,-691.0918
-705.4437357228813,-702.5356336229518,-691.52783
-705.49394123121,-703.3371205594015,-691.19556
-705.5815057204029,-703.2101824999122,-691.4272
-706.3546273511562,-701.4618173435085,-693.1771
-705.7011579585068,-702.7540011109774,-691.5304
-705.9690684904381,-702.919141464219,-691.2503
-706.0004136004527,-705.4103760253249,-689.42883
-705.4459348994181,-705.2981999751985,-691.8542
-705.2036630861681,-703.9207577272186,-690.5834
-706.3112251598479,-702.3254459305555,-690.7599
-706.0174542295822,-703.45603225543,-690.7826
-706.5591959766577,-703.841100743439,-690.99054
-705.2366638155017,-703.7072892719941,-690.877
-705.5233623076845,-702.3995123764446,-691.2367
-705.5522693538587,-702.0351332278155,-689.81714
-706.1955927425562,-703.9674994012169,-691.0584
-706.2293937128604,-703.5429362162309,-691.0397
-706.1582514304093,-704.0659078392964,-691.45386
-705.6592003419137,-703.9590349163925,-691.1625
-706.0965247651482,-704.0228237268552,-691.5397
-706.3956322256893,-702.7674380509138,-692.55347
-706.0663279912771,-702.5143334505306,-691.89856
-706.082787692792,-702.82904408869,-691.4414
-706.8533906544442,-702.2888229483009,-692.3684
-706.9672473554872,-702.5533261328635,-690.02814
-705.6349136465318,-703.9969939601409,-692.1613
-705.7131464080535,-702.6230807278503,-691.8611
-705.7610558114926,-703.0262921678732,-692.1905
-706.6914527173651,-702.3151670012726,-690.2328
-706.8359611671704,-703.7125287570385,-691.8189
-706.8846024008637,-701.9777804135131,-691.66626
-706.1083815938301,-702.4873055617192,-691.29895
-706.551824910738,-702.5896022223077,-690.2121
-705.6124810756282,-703.4764001933877,-690.5769
-705.3792327653567,-702.765309032957,-691.00745
-706.3480527563602,-703.3808688568647,-691.4779
-707.0569564016218,-703.5226171414083,-690.8655
-705.4976631936904,-703.8618249467152,-690.6885
-706.6541415441598,-702.3671386295058,-691.02014
-706.5369726354082,-702.576263958563,-691.7916
-706.0379190500112,-703.7695590661006,-691.10345
-706.59259329929,-703.9518446130228,-691.4225
-707.1898679471402,-703.4520424863524,-691.40546
-706.7545381117062,-703.1296750170648,-690.7296
-706.1626553048959,-703.2054265814108,-691.55646
-705.8294383450441,-703.3273249077647,-690.6708
-706.1151743216698,-703.5466371720076,-691.07983
-706.0066265572234,-702.4413567161921,-690.80774
-706.4231689325443,-703.1585748061116,-692.32574
-706.4896090814552,-702.572116786961,-692.43396
-705.7961252596017,-703.6911803355142,-690.5986
-706.2619912775097,-702.9137166058222,-692.1036
-706.0073920636128,-703.1368800874945,-692.146
-705.6531681637384,-702.8319706957534,-692.32825
-707.3524105218296,-703.4417598207298,-689.8765
-705.3624480785563,-702.8398711594789,-691.3334
-705.9428491641381,-703.5868933074594,-691.592
-705.8628092381331,-703.1167092299563,-692.0244
-706.4448522182918,-702.8218477680309,-692.5903
-705.9884343979584,-703.6177003968915,-690.5873
-705.9619460242902,-702.7402204616938,-690.92896
-705.2227764943843,-703.2626004438249,-690.8036
-705.0566004917981,-703.255126818807,-690.86255
-705.6406468026184,-703.0044672381791,-690.75073
-705.8268366536379,-702.5296911232665,-691.4451
-705.8108903682833,-703.4994112303489,-690.55457
-706.5203787600909,-703.7186493063425,-690.93225
-705.869999900516,-702.9907252001401,-690.1985
-706.5021807566652,-704.2655667116505,-690.8889
-705.6104538310695,-702.2451559334785,-690.8745
-706.5473261849028,-703.8901578337909,-691.71356
-705.2618541410493,-702.2914927272845,-690.55396
-705.2375136775961,-703.2599821801721,-690.6599
-705.2375136775961,-703.150191518514,-691.8098
-706.211721625633,-703.5169189996016,-691.5735
-705.5372577466288,-702.7977288236498,-692.45557
-706.1071821491282,-702.8748434762258,-690.1947
-705.8589672579833,-703.9892889319708,-692.4632
-706.0337703133932,-703.8292379589293,-691.532
-705.3366222341979,-704.1809621577859,-692.71173
-705.2594988978724,-703.4533559425125,-691.1341
-705.5973758187362,-703.9823941264508,-691.1294
-706.5306392492223,-703.2683493448299,-691.2713
-705.79342008748,-702.8758097614884,-691.7123
-705.7847029138659,-702.184811560937,-691.92554
-706.8370060763023,-703.888428660795,-691.04724
-706.6244820025154,-704.5536578887352,-691.7738
-706.6282130754729,-704.0595486463092,-690.4235
-706.7784012507566,-702.685684821356,-690.55524
-706.4464495685354,-702.6449263628585,-691.33936
-706.4114458289157,-703.0319025471399,-691.9151
-705.5294535224749,-702.6367617862217,-690.9862
-706.1509400618329,-704.0734309715806,-691.59607
-705.8349193439849,-703.6062356200307,-691.75446
-705.5993854079171,-702.7280370101671,-690.95593
-706.3553270826503,-702.6346223546457,-690.3609
-706.5697335031155,-702.368496276632,-691.48096
-706.4323130289356,-703.1597524981654,-691.7516
-706.4582782781488,-703.1022666967556,-690.63477
-706.6336879098491,-703.2383744951056,-691.27637
-706.6669234845062,-704.7552280041266,-692.59875
-706.0633815896581,-704.8385480166817,-690.0944
-706.7472349404597,-704.9517373249411,-692.50903
-706.3044526576267,-702.873698036494,-691.0659
-706.2218429372118,-703.957580432819,-691.50903
-706.0675347809654,-703.0301758867641,-691.0527
-706.274149384684,-703.0984505782296,-691.22815
-706.2319861250432,-702.4428184591645,-691.9503
-706.2515490694659,-703.4757510569818,-691.6126
-705.5973312391237,-704.1482296651232,-690.20496
-707.0187850785439,-702.2407859623738,-692.2335
-706.9112896634526,-703.7489111396702,-690.03516
-705.3978105906149,-702.3691304023532,-690.5172
-705.6036832111715,-703.4373589785686,-690.9702
-705.8624040197616,-703.0943076247122,-691.1249
-706.4501456879793,-704.2780245441534,-691.5566
-706.2117333453134,-702.3275074119413,-691.4888
-705.84690615131,-702.6761633296212,-690.18097
-706.0420267651816,-703.5766741073586,-691.8135
-706.5580926857791,-703.5497970523077,-690.28455
-706.7511848107115,-702.7813697686147,-691.802
-706.5847464950234,-702.9641198982201,-691.5345
-706.8033037112763,-702.9450999552375,-690.24927
-706.103099361851,-702.7515144806201,-691.142
-706.103099361851,-703.5354266672311,-690.5082
-706.3057145923605,-702.5958279385397,-690.4125
-706.4987557109034,-703.256666307318,-691.47
-706.0581832582054,-703.79669510631,-691.0736
-705.8051613668988,-702.7117820213655,-689.76514
-705.6733036479854,-703.9182797893336,-690.24084
-706.1496395553074,-702.6491324139614,-690.10205
-706.1103344492711,-702.5872702973609,-690.76575
-706.0179046085415,-703.5792836133784,-691.3514
-706.4536068160394,-703.1329447417261,-691.7439
-706.3843246566478,-703.3671818508401,-690.0228
-705.8718413250815,-703.5770785272355,-690.1096
-705.8718413250815,-702.4476607422977,-692.42084
-705.5830552747022,-701.7077416990321,-693.21826
-705.9554123374342,-702.5961710435391,-690.213
-705.9924247360099,-703.6330431426281,-690.3291
-705.8361123840343,-702.6294788784312,-690.62476
-705.998681405008,-703.5410209526956,-691.37134
-705.5800995933262,-703.1241678045101,-692.07715
-705.9810872227033,-703.412167034598,-692.2251
-705.911902895104,-702.7069271094261,-692.4597
-706.0613484614544,-703.7761955099297,-691.41296
-706.4905627023119,-702.6936069385413,-690.4857
-706.5354624740978,-703.6659545986101,-690.6606
-706.3470241389919,-702.5092436890145,-691.3753
-706.8079932115489,-703.5758296950268,-691.8956
-705.4937259446233,-703.1226521894309,-691.80865
-705.926004039993,-703.257716066471,-690.92645
-704.9453022245341,-702.9754585117071,-690.66626
-707.2761382584115,-702.6889827521038,-690.1234
-707.1799386347886,-703.8857676216041,-689.9083
-706.9431057245254,-703.1396416672515,-692.4279
-706.8687776966221,-703.3838408549376,-689.7599
-706.433439244003,-704.2603935313573,-689.54333
-706.550965115962,-703.7704115496075,-691.714
-705.5856424908061,-702.3848105948056,-690.40247
-706.1027633663541,-703.6656577924359,-690.5074
-705.4111990309309,-702.6007321913225,-691.1301
-706.360561464631,-702.6732196502035,-691.3136
-705.1694446948509,-702.975084756926,-690.21564
-705.2002873325173,-703.7760618849563,-692.0111
-705.9024758755155,-703.5711757139627,-691.6277
-706.1304679651923,-702.5548065060761,-690.1378
-707.2085176897772,-703.40754319137,-692.3469
-706.8411639161336,-702.7619618406134,-690.36475
-706.7422641623737,-703.1796991143067,-691.4774
-706.5997803224125,-702.9188704898525,-691.58997
-705.7224737532151,-703.2371220436671,-690.8085
-705.669325358215,-702.8136870547227,-691.1988
-706.0013031134447,-703.512595788216,-690.5634
-705.4597312559529,-703.2628202733009,-690.47363
-706.6893528621222,-703.7518601134253,-690.6225
-705.8886811349676,-702.3912943212629,-690.6666
-706.7237897216419,-702.8451265973308,-691.55347
-707.471994505797,-702.8708735614372,-691.5968
-706.0127686264598,-703.2880870448716,-691.4603
-706.2802370689204,-702.8963249908788,-691.4809
-706.2276839082416,-703.2772538386478,-691.94226
-705.8744661308519,-702.7782994728584,-691.22864
-706.3935233326928,-702.1175083209174,-691.54236
-705.8320690141622,-703.7401299916519,-691.78156
-705.5510429265586,-703.3353565483369,-691.8909
-705.5488905829304,-702.9296387405653,-691.6884
-706.3334450750132,-703.4159878707638,-690.90735
-706.279526903035,-703.5834485046465,-691.85583
-705.8508026080817,-703.0788086254424,-691.6084
-706.63413826539,-702.4529066376443,-690.8109
-706.1781603781956,-702.7314193996399,-691.5619
-706.5380773358104,-702.8480204539446,-691.6383
-706.4936204704268,-702.6341486270362,-691.2324
-707.313111889124,-702.8795013573813,-691.3103
-706.2499059672144,-702.5598281425583,-690.4027
-706.7144568427077,-702.6119201278887,-690.6138
-705.821241473385,-704.1326863211095,-691.02124
-705.5341055644953,-702.449458941756,-690.77814
-705.6145396127704,-702.1720419711453,-690.17505
-705.228334119263,-701.4781274457404,-690.1585
-706.2718970333101,-702.9010182992581,-691.0672
-705.7896397765955,-702.9594626746216,-691.34265
-705.612536014389,-703.5012146047321,-690.4914
-706.1889978371673,-702.477057126039,-691.6823
-706.5628618092367,-703.3565807866262,-691.6789
-706.0632472973131,-703.021731383438,-691.93463
-706.1371531652385,-703.8512713333764,-691.6384
-706.1378518985127,-702.2159236492816,-692.1006
-706.1218790255521,-702.6604797388645,-691.67053
-706.522904013641,-702.908266689041,-690.55884
-706.0177995957819,-703.3020889249972,-691.176
-706.0177995957819,-703.7019418740789,-689.9969
-706.4077618498246,-703.2306585269312,-692.1648
-706.3565643418596,-703.2278780323418,-692.1355
-705.9499034891446,-702.8037440363672,-691.801
-706.0283848577053,-703.6733934971421,-691.1342
-705.6324922264399,-703.2882292845425,-691.45996
-705.9144257733313,-704.189928476476,-691.04175
-705.8814871693633,-704.276281449095,-690.69
-705.9690832882862,-703.7599435385813,-691.1559
-706.3186078570777,-702.8837714236739,-690.7457
-706.5999789256641,-702.5901448803888,-690.2775
-706.2242980029268,-702.1353002468918,-690.14154
-706.0157999595303,-702.883331380167,-692.09784
-706.2892224842435,-703.6918229213978,-689.96954
-706.1751750918795,-702.1426757750542,-691.8208
-706.5878914109726,-704.0426047823199,-691.4681
-706.3542250237249,-702.1345988482303,-690.97186
-706.8409384869944,-701.1573443938773,-692.963
-706.7825003543096,-702.0536279335379,-690.6648
-706.5342803811991,-704.0846527898436,-690.8297
-706.2245857649068,-702.6095582653456,-689.7634
-706.5214670761272,-703.3837126821227,-690.1655
-706.2866962144083,-703.9295695466169,-692.13416
-706.8835912943346,-703.8701905340437,-691.63074
-705.7648135951631,-702.6243428981554,-691.0646
-706.6327077950589,-702.3914860571452,-691.16565
-705.4274532799864,-703.780551510411,-691.593
-705.7821452728332,-703.0815820242906,-690.8996
-705.6284433799628,-702.3968484019834,-693.1218
-706.5038901746273,-704.0380833719721,-692.01953
-706.2669694854592,-703.469502962573,-690.3066
-706.2157647434831,-702.9742829483243,-691.31287
-705.9098559315917,-702.2341502645786,-690.2307
-707.3431638149953,-702.3923577462808,-690.3683
-706.2819308847478,-704.2821801321651,-689.235
-705.9140861297324,-702.8335751824443,-689.60815
-706.6355878689488,-703.5835714628269,-689.708
-705.9604022546141,-702.6334723838356,-690.6958
-705.6110747295617,-702.9234890117557,-691.7385
-706.4330375335228,-703.3912951695811,-692.178
-706.2838862543865,-704.1718360767353,-691.18304
-705.940284797227,-702.7091721030488,-691.3334
-705.929322044717,-702.7367158374261,-691.6503
-706.2578057224532,-702.7214067920125,-690.994
-705.9571745181386,-702.605987632004,-691.1592
-706.9229562087003,-704.3905250905582,-691.2488
-706.6297261378331,-703.3905691519715,-690.2795
-705.5271777186081,-702.9516783489662,-689.8966
-706.4183153367321,-703.0743576527095,-691.40936
-706.3543297686774,-703.4423015861344,-690.49054
-705.7812909372293,-703.6468064077565,-690.81116
-706.0792584877354,-703.4074677780511,-692.03735
-705.7609175490727,-702.9463391431428,-690.1802
-706.2754372395304,-702.6175106745318,-691.11743
-707.0603324499841,-703.0438547658794,-690.6935
-705.5309093310902,-703.0343396565117,-690.8248
-705.2653557480921,-702.9701119918507,-692.09045
-705.3308681619112,-703.5007545237638,-690.2473
-706.5578146410002,-702.9057268351814,-691.71277
-705.9775007373,-702.6525081392491,-690.3032
-706.4807735612583,-703.6123936004898,-691.2502
-706.9601976237667,-703.3476381379502,-690.2683
-707.0060892509009,-702.7031513404966,-691.2278
-706.8183660864081,-702.53438381766,-690.9176
-706.6097074811873,-703.2652654230029,-691.1285
-706.5581765894862,-703.4461058288366,-691.187
-707.0155995503424,-702.8555161162528,-690.97
-706.5125014266293,-703.1418167373371,-691.7623
-706.1089412374354,-703.2601834739662,-691.5835
-706.2782234701716,-704.063428484361,-690.83923
-705.9399951736818,-704.0458568889392,-690.5564
-706.5286364825349,-703.9856110454464,-690.2124
-705.1662409203474,-703.9073654656896,-691.3523
-705.6183478320875,-703.4398039491872,-691.2915
-707.1733438726294,-704.5869288472257,-692.5074
-705.2613254104923,-702.2998330842654,-690.1321
-705.9340766502401,-702.9100240228993,-692.4064
-706.2073870715251,-703.3946778750073,-690.5593
-707.199390455834,-703.1250336948576,-690.6515
-705.5645644464407,-702.7774672383398,-692.3104
-705.8945070390332,-703.2523470226369,-691.48785
-705.806705137767,-702.7378613052749,-691.46497
-705.7322242253229,-702.6527216952209,-690.621
-705.7618496414839,-703.3515507956388,-691.7644
-705.5524654396005,-703.13142291583,-691.4426
-706.9954790807363,-702.9550675134407,-690.49023
-706.6792249694297,-703.3671815662233,-690.3158
-705.9398868236144,-703.9734772943294,-690.2735
-706.3382250254635,-704.0106871677299,-691.2208
-705.3030501297028,-703.1008234576823,-691.5087
-705.719672512392,-703.9531924971702,-690.52686
-706.0017893100917,-704.1460626449768,-691.95886
-706.082692829397,-702.2453887895922,-689.67255
-706.1025584232018,-703.8020989056388,-689.8354
-705.1209063702415,-703.9592297082544,-693.35645
-705.5022382213602,-702.7958714697709,-692.0265
-706.2064480524507,-703.681440880904,-691.9718
-706.3062521560837,-702.6579253326871,-691.5815
-705.7988307108367,-704.3250548518289,-691.32825
-706.5794111341468,-702.17262064759,-691.30164
-705.8849251763613,-702.3459437265474,-692.34973
-706.3768166496752,-704.1462766096238,-691.27356
-706.6045004869841,-702.5107684845351,-691.79956
-705.9217632357154,-702.358062576222,-691.3783
-706.3998703348861,-704.1160724040819,-691.2637
-707.5987420247492,-703.6619903672524,-692.952
-706.5501847554838,-702.3021312666476,-690.3144
-706.121229844088,-703.3890200050414,-690.5117
-705.9324783962503,-703.056916706503,-690.9868
-706.2527016592603,-702.7495606939455,-690.75305
-706.0606867214815,-702.637491607029,-691.37854
-706.480360288642,-702.8983004073878,-691.454
-705.8475301655052,-702.9431580761761,-691.0868
-706.5109799419386,-702.8628927201486,-691.0032
-706.3525500041878,-703.3223835091117,-691.1897
-706.3211181014483,-703.2465210137052,-691.50354
-706.5445612154504,-702.5019115360096,-691.1067
-706.2361161036723,-703.516052444159,-690.8334
-705.8681875624,-702.3778140244476,-690.5593
-707.1977742892963,-704.3323734587063,-691.3455
-707.3817480544762,-703.965969874502,-691.44604
-706.8104403773448,-702.4382011207858,-691.6583
-705.99632289119,-701.8192148045612,-691.0153
-706.251721832028,-703.3820103595806,-690.92334
-706.15496573613,-703.200486318884,-690.9575
-705.7318721604936,-701.9329357994343,-690.86597
-706.1054836793487,-702.6876122315215,-691.7999
-706.1379868021781,-703.7837227086991,-691.31726
-706.1763677057986,-704.4893948463734,-691.8408
-706.9946388099138,-702.943751495166,-692.3376
-705.2356428782207,-704.1692983760465,-691.02606
-706.461541757355,-704.340202868834,-691.6471
-706.3421986729229,-704.0881214393938,-691.40216
-706.5163439086109,-703.4014098584055,-690.8887
-706.6150934983204,-701.7724230756614,-689.763
-704.8854767852554,-703.5975084275046,-690.2813
-708.4500587851411,-703.1888888332769,-690.86316
-707.0696918359307,-703.443201758522,-691.99634
-707.3816816210172,-702.5632676297803,-690.77966
-707.3335019333972,-703.1184317519126,-690.3524
-707.057510092234,-703.1860724183003,-691.0706
-707.1612407135965,-702.8970737226557,-689.98834
-705.9098508607776,-702.653736611771,-692.4077
