E,EA,EAS
-140.21677831339971,-136.0431454469868,-134.13498
-139.47711236661058,-137.4647243519302,-134.7524
-140.31499577166664,-137.80651906888124,-134.30632
-139.25996560549294,-137.6079840655056,-134.56729
-140.2498330751501,-136.9572677196565,-134.13556
-139.48737801018098,-136.9572677196565,-133.88632
-139.55008337280242,-137.26051469996958,-134.75883
-140.05256245080648,-136.75873971860392,-134.29565
-139.76163402391757,-137.3146176024212,-134.40872
-139.64327634237782,-137.32568867054925,-134.52177
-139.86558270257018,-137.21507193187315,-134.06451
-139.78043640659791,-137.33945239275047,-134.11087
-140.20768208618568,-136.55495797232672,-134.71017
-139.10917410817916,-136.98796685696442,-134.74734
-139.3282139587195,-137.26118174422777,-135.60638
-139.80751371280914,-136.39002046970697,-135.46237
-139.44528682419957,-137.06238783626574,-134.69063
-139.72006682305897,-136.34244638104207,-134.32681
-139.6859114973696,-137.19297334544086,-134.20663
-139.83752867496028,-136.99977690615515,-134.85733
-139.68834334152217,-136.796690503182,-134.39078
-140.04178706809572,-136.62537659049192,-134.73416
-139.33437690907093,-136.7574761550245,-134.10312
-139.62597882531384,-137.12682940927462,-134.34686
-139.28320497415206,-136.7741526674971,-134.26169
-139.17205889999644,-136.4038579174268,-134.62537
-140.26584006177455,-136.5960672048964,-134.59396
-139.53753811248737,-137.03239897112,-134.2551
-139.7976627041411,-136.96108651093147,-134.36748
-139.97460185353168,-136.65298570024504,-134.75722
-139.54373737042084,-137.18464298634197,-134.78394
-139.91301718362485,-137.10429495647628,-135.15266
-139.9654237293381,-136.43084684924386,-135.00446
-139.92418216962602,-137.31327760775685,-134.54433
-139.54387077372616,-136.666669812269,-134.35187
-140.14719031736394,-136.5021370742171,-134.96335
-139.56653256690367,-137.01317518621093,-134.76736
-139.56653256690367,-137.19603744333187,-134.47903
-139.57590215351675,-137.272543181667,-134.70935
-140.15899772648987,-136.44810552274856,-134.18245
-139.8895797857371,-137.24881512295138,-134.23169
-139.7963216718977,-136.4319580959387,-134.19553
-139.9939845664315,-136.42902097062435,-133.73851
-139.96948020251875,-137.42570444934208,-133.3743
-139.58680628651837,-136.890330246318,-135.17688
-139.86691752120817,-136.6948437927574,-134.05392
-139.60892982167312,-136.76573386225581,-134.2288
-139.67961225788275,-136.15856718666097,-134.72343
-140.03767417817969,-136.68536791425507,-134.25331
-139.82013296437202,-136.79920946751974,-134.73781
-139.6499834293802,-137.10812448050484,-134.01385
-139.5438283956436,-137.3863809547537,-134.56589
-139.60095991222494,-136.64423108925857,-133.93814
-139.8568585445297,-136.72005851357585,-134.87666
-139.86895970913528,-137.02074229124992,-134.41843
-139.76345169568748,-136.8004978998319,-134.34012
-139.6634678788963,-137.12759295581708,-134.67355
-139.6849297929526,-137.45285689369726,-133.83728
-139.71355081380548,-136.80235025295087,-134.21284
-139.53168640050836,-136.94531065801257,-134.7898
-139.95954470479188,-136.90056329525245,-134.28279
-139.5155395772239,-137.10799887532858,-134.39954
-139.6647683905467,-136.68905862205875,-133.92184
-139.84137456564156,-136.6001264640626,-134.25804
-139.7215264756551,-136.78316585894265,-134.46872
-139.5250051011035,-136.72985993491864,-134.20511
-139.8851218961047,-137.03597576202463,-134.61288
-139.88256378366782,-136.47196171292325,-134.56165
-139.52205332774327,-136.82546965784502,-134.69794
-140.05650187615106,-136.9406361169607,-134.85803
-139.51637796953196,-137.01403160964756,-134.5168
-139.49256141667843,-136.76262040759383,-134.89383
-139.66362042450908,-138.00807747049765,-133.77103
-139.7134998147859,-136.9983817528086,-134.45312
-139.76995202188328,-136.6504653863346,-134.34674
-139.71187860514715,-136.278825713197,-134.54065
-139.70447564701254,-136.8223344929044,-134.4473
-140.05601384507455,-136.4663939663918,-135.01437
-139.79358268725144,-137.06769321028466,-134.46863
-139.20317844476955,-136.70887146633478,-134.3396
-139.25664120780732,-136.77339286665523,-134.19168
-140.11656032376226,-136.95861378550583,-134.70139
-139.60883406567746,-136.62545493167346,-133.96649
-139.79716031352444,-136.18233557306363,-134.13857
-139.9843500693887,-137.35472607513927,-134.16348
-139.17142446313667,-136.76573839286175,-134.25899
-139.17142446313667,-137.2675883476938,-134.54468
-139.05452233058048,-137.14835860798075,-134.69363
-140.2383386177467,-136.78469834293924,-133.91138
-140.13059552082518,-136.72843877579695,-134.44278
-140.21602886205488,-136.7724818462931,-134.24908
-140.21602886205488,-136.8910481518259,-134.49942
-139.87648516149048,-136.69971436284385,-134.29472
-140.03212729504517,-136.78003217251225,-134.37018
-140.19074782049339,-136.66119483794665,-134.30458
-140.24164549872287,-137.36437202441107,-134.77686
-139.80302791491806,-137.54540550832627,-134.6232
-139.78053619317538,-136.2946213092644,-134.45209
-139.79262374913372,-136.49529380172464,-134.55496
-139.61297507525347,-136.58882888637774,-134.82362
-140.11655824720225,-136.82477027444253,-134.21024
-139.80096899878885,-136.0617284219053,-134.92715
-139.6434813653878,-136.40830080630008,-134.2868
-139.79722625352136,-136.28974699755162,-134.86371
-139.39826960953653,-136.4912011843622,-134.2937
-139.85431718820496,-136.59727939488124,-134.47394
-140.4099926762047,-136.82207338339566,-134.7349
-140.21216721685366,-136.61039332720964,-134.44635
-139.39649366053646,-137.38464235424715,-134.54764
-139.82369504051377,-136.81302998750454,-135.02332
-139.84313329994026,-137.18790872865247,-134.56046
-139.63365433988244,-136.86031629200522,-134.2399
-139.60443629205344,-136.94600067303696,-134.21161
-140.00701929362074,-136.29510415141567,-134.47801
-139.8892305997861,-136.8131987245431,-134.64642
-139.8715729771817,-136.77080555898664,-134.50162
-140.03459466806885,-137.01533441942757,-134.11136
-139.76065723207074,-136.69693273058527,-133.90579
-139.6233772456389,-136.48543283247022,-134.12965
-139.42165908057882,-136.79539534106152,-134.28555
-140.3854649543331,-137.21317027506262,-134.45032
-139.81186044890654,-136.47363967168707,-133.88997
-139.83693134013072,-137.0348098134281,-134.76051
-139.9487603426572,-137.0174661551981,-134.86594
-140.02492437677614,-137.05453571149408,-135.18849
-139.88532266521256,-136.9264617309867,-133.77954
-139.88601619695584,-136.24194934340844,-133.31042
-139.8042111709372,-136.55610021619015,-133.70218
-140.06966510522224,-136.58129307370743,-134.31229
-140.31372089286987,-136.58021219293772,-134.28854
-140.17264934252677,-136.6240053183507,-134.58316
-139.86727820713963,-137.177576664337,-134.5866
-139.8907609482547,-136.8689458017812,-134.4874
-140.69883811159536,-136.91375779507862,-134.457
-140.30912301889873,-137.472065042614,-135.02626
-140.134813430473,-137.2074127546268,-133.91313
-139.93872761191776,-136.60000592823752,-135.306
-140.11380618984325,-136.4282691643005,-133.9813
-139.81343851344923,-137.19206801166192,-134.55106
-139.61229841689845,-137.14004493870516,-134.8443
-139.86126038753537,-136.8743029297457,-134.63625
-140.00883932994873,-136.63265755235588,-134.63152
-139.46820040361868,-136.3784280661402,-134.19614
-139.46820040361868,-137.03200329450502,-135.20041
-140.34008370679175,-137.30230287425036,-133.73438
-139.30395446403054,-136.28383809214807,-135.28244
-139.24101859193954,-136.29318857536433,-135.13274
-139.4127208940614,-136.24830070650367,-133.92993
-139.47954586400124,-137.27412935454754,-134.00449
-140.53690133154558,-136.65994656872033,-135.03021
-139.49036250305414,-137.0768712646342,-135.10313
-139.45871767002782,-136.79089997038443,-135.3515
-139.5691049561891,-137.59075355127285,-134.28487
-139.88491299646802,-137.87587749677138,-134.43065
-139.52088764842927,-138.01222711748701,-134.86494
-140.14840306240845,-135.95968997966736,-134.43443
-139.6818404639664,-136.33011722401372,-135.61777
-139.6818404639664,-136.7853600749668,-134.91864
-139.49724849725658,-136.80921463358513,-134.00024
-139.8965649862198,-136.7267087175058,-134.13696
-139.90748460397253,-137.2146968358236,-134.96976
-140.17568846411245,-136.56636336031605,-134.63593
-139.6327156172992,-136.56190063794003,-134.53946
-139.59414716387454,-137.37470397696646,-134.26065
-139.56346997264018,-137.09253320073367,-133.92963
-139.71746888334275,-136.64131790320852,-134.79489
-140.00351331679394,-137.29375842590096,-135.00159
-139.71154056071427,-136.77983720029533,-133.93317
-140.04104234903815,-137.0855994483663,-134.34912
-140.07803505404777,-136.94186688137376,-134.64023
-140.17761438307866,-136.65572554263608,-134.22803
-140.23142342679927,-136.69016728945869,-134.52754
-139.89461921786344,-137.2520180182462,-134.5452
-140.09064031749665,-137.11633312435725,-134.46999
-140.0036553825273,-137.26825660440238,-134.13237
-140.15433513653562,-137.47036014163575,-135.20917
-139.73488993115518,-136.1524699586005,-134.39023
-139.8060227070843,-137.21743802869554,-134.46422
-139.8189186421352,-137.06284070050128,-133.87018
-139.84340555100107,-136.5271450728474,-135.53897
-139.4591167577633,-137.06703898235736,-135.01251
-140.0116347395527,-136.6835654802027,-135.01361
-139.6300680158357,-137.00330242117118,-134.0971
-139.51454061039635,-137.39047496991927,-134.05667
-139.57816161993676,-136.34696928470015,-133.85025
-139.65741491923836,-136.6519916244037,-134.31645
-139.80655266728834,-137.1119034785284,-134.3709
-139.87452653215504,-136.65596885729568,-134.41599
-140.05138713858582,-136.73213333121518,-134.2942
-140.11849443020515,-136.53899639322603,-134.2998
-139.67701895554296,-136.0437596902181,-133.4159
-139.73307334832242,-137.43450784553545,-134.27061
-140.27130640488045,-137.08980963968355,-134.36676
-140.00702833532142,-136.70583889969998,-134.10559
-139.6440612122006,-136.82830190314272,-134.67142
-139.5397853538891,-136.5112420794594,-134.78864
-140.33574400230876,-136.97388897037735,-134.11073
-139.7539293619784,-136.7120182230915,-134.58292
-139.78280181269605,-137.5375338788823,-134.4093
-139.92923023027313,-136.739461732,-134.18921
-139.69914122741778,-137.0288060716569,-134.20834
-139.77487390865838,-137.64400383287716,-133.52893
-139.91021722336814,-137.36088370208904,-134.46423
-139.74173404982582,-136.2782342541558,-134.07898
-139.73107199578251,-136.4883491485027,-134.0333
-139.7536194840826,-136.77949054496472,-134.4845
-139.72099091518726,-137.03503634432656,-134.75648
-139.69060856356856,-136.75305321442252,-134.83833
-139.92820128925212,-136.92012882076608,-134.4014
-139.54255005236342,-136.75947765448933,-134.44553
-140.0411094196375,-136.77735979297407,-134.42615
-139.91076333138818,-136.36110751977324,-134.26472
-140.121927550095,-136.6919149084979,-134.3865
-139.65034058120784,-136.62650432497944,-134.22055
-140.00630868273583,-137.07518109831452,-134.4261
-139.83312314993134,-136.73637963816452,-135.03183
-139.66492293702896,-136.76102673921886,-134.59123
-139.55257879939487,-136.77773861210557,-134.0137
-139.75158219370195,-136.48984326119526,-134.39183
-139.9868528059932,-137.21789813335204,-134.74802
-139.614418229714,-136.99374519434693,-134.10126
-139.91861397166338,-137.3361751164504,-134.68442
-140.04645663622506,-137.2060743841641,-134.66125
-139.7299112271134,-136.85671589259238,-134.49362
-139.70543127628744,-136.4741550482077,-134.03018
-139.63270256050012,-136.59130726472708,-134.69318
-140.15905390274213,-137.2076669385077,-133.97714
-139.8287531815895,-136.42002330281227,-134.50401
-139.90530067778707,-137.21299736478494,-134.54489
-139.90538410821856,-136.6193276949656,-133.84933
-140.1809543222435,-136.61361383452808,-134.87714
-139.5874793493108,-136.55719005633983,-133.97719
-140.17353487001523,-136.83581683641438,-134.2392
-140.0420498436593,-136.6730589911684,-135.07831
-139.41201207596427,-137.72076941536434,-135.21432
-140.07979916906373,-136.62899285639932,-133.53351
-139.4918258921379,-136.9542462308629,-135.3731
-139.38741391827114,-136.97772230790082,-134.01393
-140.0365094208831,-136.4640830723458,-134.77466
-139.68811402344272,-137.32767354826004,-134.70966
-139.7831116768284,-136.42963434670008,-134.27794
-140.20761542590384,-136.4878591289716,-134.45279
-140.22629647579052,-136.95761660959522,-134.48486
-139.63943240535372,-136.7093139683857,-134.66336
-140.13468414700532,-136.82064615683348,-134.27399
-139.84943598908382,-136.92561894167793,-134.53883
-139.67494957027043,-136.89637697961714,-134.49313
-140.02218193327562,-136.58228614566266,-135.0594
-139.73743014651785,-137.1877238035,-133.9323
-139.4492781194819,-136.6514593473898,-134.42523
-139.99663619145338,-136.8869999444741,-133.75403
-139.41963100281333,-136.5818470458329,-133.5456
-139.90518157023683,-137.08148720995888,-134.20532
-139.7314112461587,-136.67146275450514,-134.56314
-139.8135377117541,-137.3238145540463,-133.9403
-139.52144999102148,-137.14435711693267,-134.14476
-139.6638819582359,-137.21259687174697,-134.3033
-139.85665623834672,-136.63925250893936,-134.38103
-139.7075646550347,-136.6797603829206,-134.87643
-140.09283901363227,-137.19717100583188,-134.206
-139.991274697483,-136.76667859395513,-134.50409
-139.67403584896985,-137.31780341067915,-134.28534
-139.52928744879074,-136.32565941807755,-134.03317
-139.9813019758424,-137.19437752072844,-134.84213
-139.71142484350665,-136.44808967549136,-134.13718
-139.9787794892801,-136.8831172467887,-134.47275
-140.0006022558497,-136.8842253121267,-134.53378
-139.65986069782878,-136.72391054721777,-134.2699
-139.59930301252834,-136.844316747818,-134.26071
-139.7687294892885,-136.90061117824803,-134.48041
-139.94398356679443,-137.12572142758518,-134.21179
-139.94398356679443,-137.12885826180846,-134.41426
-139.4661752407346,-136.71614475105162,-134.00864
-139.45967481279618,-137.21067985257847,-134.4273
-139.4686645480604,-137.15479891518947,-134.40352
-140.04789583992505,-136.2943082284859,-135.68765
-139.72562841538684,-136.80767047835886,-134.76776
-139.84761950684717,-136.79487505996576,-134.43811
-139.82212110743455,-137.8073339679305,-133.59616
-139.5700509665298,-137.76451598731688,-134.83139
-139.46985089267503,-137.14522869768746,-134.43388
-139.94271109400168,-136.592869462303,-134.33658
-140.052598080795,-137.23900498437706,-134.39282
-140.30432023116813,-137.19111839707983,-134.59543
-139.33992566884214,-137.37716824608015,-134.07002
-139.474810677137,-136.62768595871344,-134.50536
-139.49922085209556,-136.33418927169842,-133.85193
-140.05881288770215,-137.61490637849099,-134.43756
-140.11097007650207,-137.5213637861238,-134.44014
-139.49075334002498,-136.8262815037021,-134.52982
-139.42263103395956,-136.74109890207845,-134.54915
-139.57713745209062,-136.30604237227152,-134.3846
-139.91300420065602,-137.26751152657133,-134.83057
-139.68645725253742,-136.55609911369072,-134.41711
-139.8179929999022,-136.5523096147429,-134.52824
-140.23777446072887,-136.3193049392257,-134.95001
-140.37052689734867,-136.8250056103972,-133.85712
-139.37579665151418,-137.25316089184972,-135.08432
-139.43967964353604,-136.71235475800324,-134.74371
-139.74685001138658,-136.83621303150593,-134.46063
-139.8008263165632,-136.74066551656728,-133.9499
-139.71514482340154,-137.0966801921461,-134.69757
-139.91323403374952,-136.64177090646444,-134.3532
-139.90087970164933,-136.86832002886726,-134.17838
-139.91544046128897,-136.6033893722924,-133.95961
-139.77380551205198,-137.23127956941747,-134.09445
-139.59896492722424,-137.00408024394974,-134.40791
-140.03500114251332,-136.62573956941387,-134.90666
-140.10851193844448,-136.6796173987749,-134.02786
-139.81680264960792,-137.48625546071753,-134.25723
-139.895934762163,-136.13312036044465,-134.09473
-139.62596377118138,-136.5716011137036,-135.13358
-139.76765949114795,-137.2524791140195,-134.36244
-139.95097945339592,-137.04592473070755,-134.47296
-140.04586155985123,-136.87507002737635,-134.37361
-139.55277018103146,-136.58515493199906,-134.04684
-139.395776912363,-136.80704221836103,-134.92802
-139.61961324471378,-136.5390181821066,-134.34613
-139.84611146060178,-137.21170549189668,-134.14908
-139.71471915510668,-137.20132414146985,-134.12958
-139.87846802590246,-136.42792662852378,-134.596
-139.98214368980075,-137.18689839190796,-134.68446
-139.77846622157912,-136.40307268082483,-134.24359
-139.62543138856373,-136.52450653496228,-135.10822
-139.75272246429932,-136.5137289046433,-134.8843
-139.62307678437915,-136.55487552690525,-135.10037
-140.11762160345762,-137.24115253464194,-133.90765
-139.48618389607572,-136.29211367488722,-134.50055
-139.6132941441088,-136.9476874694077,-134.8443
-139.54847532644732,-136.79904645218664,-134.92477
-139.6273334004528,-136.4881453960295,-135.41599
-139.7491707240263,-136.89705766949874,-134.17096
-139.57387503971395,-136.65777844361406,-134.01149
-139.519204510796,-136.5890568192513,-134.38231
-139.484108661395,-136.43214374956176,-134.29477
-139.48432656561042,-136.2989660585586,-134.10141
-139.71681427828378,-136.48538727246,-134.62054
-139.5894899158227,-136.9218299072778,-134.08995
-139.74351148326974,-136.692019668645,-134.04643
-139.73903052531278,-136.8813573506693,-134.09882
-140.1223454018206,-137.17221409838317,-134.36916
-139.39005973504868,-136.4475547376308,-134.41747
-140.05249476825892,-137.16844353214768,-134.72522
-139.41351776389334,-136.36681309156552,-133.91495
-139.3851541781358,-136.9878567239346,-134.2839
-139.3851541781358,-137.11926607957162,-134.80403
-139.8204092040112,-136.47399607083966,-134.66806
-139.67928591824017,-136.58213426528783,-134.83182
-139.93330705282204,-136.83777607726043,-134.01808
-139.56883383108243,-137.53202119838164,-134.75998
-139.6441059258812,-137.44070048705714,-134.63837
-139.62131165573396,-137.54700379049353,-134.94226
-139.60163898028594,-137.32912633814266,-134.1739
-139.42884155553358,-137.00612987280329,-134.67023
-140.07943308553075,-136.7807791933572,-134.23427
-139.52444272424708,-136.4798121053854,-134.86705
-139.53321574549224,-136.38973639156868,-134.8678
-140.23827083676088,-136.92722576745993,-134.36227
-140.13395905733387,-136.98511904492017,-134.85616
-140.19868207887916,-136.9543582618345,-134.33871
-140.34301418098607,-136.6576363520531,-134.38759
-140.05462192697993,-136.9073468488552,-134.44138
-140.0428876134209,-136.86074282454894,-134.40288
-139.5520378158103,-136.71298902912937,-134.642
-140.14599845895538,-137.42603009414267,-135.07698
-139.9975332604227,-137.2262060177859,-135.09221
-139.35737456322983,-136.71850398712382,-134.53712
-140.13686048691994,-136.56879797656046,-133.63661
-140.1477269225249,-136.4361613609604,-134.53671
-139.7647259851305,-136.62332413757113,-134.58809
-139.97522796947507,-136.7263732311601,-134.06702
-139.83261215650515,-136.8779336935629,-134.57593
-140.02073168596195,-137.65338598651303,-135.2482
-139.43338398732922,-137.68499194897709,-133.79898
-140.28917726989312,-137.84726649355176,-135.19048
-139.6475472782841,-137.13733299876728,-134.10147
-139.87439081657567,-136.97103179603673,-134.89497
-139.7276485645403,-136.4677331874091,-134.33664
-140.0255486543734,-136.86173489395782,-134.64618
-140.03927852940114,-136.70953698095894,-134.59344
-139.66430056679656,-137.08385456856533,-134.11923
-139.51666539318134,-137.0090998627079,-133.36586
-139.56172008012098,-136.5926878824218,-134.77042
-139.64463111931016,-137.399317583038,-133.89503
-139.7465717666901,-136.59505760797546,-134.25679
-139.8043565826794,-136.51836311313596,-134.21506
-139.58109128110954,-137.16548353886807,-134.48692
-139.98065870836302,-137.3663051157373,-134.5366
-139.72858333915792,-136.82506347957255,-134.36029
-139.46185939869974,-136.70310074379228,-134.0969
-139.69507023249622,-137.18554074313886,-134.67781
-139.8889348398368,-137.1805393074559,-134.06216
-140.0825924468068,-136.9810161789068,-134.62949
-139.67091607730322,-137.28623253402225,-134.2953
-139.70352700890592,-137.03331750211277,-134.21838
-139.75846771116002,-136.56737273916724,-134.15552
-139.75846771116002,-136.9376829521177,-134.1737
-140.035880097088,-136.6291178337234,-134.04584
-139.87652166355988,-136.91280968444065,-134.21912
-139.70581693680145,-136.69992022410383,-134.48166
-139.52323509009955,-137.22301816899312,-133.80537
-139.69645415484692,-136.56666925178908,-133.94931
-139.86267388134053,-136.89856899795635,-134.05922
-139.82520045385263,-136.71682698387525,-134.45969
-139.8272591364983,-137.1194735536802,-134.48622
-139.85708436510635,-137.1799287914248,-134.8623
-140.06501508623091,-136.5545763517429,-133.97052
-139.58193841308753,-136.88066095705727,-133.74274
-139.58193841308753,-136.53192309442724,-135.09752
-139.63398626868553,-136.09215780350192,-135.91776
-139.5938417371047,-136.43333107382108,-133.95715
-139.85763914539302,-137.15006301339653,-133.74246
-140.07332056620672,-136.4183759219233,-134.26103
-140.06366929739096,-137.17092993920477,-134.68884
-139.4569476973358,-137.0468147614687,-134.885
-139.9254466275559,-137.06974605459718,-134.98994
-139.75280306167022,-136.77198592488162,-135.19148
-139.68548854324052,-136.87871937883128,-134.45294
-139.95390466400886,-136.706596436256,-134.42538
-139.94815941407174,-137.11868917754762,-133.64511
-139.93466751096398,-136.69839696548758,-134.082
-140.07253171840108,-137.18072915929494,-135.0816
-139.53190389313136,-136.47688641389277,-134.979
-139.6037510775179,-136.5591844493428,-134.41763
-139.38665840757938,-136.90107035929194,-134.18112
-139.9355228424589,-136.4400103458003,-134.10686
-140.23102768548387,-137.5003062964691,-133.73198
-139.93571107855928,-137.3620402672834,-134.98337
-139.89402031575983,-137.1189500765646,-133.89758
-139.70364444346527,-137.33418455036048,-133.67879
-139.81901742554646,-137.14375179771554,-134.70801
-139.64023613373922,-136.58862526670003,-134.11075
-139.81875053289923,-137.45597497923436,-133.83266
-139.36557908737376,-136.41399442871912,-134.31294
-140.09761999470462,-136.83599100676383,-134.40158
-139.23915817580402,-136.70168320609793,-133.82794
-139.2894522779302,-136.22150011402508,-135.14671
-139.62985579123614,-136.86530045004605,-134.91833
-140.03921720542849,-136.7312438862501,-133.7893
-139.88044653445345,-136.97314530772735,-135.12279
-140.13312278060596,-136.82406825194596,-134.03922
-140.05765304638535,-136.83240656227878,-134.70197
-139.77974337929115,-137.11329949020814,-134.81357
-140.00109222939372,-137.20656033641666,-134.20576
-139.87615153427282,-136.74844520144254,-134.68205
-139.63024138105186,-137.48992087437148,-134.11746
-139.4536359484512,-136.92649962099972,-134.1691
-140.0658968888485,-136.89871748139478,-134.23221
-139.7125989340021,-136.84203562959405,-134.39954
-140.0190159862155,-137.15584668587258,-134.91663
-140.36892785788905,-136.57619010385503,-134.68631
-139.66754282546944,-136.979128562324,-134.49997
-139.8415640451227,-136.78127565938348,-134.76054
-140.01413735855022,-136.75945088582247,-134.5618
-139.95811147842375,-136.78472718745982,-134.6038
-139.6330845056786,-136.70173312328504,-134.63715
-139.99819265357232,-136.9048102121419,-134.96684
-139.63418692509427,-137.09883338864051,-134.48824
-139.6462527922235,-136.27903148427518,-134.98589
-139.56627318558836,-137.2621912684958,-133.72934
-139.5101004002903,-136.8589888345522,-134.89578
-139.64930556041708,-136.94243346452822,-134.90076
-139.96037981926034,-136.73308674077396,-134.34991
-139.82450240244066,-137.06513435532952,-134.58493
-139.836870938701,-137.4611269277152,-134.54193
-139.92539304137165,-137.09567623327945,-134.79471
-140.2309497360656,-136.98370525961448,-134.5704
-139.68318886536588,-136.6329916927951,-134.02655
-140.15440325449208,-136.6358565605302,-134.05145
-139.7614153328335,-137.0208774634333,-134.2142
-139.43308337034134,-136.8719859924803,-134.18057
-139.56640043294323,-136.50147344935738,-133.90909
-139.4191989326015,-136.59446019983966,-133.99222
-139.94400472660672,-136.83387004528137,-133.80632
-139.49836338742773,-136.7934328967433,-134.69766
-139.3880508292537,-137.08305436151673,-134.31049
-140.07518714671613,-136.48086495553673,-134.97781
-140.0884675539446,-137.32639928750956,-134.6793
-139.60675665672224,-136.79817929482073,-135.012
-139.52420834375044,-136.99559210309525,-134.46707
-140.0191712125485,-136.6151801215227,-134.6663
-139.87630186889567,-136.93288245282324,-134.66068
-139.78601490674268,-136.10392572094838,-134.0358
-139.67008827154385,-136.71024521266588,-134.5383
-139.67008827154385,-137.27089623614154,-134.10333
-139.69354211085636,-137.15067136239097,-135.0166
-139.7148206459645,-137.2311483394115,-135.14864
-139.9457489783487,-136.64538371199674,-135.1146
-140.0766476071384,-136.9476988416502,-134.26857
-139.77061155937315,-136.68069712407166,-134.60597
-139.78849777156677,-137.47540515719993,-134.30449
-139.45930093668872,-137.54756344346313,-134.00406
-139.94771358527817,-137.18637642535316,-134.48502
-139.77981378024188,-136.51801809927508,-134.50134
-139.9727893175725,-136.60722317087277,-133.97853
-139.8669576054803,-136.81118101588243,-133.70209
-139.90103033541916,-137.12895096332448,-135.06314
-139.84474521504993,-137.6903859287029,-133.66367
-139.7585870968366,-136.46147305580237,-134.88548
-139.95995012551302,-137.0395831725573,-134.19214
-139.80434209530583,-136.52728720751466,-134.71713
-139.85406030384095,-136.64907008780474,-135.10411
-140.3768656180801,-137.11672326328207,-134.23346
-139.75501247266382,-137.15681554538295,-133.99898
-140.09647803821565,-136.54396322419765,-133.57544
-139.86890466917976,-137.31107550425915,-133.67096
-139.5268704135027,-137.57703746220812,-134.95451
-140.1085609014628,-137.63425772695018,-134.37082
-139.62357927930975,-136.18087268227896,-134.31429
-140.02656450694818,-136.4223521372872,-134.26562
-139.4119190003221,-137.23153414662065,-134.52287
-139.53288202921476,-136.5659836240597,-134.42885
-139.78213396442305,-136.4173404336609,-135.24712
-139.87638045231932,-137.2779478463276,-134.82173
-139.90105197827222,-136.9551964109815,-133.97101
-139.72267621554124,-136.58856134903306,-134.53455
-139.76749737318062,-136.86312362041036,-133.77463
-140.26509072538386,-137.04487704907166,-133.9377
-139.94534873937417,-136.91482077087903,-133.45262
-139.7027820344394,-137.01355417813556,-133.69698
-140.2406876283342,-137.06987355579608,-133.35439
-139.6000034713974,-136.68050391834163,-134.42128
-139.72895584649277,-137.1631917794125,-134.75078
-139.99316823216387,-136.8050333891302,-134.86633
-139.67127052023903,-137.21410276318937,-134.47662
-139.67162837930735,-136.42905434180102,-134.5932
-139.8658758529409,-136.96515684113444,-134.62543
-139.86456879611742,-136.96214422468736,-134.55035
-139.77307378392,-137.12730436480726,-134.8016
-140.1472514157714,-137.114060957404,-134.25626
-139.77894054645816,-136.8980677376178,-134.23854
-139.70901560548705,-136.6514699977271,-133.89255
-139.88473263895105,-137.19920490772995,-134.65004
-139.87569456209786,-136.87833130107768,-134.08527
-139.66273423845874,-136.96642234439267,-134.16031
-139.85036520916853,-137.1239691002331,-134.66055
-139.6062218121877,-136.71192156571777,-133.98761
-139.92233391304103,-136.6618486723856,-134.75659
-140.24817054062154,-137.1157004320069,-133.98541
-139.3744036579467,-136.91535049713355,-133.93417
-139.44790408186765,-136.85939481027515,-134.61655
-139.48303893248402,-136.99413674506536,-134.0232
-139.68906073546614,-136.75568879543002,-134.73044
-139.65410254269162,-137.05240991821182,-134.08754
-139.95062068876229,-137.32281665608863,-134.50545
-140.1069800623266,-137.08960307459665,-133.88693
-140.17342583454695,-136.5460767501852,-134.30853
-140.0926245389344,-136.58606744179454,-134.80025
-139.46175010088342,-136.94161373496425,-134.80861
-140.1584684377388,-136.80345387697093,-134.47168
-140.1447837875833,-136.7304368579578,-134.29614
-140.23149029039456,-137.32546466709388,-134.66107
-140.0282230049342,-137.4568300091807,-134.4614
-140.15121009052206,-136.7885062038626,-134.31741
-139.92981786106145,-137.19399594954936,-133.89891
-140.08469616512556,-137.43956616189996,-134.04118
-139.4738331692037,-137.3641747843218,-134.38432
-139.9486350141333,-136.64883660906793,-134.83449
-139.79096810035367,-137.75088096112503,-134.84398
-139.6864793001288,-136.33374328592595,-134.33447
-139.6974284307035,-136.44055535866235,-134.49164
-139.82607517131373,-136.94647202868285,-134.71362
-140.15360076371687,-136.48991337917107,-134.24695
-139.5872848036291,-136.61176588947012,-134.66275
-139.99285467598628,-137.11519460244747,-134.7016
-139.48736444439223,-136.75082749570873,-134.72351
-139.41845714587208,-136.6936971960135,-134.3711
-139.484051072696,-136.6828678690165,-134.21973
-139.61031999283858,-136.62969732834293,-134.58212
-140.43368307457806,-137.00461233289883,-134.18019
-140.00589291756097,-136.78094648250982,-134.08678
-139.59950917527897,-137.2502660269738,-133.98015
-139.8562146815574,-136.78534661819793,-134.5026
-139.3306421978728,-136.46865565255362,-134.7867
-139.47618874258302,-137.13758319507662,-133.76413
-139.63780661058095,-137.17960875739766,-134.40544
-139.83596202361394,-136.88278638818724,-134.1084
-139.7284453324496,-136.87052567766506,-134.13573
-139.4534522394733,-137.5415559695011,-135.25685
-139.45817411383598,-137.01028876885712,-134.72917
-139.85143943286675,-136.720998665727,-134.86392
-139.85954479426243,-136.3849013661789,-134.71277
-139.4840417665908,-137.0198055048245,-134.67288
-140.08708896664646,-136.73499061565263,-134.29767
