E,EA,EAS,ind
-409.4477637662087,-410.11576515358666,-405.42707309292587,-463.06248915733033
-409.1911174892531,-410.21367949745047,-406.7938459692985,-463.06248915733033
-409.3079023119628,-410.0494492003568,-405.8129452863536,-463.06248915733033
-409.39807612880406,-410.3604534353724,-405.6038006002461,-463.06248915733033
-409.24013229171567,-410.2223332063581,-406.045898259394,-463.06248915733033
-409.4968564832941,-410.3242112664606,-405.7965329041216,-463.06248915733033
-409.37712995747154,-410.1129702735512,-405.5118534938733,-463.06248915733033
-409.4609647899105,-410.32558168924777,-406.4200486132647,-463.06248915733033
-409.48255294546334,-410.1860788240272,-405.99362991331554,-463.06248915733033
-409.39855028344505,-410.0337115889317,-405.5318524375393,-463.06248915733033
-409.461266870588,-410.14954112091374,-405.6283259990336,-463.06248915733033
-409.4624242718252,-410.10822013129314,-406.163386141872,-463.06248915733033
-409.4399748104349,-410.2448470225331,-405.89299174697527,-463.06248915733033
-409.3105973844247,-410.0391138422027,-405.3127951728827,-463.06248915733033
-409.256044886704,-409.9741659088136,-405.8696998949479,-463.06248915733033
-409.33264630268326,-410.297438794296,-405.5284295335244,-463.06248915733033
-409.3947359177498,-410.304606607772,-405.5082555877944,-463.06248915733033
-409.2199458449775,-410.3281004398435,-405.548411237392,-463.06248915733033
-409.337277181849,-410.18699749134726,-405.35762642599616,-463.06248915733033
-409.2867268675153,-410.1913624734709,-405.5986581580314,-463.06248915733033
-409.3267271935535,-410.0894697903909,-405.1498733227779,-463.06248915733033
-409.2565410106568,-410.127960053076,-405.6785760773853,-463.06248915733033
-409.2334980091322,-410.1392776386047,-406.014335225919,-463.06248915733033
-409.359223330496,-410.3053557883773,-405.5649240545024,-463.06248915733033
-409.4545135068452,-410.1677192876864,-405.4533957704069,-463.06248915733033
-409.4239528699759,-410.2156790599457,-405.6689692280228,-463.06248915733033
-409.4987143763907,-410.31016614462686,-406.5119123174736,-463.06248915733033
-409.4625345561353,-410.3431055352622,-405.44814471184486,-463.06248915733033
-409.3910163746239,-410.0618081421085,-405.8360014314346,-463.06248915733033
-409.2541448711599,-410.2873889275714,-405.8427702754744,-463.06248915733033
-409.4151400377816,-410.15314426143976,-405.91948339044654,-463.06248915733033
-409.6207642313802,-410.25077909274194,-405.77042544095127,-463.06248915733033
-409.55918737027537,-410.1260119122957,-405.2484172642136,-463.06248915733033
-409.2979998618966,-410.9006495856346,-407.17657867401033,-463.06248915733033
-409.2868452509999,-410.239537613064,-405.1222048337678,-463.06248915733033
-409.44354006845833,-410.17327139603054,-405.566641025132,-463.06248915733033
-409.46872101580266,-410.04390324867785,-405.26103026132927,-463.06248915733033
-409.5002371654815,-410.0500078305312,-405.623879161634,-463.06248915733033
-409.2973413156784,-410.4734077182127,-405.3299978587599,-463.06248915733033
-409.43961242421113,-410.20338593725614,-405.1311927391789,-463.06248915733033
-409.4466400975623,-410.2394806227026,-406.04678400905664,-463.06248915733033
-409.4525955546611,-410.1604694034398,-406.1152580206748,-463.06248915733033
-409.3231724125677,-410.4687626693099,-405.7725720876664,-463.06248915733033
-409.18740671944073,-410.4393273323989,-406.446246606822,-463.06248915733033
-409.38057742105536,-410.2065380257965,-405.74447021415176,-463.06248915733033
-409.5337898294191,-410.0150000724573,-405.3351126138711,-463.06248915733033
-409.3951865510228,-410.05115480444965,-405.7343854588609,-463.06248915733033
-409.25236124694914,-410.0633316228135,-405.5059129652933,-463.06248915733033
-409.3633442820581,-410.1601220321172,-405.6191712267937,-463.06248915733033
-409.2504250586053,-410.15630827930255,-405.9524964798251,-463.06248915733033
-409.3078488171213,-410.0001039341474,-405.4918243864829,-463.06248915733033
-409.37760321186056,-410.3189598892836,-405.7651144619704,-463.06248915733033
-409.4348260568564,-410.0848853532863,-405.5954945350037,-463.06248915733033
-409.4267564467472,-410.29923760095664,-405.7331244401603,-463.06248915733033
-409.3320972849232,-410.15868633142566,-405.4921444439602,-463.06248915733033
-409.530252646714,-410.1830901215743,-405.24261179684447,-463.06248915733033
-409.52246114673903,-410.3474260327183,-405.9929151925225,-463.06248915733033
-409.3868797267721,-410.2880850978428,-405.3060474807562,-463.06248915733033
-409.2878268817437,-410.1011990149874,-405.2018621222216,-463.06248915733033
-409.509169491321,-410.363119596202,-406.0941428799291,-463.06248915733033
-409.57949070790966,-410.5332676891539,-405.7437131956409,-463.06248915733033
-409.3618309773717,-410.181128302044,-405.58561444013,-463.06248915733033
-409.4549466474882,-410.2600150264952,-405.7368661284962,-463.06248915733033
-409.50327152044497,-410.3623373706436,-405.6426480864386,-463.06248915733033
-409.475771078462,-410.12123599924473,-406.0868928563029,-463.06248915733033
-409.328268844194,-410.2275019864296,-406.2871749836073,-463.06248915733033
-409.3407172118652,-410.1533321115,-405.62064759349215,-463.06248915733033
-409.63807870817806,-410.25588554968215,-405.5742809663982,-463.06248915733033
-409.4789335316731,-410.2506535790523,-405.8206574749055,-463.06248915733033
-409.3054011436959,-410.3068382558786,-405.4910125329146,-463.06248915733033
-409.2575123299069,-410.3849410889891,-405.5542126295096,-463.06248915733033
-409.5906338890247,-410.3550969720199,-406.1923952437453,-463.06248915733033
-409.3784767165781,-410.2299822634092,-405.4935828952682,-463.06248915733033
-409.4817874673688,-410.3319596436541,-405.99223523021215,-463.06248915733033
-409.4223074755645,-410.1451424376401,-406.61791393808,-463.06248915733033
-409.37206409787166,-410.1805559707129,-405.0939681675094,-463.06248915733033
-409.1688800364146,-410.2415283922837,-405.7598439698551,-463.06248915733033
-409.27612749912697,-410.0580499417879,-405.75545498642816,-463.06248915733033
-409.2767909561369,-410.3766351839481,-406.0118287704522,-463.06248915733033
-409.3158685472531,-410.2344704072645,-405.3013363689866,-463.06248915733033
-409.2118709528936,-410.3233747599736,-405.5441927006348,-463.06248915733033
-409.4132925027231,-410.2295304418437,-406.02936948497546,-463.06248915733033
-409.3736701792783,-410.23256245443554,-406.2168198198118,-463.06248915733033
-409.4406952153287,-410.1034256945047,-405.82417734889134,-463.06248915733033
-409.34243511610623,-410.3393987840368,-405.8211366299616,-463.06248915733033
-409.33115315349846,-410.19918329669446,-405.7182699440722,-463.06248915733033
-409.22635660922,-410.5592605905703,-406.1064574514596,-463.06248915733033
-409.3230416230447,-410.1190405839546,-405.86136394346414,-463.06248915733033
-409.365426130132,-410.1862292706528,-405.39188876449697,-463.06248915733033
-409.3781687298278,-410.2825565393655,-405.7149345455304,-463.06248915733033
-409.5438557473795,-410.2132160798127,-405.3793215855293,-463.06248915733033
-409.3891137132796,-410.4473714853471,-405.60187614745286,-463.06248915733033
-409.4662362292431,-410.2309475676942,-405.8787268218337,-463.06248915733033
-409.1557277245726,-410.10999470601735,-405.3645483781584,-463.06248915733033
-409.189642935832,-410.5402004370564,-405.6686047019245,-463.06248915733033
-409.3143106629765,-410.1005646269317,-405.4543769575532,-463.06248915733033
-409.322538640699,-410.2155849335277,-406.09634726424713,-463.06248915733033
-409.3681376070657,-410.0434199977074,-406.0798478485224,-463.06248915733033
-409.2871556213552,-410.5102142233146,-405.7496489305612,-463.06248915733033
-409.5850909798178,-410.31936125078175,-405.3747468252981,-463.06248915733033
-409.355886728484,-410.1423856923943,-405.4973893277031,-463.06248915733033
-409.35204258276576,-410.11934127311895,-405.31596124585,-463.06248915733033
-409.3617666321513,-410.227391325112,-405.9556260684908,-463.06248915733033
-409.4018939640855,-410.4137500304987,-405.98742711396505,-463.06248915733033
-409.4900937150552,-410.54411006762894,-405.7647995086584,-463.06248915733033
-409.4214338261349,-410.3725118234433,-405.3729466753255,-463.06248915733033
-409.2577757102357,-410.20920992419,-405.54994744224985,-463.06248915733033
-409.456962170344,-410.4256366533896,-405.5391086742071,-463.06248915733033
-409.3186521021107,-410.1640977617471,-405.4293306790188,-463.06248915733033
-409.3161444699152,-410.1886584110979,-405.6897048617929,-463.06248915733033
-409.3827042274774,-410.3561731856836,-405.9473357506798,-463.06248915733033
-409.4178269532414,-410.1224177529127,-405.7416448339712,-463.06248915733033
-409.4098110313111,-410.2212749582044,-405.7043495931283,-463.06248915733033
-409.4019515013962,-410.0998423540085,-405.6376358818181,-463.06248915733033
-409.437753970533,-409.9375479428739,-406.390950588284,-463.06248915733033
-409.4154578377917,-410.1606912372053,-405.13945744628666,-463.06248915733033
-409.3230212407287,-410.0602763809701,-406.1573933338034,-463.06248915733033
-409.4790575454901,-410.01847057444894,-405.61425864474745,-463.06248915733033
-409.4134635975282,-410.03426408481687,-406.055745264144,-463.06248915733033
-409.4797984847543,-410.2585600534903,-405.4383225396036,-463.06248915733033
-409.3554108573395,-410.2801378187533,-405.70986668223287,-463.06248915733033
-409.25475131188864,-410.34228516746873,-405.3009787608327,-463.06248915733033
-409.3773827776697,-410.1895320854428,-405.915682400918,-463.06248915733033
-409.4193345946204,-410.0721010273491,-406.2531558827928,-463.06248915733033
-409.2129382085361,-410.23998763499856,-406.1039770600656,-463.06248915733033
-409.19091870550943,-410.1472754837663,-405.7989039561651,-463.06248915733033
-409.7594792789533,-410.1661792190647,-405.2756001925359,-463.06248915733033
-409.3961389786921,-410.4738896725278,-405.9842415382631,-463.06248915733033
-409.3061805093088,-410.211726322691,-405.6029185800097,-463.06248915733033
-409.3674278934152,-410.18492808390647,-405.37090434135774,-463.06248915733033
-409.4140463256835,-410.5241756210176,-405.668723124135,-463.06248915733033
-409.4675152809722,-410.0724538794552,-405.4595783907692,-463.06248915733033
-409.4311212296081,-410.2503298695492,-406.0063547178766,-463.06248915733033
-409.5176380678392,-410.22544172302537,-405.90564609978935,-463.06248915733033
-409.33998258267866,-410.44944386679856,-405.64733610953215,-463.06248915733033
-409.4725746849648,-410.2107865977193,-406.18449334625495,-463.06248915733033
-409.3987371918792,-410.3326429436409,-405.6178784945571,-463.06248915733033
-409.5553451501347,-410.1942845873894,-405.6478173938144,-463.06248915733033
-409.3844832129479,-410.3437701260592,-405.1290059709775,-463.06248915733033
-409.6211621763225,-410.1847730554618,-405.6552708050583,-463.06248915733033
-409.4494743478712,-410.0874206769385,-405.3067468812832,-463.06248915733033
-409.44707669222095,-410.0873187353062,-406.42296803341645,-463.06248915733033
-409.2778632457552,-410.1792575661239,-405.8180875695823,-463.06248915733033
-409.2292390322766,-410.2967659778269,-405.11091696637953,-463.06248915733033
-409.4537532361895,-410.1494523446071,-405.6058952557884,-463.06248915733033
-409.5012122883539,-410.0734139564488,-406.2774379529921,-463.06248915733033
-409.4817891024752,-410.3417647292076,-405.8641045931171,-463.06248915733033
-409.34261782833846,-410.2763652013471,-406.3523942779189,-463.06248915733033
-409.3936765438838,-410.31909907682,-405.87497194879927,-463.06248915733033
-409.34293480081607,-410.0956992821231,-405.438629280484,-463.06248915733033
-409.53411077712747,-410.056241598145,-405.6225998936486,-463.06248915733033
-409.4039853896684,-410.2232920078568,-406.69459786533935,-463.06248915733033
-409.334142263279,-410.3433323102753,-405.3657501953328,-463.06248915733033
-409.3611775450105,-410.46816368723694,-406.341984229064,-463.06248915733033
-409.38244957819984,-410.28794545525255,-405.6303778851628,-463.06248915733033
-409.5320743795676,-410.3866638492565,-405.5854068682768,-463.06248915733033
-409.45517881889975,-410.1979769870941,-405.9795510710696,-463.06248915733033
-409.3503803611527,-410.1471615069411,-406.00176657850005,-463.06248915733033
-409.2048614541045,-410.1441398519338,-405.46349718194097,-463.06248915733033
-409.1678170293202,-410.2658454172706,-405.7683325359751,-463.06248915733033
-409.2528255225977,-410.12563669624456,-405.6640985102384,-463.06248915733033
-409.5836480309529,-410.2088734322441,-405.7475068247139,-463.06248915733033
-409.1886637928865,-410.3153105589368,-406.0909725600915,-463.06248915733033
-409.2388401117561,-410.3159156043632,-406.265826494738,-463.06248915733033
-409.3247608456959,-410.2345877612064,-405.2419898422293,-463.06248915733033
-409.6063426484958,-410.6213035884574,-405.5846842871219,-463.06248915733033
-409.73085382025886,-410.2576062462377,-406.4236117061332,-463.06248915733033
-409.3496700449343,-410.3321722686303,-405.7037729470811,-463.06248915733033
-409.38975509970015,-410.24415201570514,-405.3313031898344,-463.06248915733033
-409.3157634455742,-410.1689278011032,-405.8582100913178,-463.06248915733033
-409.35706702728544,-410.2562206321331,-405.4573987418384,-463.06248915733033
-409.28302508538746,-410.3032532661783,-405.541962897887,-463.06248915733033
-409.52081043938585,-410.07352200476055,-406.1228724094749,-463.06248915733033
-409.34535246526383,-410.27496640511714,-405.7276073866073,-463.06248915733033
-409.3395023978596,-410.2432453737865,-405.9484306856324,-463.06248915733033
-409.37407866808593,-410.1051968051135,-405.88630879722166,-463.06248915733033
-409.2017384249511,-410.40174305372193,-405.6375194326305,-463.06248915733033
-409.3144168433463,-410.4793156225519,-405.98385509709976,-463.06248915733033
-409.2735951846096,-410.1054681563414,-406.1225924788726,-463.06248915733033
-409.3488582960217,-410.13153323128927,-405.900579773984,-463.06248915733033
-409.162447735496,-410.1015641130053,-405.4185230233956,-463.06248915733033
-409.1534178131284,-410.1757741052319,-406.0809852890668,-463.06248915733033
-409.4887901460494,-410.1955869775104,-406.10866518235537,-463.06248915733033
-409.4079490989062,-410.1810446421558,-405.99515623190086,-463.06248915733033
-409.18312610822784,-410.2213090024223,-405.657539485399,-463.06248915733033
-409.4869320147063,-410.1490835682138,-406.7445209205745,-463.06248915733033
-409.3088923967766,-410.01929123874055,-406.16991317133113,-463.06248915733033
-409.4264610713219,-410.372199433538,-405.9425423973351,-463.06248915733033
-409.5146107090873,-410.3556153392493,-405.82265926444114,-463.06248915733033
-409.4087008997891,-410.16580439255097,-405.2536567457512,-463.06248915733033
-409.3204998602712,-410.3660601683988,-405.58313630880826,-463.06248915733033
-409.4515821192884,-410.1774246684584,-405.6895825825971,-463.06248915733033
-409.37695287537946,-410.3377904485112,-405.5918268349774,-463.06248915733033
-409.4108832009457,-410.2914417530634,-405.9780787902323,-463.06248915733033
-409.41184398923656,-410.47257432514266,-405.4994928701519,-463.06248915733033
-409.4525290523797,-410.3579552091488,-405.9071412012273,-463.06248915733033
-409.5334003385324,-410.2515962647893,-405.8998946665229,-463.06248915733033
-409.5003741904151,-409.9219373668408,-405.68175248623845,-463.06248915733033
-409.48139668526034,-410.08193442037714,-405.8123824321924,-463.06248915733033
-409.2084209806752,-410.226996951148,-405.7174702564552,-463.06248915733033
-409.5118718610262,-410.0095884644033,-405.8983759319797,-463.06248915733033
-409.5339432732944,-410.2287817817398,-405.64344015711504,-463.06248915733033
-409.42752675580346,-410.2415884371276,-405.6048208593632,-463.06248915733033
-409.4311279839152,-410.1205610191273,-405.7764029741084,-463.06248915733033
-409.3861376055207,-410.2693763697197,-406.7153287198247,-463.06248915733033
-409.18805893738056,-410.23676842265024,-406.1592773133281,-463.06248915733033
-409.3018306988532,-410.04252074362125,-405.8836046135922,-463.06248915733033
-409.3164251063745,-410.5373252835094,-406.0305965346889,-463.06248915733033
-409.2534678521341,-410.2579663296416,-406.4528346585204,-463.06248915733033
-409.37263876453153,-410.2932700448358,-405.4630074326591,-463.06248915733033
-409.39321946612495,-410.22910785263326,-405.41091486111327,-463.06248915733033
-409.4618569211135,-410.2420459964159,-405.54558499423206,-463.06248915733033
-409.3481430000743,-410.0829782915596,-405.6021662459141,-463.06248915733033
-409.3200083850962,-410.5301365471423,-405.79582185746887,-463.06248915733033
-409.422569266792,-410.12423433162974,-406.1607686632808,-463.06248915733033
-409.45384512502034,-410.1490532509688,-405.48123439833137,-463.06248915733033
-409.4457194247906,-410.6394355447287,-405.31261724590274,-463.06248915733033
-409.6536479682888,-410.0966588584759,-405.8292015378839,-463.06248915733033
-409.550973874056,-410.07610705185175,-405.90345715352976,-463.06248915733033
-409.3656671256919,-410.4646154286229,-406.541565911556,-463.06248915733033
-409.4244807759561,-410.391379730176,-406.11395479598286,-463.06248915733033
-409.2527151526357,-410.02404721052426,-406.01541527849895,-463.06248915733033
-409.5677550951602,-410.301994210156,-405.7844795879733,-463.06248915733033
-409.2784650773615,-410.33769660610153,-406.4945854639611,-463.06248915733033
-409.4006063408928,-410.0989397166871,-405.4435533761181,-463.06248915733033
-409.6078922419034,-410.1287290856271,-405.8633367589728,-463.06248915733033
-409.5211620106285,-410.4592749741264,-405.5277558401566,-463.06248915733033
-409.5363051376325,-410.41255661406575,-405.4276670784865,-463.06248915733033
-409.5385154085174,-410.25809881636445,-406.2199250742717,-463.06248915733033
-409.2564654208254,-410.1200242068612,-405.8060425584696,-463.06248915733033
-409.5006507442216,-410.26500496779227,-406.10099095094085,-463.06248915733033
-409.384909258119,-410.24006581708807,-405.8708822133699,-463.06248915733033
-409.455097839972,-410.142969506029,-405.28191099547337,-463.06248915733033
-409.5379259729692,-410.2210743457797,-405.4204135740882,-463.06248915733033
-409.4675465255614,-410.3388979991835,-405.88605656817055,-463.06248915733033
-409.34432939246,-410.3362484959012,-405.4807920456002,-463.06248915733033
-409.4433256796354,-410.26419149161023,-405.8137138640205,-463.06248915733033
-409.3925281879186,-410.08938877807134,-405.7456228049422,-463.06248915733033
-409.2793932846825,-410.0843062423413,-405.6681099567741,-463.06248915733033
-409.2675575815623,-410.0775941686712,-406.108601324686,-463.06248915733033
-409.4680957466277,-410.15191108977626,-406.2905288717908,-463.06248915733033
-409.3546211150284,-410.2502122512216,-406.25630305523737,-463.06248915733033
-409.2598657676329,-410.2837022417304,-405.4452732482582,-463.06248915733033
-409.3178501100562,-410.34652281370313,-405.7943495848804,-463.06248915733033
-409.4010304561986,-410.028929570711,-405.6954763807972,-463.06248915733033
-409.3360895279289,-410.2627529240392,-405.6711209428768,-463.06248915733033
-409.6947175901281,-410.2471520916722,-406.2462886425948,-463.06248915733033
-409.333169952867,-410.2384841965962,-406.0554559844494,-463.06248915733033
-409.3639456071443,-410.17069983859767,-405.74147959275103,-463.06248915733033
-409.3015277623781,-410.3308888254372,-406.3428704920575,-463.06248915733033
-409.34358316383225,-410.305625742002,-405.19266597645895,-463.06248915733033
-409.4073726716405,-410.2018152622624,-406.9729741538545,-463.06248915733033
-409.4082482776441,-410.539382978075,-405.3366976462763,-463.06248915733033
-409.4117239685274,-410.2577599054897,-406.1364297059832,-463.06248915733033
-409.51934917002063,-410.2152720213828,-405.9322679991813,-463.06248915733033
-409.4633024518976,-410.2035638827875,-405.8036220039179,-463.06248915733033
-409.5378036338964,-410.1843713011756,-406.1516607726776,-463.06248915733033
-409.318322024932,-410.2486389779175,-405.5625495891013,-463.06248915733033
-409.3017527430481,-409.97470370408007,-405.503499727478,-463.06248915733033
-409.14391725452697,-410.26219718294215,-405.6676496533093,-463.06248915733033
-409.3756322112428,-410.2077144638247,-406.034729546012,-463.06248915733033
-409.4724710424596,-410.1699189515383,-405.533685644133,-463.06248915733033
-409.3625900545239,-410.1537909061602,-405.8461997601692,-463.06248915733033
-409.34130093928354,-410.2795090315181,-405.4882623876636,-463.06248915733033
-409.2539139260269,-410.0754071163433,-405.9892350382033,-463.06248915733033
-409.604184688036,-410.06658763461417,-406.3724433701953,-463.06248915733033
-409.4594247895004,-410.2673926373844,-405.2320141573644,-463.06248915733033
-409.5141155300693,-410.4615179421447,-405.5201094531696,-463.06248915733033
-409.2489884748171,-410.1486560491643,-406.1126875973498,-463.06248915733033
-409.4335168963208,-410.1928764013451,-406.3032322323477,-463.06248915733033
-409.44507977839055,-410.1407029678893,-405.3591701607411,-463.06248915733033
-409.4256465644244,-410.3946842475176,-405.44269733955593,-463.06248915733033
-409.4696272253216,-410.4090437082457,-406.593817791137,-463.06248915733033
-409.50252874780347,-410.2568954111547,-406.4415949284033,-463.06248915733033
-409.4392475078499,-410.16446470145337,-405.3524765769333,-463.06248915733033
-409.3403646699466,-410.2110932735465,-406.0635109697019,-463.06248915733033
-409.4000273209915,-410.4022862398568,-405.38018139347577,-463.06248915733033
-409.2899956089956,-410.3461829142847,-406.10037820637234,-463.06248915733033
-409.4271257294267,-410.6680185646019,-406.72452888651617,-463.06248915733033
-409.4260168098469,-410.3693617877148,-405.659634471618,-463.06248915733033
-409.4244100586984,-410.1314967494934,-405.90004651432434,-463.06248915733033
-409.5184308225942,-410.0737234152533,-406.5012572388323,-463.06248915733033
-409.43001292422105,-410.19186388086325,-405.4021363474943,-463.06248915733033
-409.285619279533,-410.06966848837817,-405.9742472864457,-463.06248915733033
-409.4399798762363,-410.5895791403885,-405.4803824419846,-463.06248915733033
-409.48410100800777,-410.1621856338565,-405.934065482072,-463.06248915733033
-409.405900903452,-410.3436184278812,-405.474630759986,-463.06248915733033
-409.3877836194696,-410.5124594639888,-405.9963863804514,-463.06248915733033
-409.5859889629113,-410.2480663100803,-405.853613891664,-463.06248915733033
-409.5046460710436,-410.6432559394356,-405.83852458595743,-463.06248915733033
-409.352424540195,-410.3075413163283,-406.0840428227013,-463.06248915733033
-409.4537093745256,-410.21479588708223,-405.29245349684726,-463.06248915733033
-409.501136441334,-410.2037057483704,-405.86953743322994,-463.06248915733033
-409.4055047898048,-410.3447657093515,-406.1776438828187,-463.06248915733033
-409.34328916368577,-410.1197933167699,-406.114250909603,-463.06248915733033
-409.43554155449,-410.1525913893996,-405.99784576532096,-463.06248915733033
-409.2822335348012,-410.22010533763296,-406.0084701227035,-463.06248915733033
-409.285187773939,-410.25630223054367,-405.28862865724864,-463.06248915733033
-409.4786776320096,-410.2066057430936,-405.4722516528148,-463.06248915733033
-409.2910262302292,-410.0821463003479,-405.4198072543235,-463.06248915733033
-409.3743160245557,-410.1865474612714,-405.7470197839343,-463.06248915733033
-409.3530902547452,-410.0787674013584,-405.0996337370344,-463.06248915733033
-409.5261390571594,-410.1943409181108,-405.6045717003743,-463.06248915733033
-409.2821778227549,-410.1076763016264,-406.0533531149215,-463.06248915733033
-409.5261433511079,-410.17230902874223,-405.5517182425256,-463.06248915733033
-409.5018039254169,-410.204223797196,-405.8098804804098,-463.06248915733033
-409.6286097491161,-410.248306310325,-405.3313245368946,-463.06248915733033
-409.5321107707633,-410.40176508234265,-406.0498843711836,-463.06248915733033
-409.4491172347576,-410.1200300709645,-406.4016129470899,-463.06248915733033
-409.3557421517231,-410.12915339992537,-405.5829761937749,-463.06248915733033
-409.3858947973688,-410.3561575774405,-405.8317460420333,-463.06248915733033
-409.2872233289574,-410.0504873650481,-405.3643222467024,-463.06248915733033
-409.5323292104067,-410.19195414652376,-405.70718078117153,-463.06248915733033
-409.29487391704464,-410.2430548301352,-405.53534882241206,-463.06248915733033
-409.56828385818807,-410.005162942542,-406.1841789277614,-463.06248915733033
-409.19315416371415,-410.2991319234708,-405.9650857817136,-463.06248915733033
-409.3644288252275,-410.0740875326897,-405.4089082272307,-463.06248915733033
-409.459669487146,-410.3588698830872,-405.97250135079446,-463.06248915733033
-409.59899058740456,-410.1067070561269,-405.24102796491366,-463.06248915733033
-409.4290768916102,-410.2719065102789,-405.9105521812944,-463.06248915733033
-409.3414637739948,-410.0591971087159,-405.54369609331854,-463.06248915733033
-409.381501887709,-410.2130844761398,-405.84065710454126,-463.06248915733033
-409.470975945368,-410.1461518153915,-406.71904462893497,-463.06248915733033
-409.2208655473353,-410.231190630028,-406.0976857288324,-463.06248915733033
-409.39634159356456,-410.21470824672656,-405.33711247322105,-463.06248915733033
-409.3787502322676,-410.1725286404876,-406.48839209403286,-463.06248915733033
-409.35981357262335,-410.17476846405646,-406.1141242415571,-463.06248915733033
-409.1756518685669,-410.35951933720094,-405.7604649454681,-463.06248915733033
-409.3745939922992,-410.2612301210394,-405.76089386721503,-463.06248915733033
-409.4173701751244,-410.1512046051472,-406.73750323781735,-463.06248915733033
-409.3357456925336,-410.0633614267258,-405.7970917329079,-463.06248915733033
-409.28225950124056,-410.3956856273133,-405.87089880844906,-463.06248915733033
-409.8578379502478,-410.3110782917111,-405.6181983369127,-463.06248915733033
-409.2313574101575,-410.19129797936426,-405.60327366483455,-463.06248915733033
-409.2726106826663,-410.03424995619474,-406.165179527289,-463.06248915733033
-409.3155984780509,-410.3891893252286,-405.699030278295,-463.06248915733033
-409.0674455389236,-410.16227725899125,-405.8919185345843,-463.06248915733033
-409.3391642934827,-410.4105886720977,-405.3678466004493,-463.06248915733033
-409.4546598607873,-410.1967708739044,-405.71015957379007,-463.06248915733033
-409.3648384117961,-410.1868011799764,-405.0989658438676,-463.06248915733033
-409.5025269028706,-410.0653049396698,-405.9377876723749,-463.06248915733033
-409.4519462703586,-410.168597579376,-405.72515119911,-463.06248915733033
-409.31495163479167,-410.2914947133358,-405.8204565728315,-463.06248915733033
-409.3392991912417,-410.0286535635155,-405.6188181767533,-463.06248915733033
-409.3463133776355,-410.1177305583557,-406.7307591574876,-463.06248915733033
-409.1627378135455,-410.4640770220497,-405.3460006878881,-463.06248915733033
-409.414237485552,-410.19472567436674,-405.4946196310997,-463.06248915733033
-409.49492490656,-410.0516114257925,-405.9844803165784,-463.06248915733033
-409.4196656445413,-410.095070190858,-405.8908762769412,-463.06248915733033
-409.3302585917549,-410.2627635191726,-405.86440146530174,-463.06248915733033
-409.5521569073276,-410.0494779391677,-405.7385504752663,-463.06248915733033
-409.2380650449438,-410.29357736274113,-405.5319391821678,-463.06248915733033
-409.2156457972842,-410.2713770233589,-405.2489209637844,-463.06248915733033
-409.419867206928,-410.3657853029917,-406.0081754376861,-463.06248915733033
-409.4311614891332,-410.2137002323362,-405.4869338111171,-463.06248915733033
-409.30306804225415,-410.0139462061026,-406.3573025787418,-463.06248915733033
-409.5231139956104,-410.47352131190985,-406.5427277263271,-463.06248915733033
-409.55049438166986,-410.2266752512791,-405.7892352114094,-463.06248915733033
-409.4099573713154,-410.46554220031146,-405.7946506708097,-463.06248915733033
-409.43346221497126,-410.08316534904776,-406.2158202304838,-463.06248915733033
-409.3420452340383,-410.33747166731735,-405.6048876378584,-463.06248915733033
-409.452789362298,-410.1695217343668,-405.43454425899824,-463.06248915733033
-409.37440873728536,-410.1105834651371,-405.7857277284795,-463.06248915733033
-409.2230039907706,-410.1883108369659,-405.45355858905305,-463.06248915733033
-409.3750153505422,-410.1893003185869,-406.1765651156742,-463.06248915733033
-409.21319642676497,-410.3799438855216,-405.5096485975112,-463.06248915733033
-409.2171136703026,-410.0433390008001,-406.1961568159684,-463.06248915733033
-409.2945215416459,-410.2776778193938,-405.44825302956826,-463.06248915733033
-409.64419377331217,-410.0596714994268,-406.30917855091695,-463.06248915733033
-409.52368962451857,-410.2894749213027,-405.7620098757102,-463.06248915733033
-409.4278558283324,-410.3489431233485,-405.8891990185732,-463.06248915733033
-409.3187149144661,-410.171269419359,-405.4852408522843,-463.06248915733033
-409.574314761535,-410.241516482579,-406.03011532321744,-463.06248915733033
-409.43467470204047,-410.1066048391072,-405.50066976776895,-463.06248915733033
-409.3748719383565,-410.3063334850684,-405.7477885463642,-463.06248915733033
-409.5312626541975,-410.2323804637164,-406.0165367940557,-463.06248915733033
-409.5715936347891,-410.052452262408,-406.0318763559522,-463.06248915733033
-409.1721944621387,-410.045473785826,-406.6393594029425,-463.06248915733033
-409.2819272039309,-410.1323798490181,-405.3691850104965,-463.06248915733033
-409.4323573798647,-410.2301087815724,-406.2444914324538,-463.06248915733033
-409.3459493370908,-410.1486073033534,-405.9058890157805,-463.06248915733033
-409.3072495372228,-410.23226967426433,-405.7021090289813,-463.06248915733033
-409.7177574467124,-410.34428646466256,-405.7227842328208,-463.06248915733033
-409.3264023533086,-410.2181167981327,-405.3867021217634,-463.06248915733033
-409.3543994085376,-410.1555806204294,-405.0889221750865,-463.06248915733033
-409.3935595021965,-410.1382294159446,-405.71324425622913,-463.06248915733033
-409.2353362179828,-410.3882658031141,-405.198963625472,-463.06248915733033
-409.2549918243053,-410.21776969634,-406.493914990129,-463.06248915733033
-409.4476443742326,-410.4357367568642,-405.4186298434767,-463.06248915733033
-409.3935752927479,-410.2242424661905,-405.90951805310607,-463.06248915733033
-409.3539640302273,-410.4013626941725,-405.632773311615,-463.06248915733033
