E,EA,EAS,ind
-112.00344946850709,-112.67495780758227,-109.75866842555688,-112.87226065128137
-111.98690588408196,-112.61956306123808,-110.1289537616132,-112.87226065128137
-111.80201156679652,-112.63124410187145,-109.97833878271663,-112.87226065128137
-111.97977088269948,-112.83258329454132,-109.8397972980726,-112.87226065128137
-112.09416026360527,-112.93249087239975,-110.23383839837304,-112.87226065128137
-111.96330319742128,-112.62726910392372,-110.2350437920324,-112.87226065128137
-111.99203013628508,-112.65736696483528,-109.72387414556592,-112.87226065128137
-112.09540630363364,-112.9326049355385,-110.12087193475868,-112.87226065128137
-112.03549821771904,-112.7408340572782,-110.03511670294778,-112.87226065128137
-111.94802847381652,-112.71585125996214,-110.4226634535812,-112.87226065128137
-111.95015777475122,-112.72892659138716,-110.27854066874006,-112.87226065128137
-111.85368234117853,-112.89412384872068,-109.69043655557682,-112.87226065128137
-111.8431885331052,-112.9073521450389,-110.10835133127163,-112.87226065128137
-111.87297735368614,-112.86719279952352,-110.2706046049096,-112.87226065128137
-112.04396553395212,-112.64302828039357,-110.43615817532086,-112.87226065128137
-111.92430872229964,-112.90991017851356,-110.36960055187112,-112.87226065128137
-111.94169157503426,-113.1028638511212,-110.1595187233064,-112.87226065128137
-111.8671835017448,-112.9344256720782,-109.81711094788793,-112.87226065128137
-112.08019685608888,-112.87224226584704,-110.14604424565216,-112.87226065128137
-112.01561021209272,-113.10635880913291,-109.92597122142598,-112.87226065128137
-111.8769586724828,-112.77240081617572,-110.38891856349008,-112.87226065128137
-111.87520596003304,-112.80504130413765,-109.99542836796236,-112.87226065128137
-112.0521003068946,-112.67881772706454,-109.72203580793564,-112.87226065128137
-111.97948431974172,-112.83673220239446,-109.82419090597315,-112.87226065128137
-112.04771587751247,-112.77517991694192,-110.21773984408826,-112.87226065128137
-112.05984459732396,-112.7763562964823,-109.8155234752642,-112.87226065128137
-112.00419750744116,-112.58134007277056,-109.67863115298468,-112.87226065128137
-112.0076139770801,-112.73720211575704,-110.10085970640496,-112.87226065128137
-111.91451550375396,-112.87416453511572,-110.15067179323862,-112.87226065128137
-111.97709407484145,-112.85746335463747,-110.36268113019688,-112.87226065128137
-112.0040338602119,-112.85384535652383,-109.85541461701084,-112.87226065128137
-112.04196761094792,-112.9463672117546,-109.710935026649,-112.87226065128137
-111.88659412214808,-112.86100790143765,-110.20899697323392,-112.87226065128137
-111.88542458508874,-112.68160656185492,-110.09755202026888,-112.87226065128137
-112.00807086517791,-112.6759085174272,-110.23532809738592,-112.87226065128137
-111.8695101118564,-112.89143539324886,-110.29058217716872,-112.87226065128137
-111.8915226249916,-112.84017005555845,-109.94508184814596,-112.87226065128137
-111.86685480274072,-112.73314586100412,-109.9345656193439,-112.87226065128137
-111.97132123729416,-112.93373672538787,-109.81777220030187,-112.87226065128137
-111.99146931081984,-112.72848284759957,-109.91812949477858,-112.87226065128137
-112.0695308006086,-112.84404725781852,-109.82701603078308,-112.87226065128137
-111.92569871683244,-112.74213529429466,-109.8896538738238,-112.87226065128137
-111.8455213493726,-112.79861305807952,-110.01186755401116,-112.87226065128137
-111.93326767057036,-112.74266744360204,-110.06086465099354,-112.87226065128137
-111.91821216834629,-112.82594655364446,-110.0042612283839,-112.87226065128137
-111.9404046436619,-112.66382588152273,-109.83983163732458,-112.87226065128137
-111.90383298234528,-112.99005987757415,-109.96484521824686,-112.87226065128137
-112.20452510059891,-112.9828542186237,-110.15302530753586,-112.87226065128137
-111.91559646951266,-112.7295939595235,-110.3085189021388,-112.87226065128137
-112.01891537636992,-113.06160265128078,-109.8967798047716,-112.87226065128137
-112.05309256071152,-112.70452637458992,-110.11277483110204,-112.87226065128137
-112.04284435052936,-112.58573903355706,-110.38880205840552,-112.87226065128137
-111.96902618679432,-112.9662392261318,-110.08801812419,-112.87226065128137
-111.86272624098685,-112.70489824854351,-110.4633562905238,-112.87226065128137
-111.92555777866797,-112.8404343834672,-110.26075928245746,-112.87226065128137
-111.9407243834145,-112.635781347606,-110.3931797417588,-112.87226065128137
-111.92394077365245,-112.83482011255826,-109.98049865534206,-112.87226065128137
-111.94994003239964,-112.76312586950569,-110.05627942724828,-112.87226065128137
-111.8934227270036,-112.78812210253136,-110.02329377238485,-112.87226065128137
-111.95777773706084,-112.95935378996064,-110.17216750686931,-112.87226065128137
-111.9949269159059,-112.8057510171598,-110.310532495718,-112.87226065128137
-112.14357840865216,-112.83577749823762,-110.03556815147644,-112.87226065128137
-111.9990297451202,-112.67003352948524,-109.8110531001116,-112.87226065128137
-111.98712197829288,-112.8786716558165,-109.8671554599283,-112.87226065128137
-111.9903047054855,-112.81402368871528,-110.0418265239138,-112.87226065128137
-111.91231079747868,-112.8727724765563,-110.28106977703816,-112.87226065128137
-111.92886202378176,-112.85553147217148,-110.2747878561187,-112.87226065128137
-111.9033248242425,-112.86949108748298,-109.80159801457587,-112.87226065128137
-111.88348359026315,-112.4629044658736,-110.2487590134496,-112.87226065128137
-111.77124246539644,-112.87049195447494,-110.03190051355044,-112.87226065128137
-111.92236869224372,-112.89188324842006,-110.00752167721814,-112.87226065128137
-112.1128817240275,-112.84686469174864,-110.04362213457202,-112.87226065128137
-112.10711660658129,-112.52223393256313,-109.88726586775176,-112.87226065128137
-111.7514923411904,-112.85576275977957,-109.82481193809068,-112.87226065128137
-111.94709580162548,-112.907151198555,-110.25779597093045,-112.87226065128137
-111.95468637448715,-112.74018543517428,-109.7821678186674,-112.87226065128137
-111.95869702714224,-112.7574248164374,-110.18361236869498,-112.87226065128137
-111.92557812979064,-112.90433667611154,-109.7874794353506,-112.87226065128137
-111.9014953312843,-112.73820413874134,-109.8858277472349,-112.87226065128137
-112.02816371179962,-112.95776709142166,-109.95747802278218,-112.87226065128137
-111.9744170162418,-112.71938516144012,-110.41926783692328,-112.87226065128137
-112.06825070665124,-112.71763835544238,-110.30361705010708,-112.87226065128137
-111.7138575808398,-112.81286580420377,-110.06062111361086,-112.87226065128137
-111.82946445760705,-112.7008901062638,-109.67876234303246,-112.87226065128137
-112.01632671115291,-112.75471052001838,-110.27882679081424,-112.87226065128137
-111.99109425050123,-112.61429216396326,-110.3346221514177,-112.87226065128137
-111.96529915210876,-112.7198235889218,-109.74107036077936,-112.87226065128137
-111.86573797787634,-112.7257616271618,-109.87615412326026,-112.87226065128137
-112.09808347604336,-112.5396957405786,-109.99948370489096,-112.87226065128137
-111.96538393919116,-112.60712314933107,-109.88599025740088,-112.87226065128137
-112.0339472066692,-112.81240395757575,-109.96149310063092,-112.87226065128137
-112.01441099699196,-112.75634106559602,-110.06709828993417,-112.87226065128137
-111.89266189943592,-112.84778670254528,-110.71237597097314,-112.87226065128137
-112.03464847406336,-112.70524850980117,-110.14329959118864,-112.87226065128137
-111.98008282046092,-112.9384382648287,-110.57800939880556,-112.87226065128137
-112.02326663250254,-112.61234179628072,-110.13795813615631,-112.87226065128137
-111.97780399679014,-112.87457529238164,-110.06139513538147,-112.87226065128137
-111.99421415985633,-112.87075307110784,-110.04952117868883,-112.87226065128137
-111.79957754567282,-112.7965462670292,-110.19738479463705,-112.87226065128137
-111.99086156617015,-112.61726204507136,-110.24916458273177,-112.87226065128137
-112.05103519070666,-112.72587352481608,-109.70462016199176,-112.87226065128137
-112.02654245588246,-112.77634586794468,-110.24706141819472,-112.87226065128137
-111.81057540940728,-112.81747977717896,-110.27247604110964,-112.87226065128137
-111.95406763706715,-112.81129680615123,-110.36927797241836,-112.87226065128137
-111.91169010687943,-112.68194471236713,-109.64384897660815,-112.87226065128137
-111.99176778954173,-112.71807539006736,-110.4045846690408,-112.87226065128137
-111.95908049612898,-112.86362100511396,-110.12741692684196,-112.87226065128137
-112.00237323699686,-112.70259800213717,-110.25469483969376,-112.87226065128137
-112.1143841671696,-112.65718368698386,-109.70935481512451,-112.87226065128137
-111.92336998542277,-112.97114731949269,-110.0463851951727,-112.87226065128137
-111.9467955002744,-112.83500214574389,-110.12982613636048,-112.87226065128137
-112.08943800340784,-112.60741025657178,-109.5137001215124,-112.87226065128137
-112.1589231124322,-112.89687701547572,-110.01638305811744,-112.87226065128137
-112.00316523610448,-112.79206198985578,-109.94739100803808,-112.87226065128137
-112.07259582312598,-112.617063977829,-110.44038088282969,-112.87226065128137
-111.97482874063522,-112.65228047223243,-110.09083280105568,-112.87226065128137
-112.01062456382782,-112.65719623749564,-110.30140177498484,-112.87226065128137
-112.05261561118331,-112.76015228024391,-109.9107686073558,-112.87226065128137
-112.14432680385768,-112.93629615949052,-109.67918559022516,-112.87226065128137
-112.16085312340336,-112.81753154382643,-110.11197542254293,-112.87226065128137
-112.07688860641348,-112.60450339419532,-110.04191346014308,-112.87226065128137
-111.92001597030892,-112.7954684850225,-110.14883249382932,-112.87226065128137
-111.98825057125374,-112.67518394155384,-110.27721587381492,-112.87226065128137
-111.9330159951648,-112.60410145676414,-110.125416897464,-112.87226065128137
-111.93379237564108,-112.6810366630146,-110.12003920823506,-112.87226065128137
-111.9437869325812,-112.76109788930172,-110.06001495717727,-112.87226065128137
-112.01716503276792,-112.65728337924034,-110.19642181292596,-112.87226065128137
-112.02466519586956,-112.88784286443284,-110.29278702674682,-112.87226065128137
-112.0030520296634,-113.01650243113856,-109.82768607340124,-112.87226065128137
-111.98142242363386,-112.60608344923514,-110.0292921943892,-112.87226065128137
-111.87508254903425,-112.50337946594234,-110.01193843217192,-112.87226065128137
-111.89347817426363,-112.71596807851157,-109.99576819420838,-112.87226065128137
-111.87520560699492,-112.71893109706548,-110.4199116421419,-112.87226065128137
-111.97464226631814,-112.53463281443489,-110.33749589663834,-112.87226065128137
-112.03503941636384,-112.79755783838728,-109.9076243665971,-112.87226065128137
-112.12802573870792,-112.68074533309895,-109.94227203475644,-112.87226065128137
-111.87508661173835,-112.7459981058593,-109.8715323004548,-112.87226065128137
-111.9701142260413,-112.82525657595195,-109.8733678822527,-112.87226065128137
-111.81464042110504,-112.66742557261948,-109.78129964094634,-112.87226065128137
-111.92685789081516,-112.84645094911023,-109.87395924067658,-112.87226065128137
-112.13607881571023,-112.73247068881004,-109.78869724653563,-112.87226065128137
-111.8850761016264,-112.70674523625048,-109.81999362072148,-112.87226065128137
-111.9308428270719,-112.74555031349011,-109.9687969930308,-112.87226065128137
-112.0254150365721,-112.62775590381254,-110.20266409124945,-112.87226065128137
-112.01176518462712,-112.81523540059123,-110.11472093632938,-112.87226065128137
-112.0589672788084,-112.79062042220518,-110.36731537062136,-112.87226065128137
-111.71022949031946,-112.46669194467825,-110.00002493757168,-112.87226065128137
-111.97198611026816,-112.5947819526024,-110.03976019221705,-112.87226065128137
-111.9706773055455,-112.7081733993641,-110.12497299620377,-112.87226065128137
-111.96386770977604,-112.60574197187636,-110.3855130810638,-112.87226065128137
-111.99955320845044,-112.6735872153667,-109.96910594839048,-112.87226065128137
-112.01358888441726,-112.58225733519502,-110.43381280546512,-112.87226065128137
-111.84192433551432,-112.79034061982031,-109.99632189447384,-112.87226065128137
-111.86715032571622,-112.69305939354192,-110.18389904537824,-112.87226065128137
-112.019552689279,-112.6191601204589,-110.06626344878484,-112.87226065128137
-111.8761191898221,-112.6856887345601,-110.04413276677884,-112.87226065128137
-112.04511840446388,-112.67270198388108,-110.57185410644868,-112.87226065128137
-111.91365584898092,-112.69497075207428,-110.14442079559332,-112.87226065128137
-112.12092587380003,-112.75164666968044,-110.42843211798078,-112.87226065128137
-111.8317986751528,-112.796862883609,-109.55844530931589,-112.87226065128137
-111.91053796268189,-112.88048053690332,-110.55560445151936,-112.87226065128137
-112.17415668573824,-112.7094428167936,-110.03067269087931,-112.87226065128137
-111.81983558924952,-112.6652065697657,-109.9923921071895,-112.87226065128137
-112.00661568551752,-112.6394249196607,-110.14565275528338,-112.87226065128137
-112.02086932652024,-112.84893305949504,-110.00911433309464,-112.87226065128137
-111.94401869929204,-112.90722132197172,-110.17582967390383,-112.87226065128137
-111.83833338659358,-112.91813856023666,-110.47962031863848,-112.87226065128137
-111.83805361984244,-113.04952641681432,-109.75738654433522,-112.87226065128137
-112.01030936229483,-112.73644860442596,-109.8427426604528,-112.87226065128137
-112.05508043899556,-112.59415180756396,-110.37731830624546,-112.87226065128137
-111.90314244753124,-112.61565276943884,-110.28176646992004,-112.87226065128137
-112.04858762541764,-112.7589446017639,-109.628976818391,-112.87226065128137
-111.95386440380464,-112.63912995495016,-110.27903657277255,-112.87226065128137
-111.81868664118068,-112.88804139561468,-110.03998083966182,-112.87226065128137
-111.93766178495116,-112.8218446162428,-110.12167567538576,-112.87226065128137
-112.07072296108936,-112.78832595254536,-110.04946595733264,-112.87226065128137
-111.92489122592175,-112.6681351338111,-109.74739381363682,-112.87226065128137
-111.9660023177257,-112.74774429006186,-109.5210215536151,-112.87226065128137
-112.01325421441074,-112.64720112199468,-109.96339803519464,-112.87226065128137
-111.94261011380492,-112.6901282276634,-110.27156771825022,-112.87226065128137
-111.9398176178492,-112.7849437313193,-110.29276565311228,-112.87226065128137
-112.0276933283263,-112.6230908527503,-109.7243487472189,-112.87226065128137
-111.94019520640468,-112.53643246405623,-109.81093819030424,-112.87226065128137
-111.86806778364684,-112.8158657263109,-110.34069923358076,-112.87226065128137
-112.12019121804413,-112.952700629266,-110.24471861199764,-112.87226065128137
-112.04482751881638,-112.7930191709849,-110.2228300068759,-112.87226065128137
-112.0668171054095,-112.79952930517685,-109.66490162845312,-112.87226065128137
-112.11158604753832,-112.70974482943184,-109.9927717896102,-112.87226065128137
-111.82604415242088,-112.94057562501791,-110.07896795350688,-112.87226065128137
-112.0220515181316,-112.63990015539964,-110.2289199953352,-112.87226065128137
-111.91714743802474,-112.80319059612025,-109.435537479536,-112.87226065128137
-112.0085276328349,-112.8963636273388,-110.129904947227,-112.87226065128137
-112.05073980265396,-112.71238881055032,-109.89240947524604,-112.87226065128137
-111.98653054717632,-112.85210378866782,-110.0209426424233,-112.87226065128137
-111.86938282652456,-112.60277337451768,-109.62475468070436,-112.87226065128137
-112.1875161495165,-112.51359401755344,-109.4623098782472,-112.87226065128137
-112.03770368609328,-112.778588903382,-109.80892596430876,-112.87226065128137
-111.89005015547647,-112.65296970149208,-109.57468415892656,-112.87226065128137
-112.05898645885785,-112.8070772797007,-110.08914784991644,-112.87226065128137
-111.9800382918582,-112.89234671851533,-110.30244926154865,-112.87226065128137
-111.92448331839732,-112.56161378972251,-110.17458220038492,-112.87226065128137
-111.9395973713797,-112.48440615609964,-109.7166216409472,-112.87226065128137
-111.92188937576276,-112.76228267895236,-110.17057279095977,-112.87226065128137
-111.976981196011,-112.76059878618106,-109.97195468667908,-112.87226065128137
-111.98600138658978,-112.80100144824566,-109.92684380209316,-112.87226065128137
-112.00197558647056,-112.89831833451754,-109.92024412153695,-112.87226065128137
-111.8842124042848,-112.65080362865748,-109.94684667876194,-112.87226065128137
-112.11565263633928,-112.85798613667852,-110.18292833522372,-112.87226065128137
-111.85516494425592,-112.8542402082588,-110.11855372174476,-112.87226065128137
-111.87888404398632,-112.7741599790308,-110.08401068876522,-112.87226065128137
-112.10726778861334,-112.67001716087768,-110.07617595271724,-112.87226065128137
-111.98063850844308,-112.94570282271395,-110.20499056471104,-112.87226065128137
-111.8446602772283,-112.50768876086508,-109.8249294298128,-112.87226065128137
-111.928868562727,-112.76671657804955,-110.1485144344824,-112.87226065128137
-111.97654516946513,-112.7158808647522,-110.29710147609988,-112.87226065128137
-112.00509752559633,-112.9433212662668,-110.20440127662113,-112.87226065128137
-112.10249723993644,-112.6571327436195,-109.79430276990584,-112.87226065128137
-111.96984353458454,-112.75112964999076,-109.83632277177924,-112.87226065128137
-112.05719461282592,-112.8887775596032,-110.0884882188835,-112.87226065128137
-111.96099765238375,-112.8187705293552,-109.84285880676754,-112.87226065128137
-112.06863852838173,-112.83760855729416,-110.01418410285264,-112.87226065128137
-112.0326551958324,-112.80847075638158,-109.9027644745575,-112.87226065128137
-111.97638943975645,-112.6417167540474,-109.91179761499838,-112.87226065128137
-111.9781160813934,-112.58517197736192,-109.97701240218449,-112.87226065128137
-111.90191020494,-112.8536272185679,-110.01428554855906,-112.87226065128137
-112.12654258927404,-112.70704961147106,-109.86295400338312,-112.87226065128137
-112.08035165619404,-112.76471013375554,-109.92189649599337,-112.87226065128137
-112.00155077446284,-112.70613294658531,-110.52578447837932,-112.87226065128137
-111.81107134361346,-112.82217333480143,-110.36421789184874,-112.87226065128137
-112.0925093160176,-112.7654040964743,-110.00524825066964,-112.87226065128137
-111.88752644649936,-112.84501432443048,-110.12633501943856,-112.87226065128137
-111.85271793127436,-112.9107480014363,-110.18197171416212,-112.87226065128137
-112.05525781828908,-112.90287762091126,-110.21017314096568,-112.87226065128137
-111.8412338858752,-112.78718950359648,-109.72735027859986,-112.87226065128137
-112.08780211629964,-112.77104114800824,-110.20358564802568,-112.87226065128137
-112.0724249884145,-112.8901858088355,-109.75819711959872,-112.87226065128137
-112.029716624468,-112.77979629396314,-109.65635730930713,-112.87226065128137
-112.14922542224308,-112.70177882161887,-109.70752473844682,-112.87226065128137
-111.9731034513089,-112.7393197828758,-110.0189799625322,-112.87226065128137
-111.88215433556816,-112.69665722727726,-110.21239570677302,-112.87226065128137
-111.8978192951606,-112.5317661606008,-110.09688592063613,-112.87226065128137
-111.88774520859224,-112.62010286113087,-109.88543915426727,-112.87226065128137
-111.93330631950911,-112.5735144881789,-109.72457480341043,-112.87226065128137
-112.03944419429487,-112.8995461009402,-110.2505842332286,-112.87226065128137
-111.86271909346152,-112.5438579020482,-110.2861142466688,-112.87226065128137
-111.87432988612306,-112.9226414302205,-109.820245484803,-112.87226065128137
-111.93456657434578,-112.66027812939896,-109.93947104724688,-112.87226065128137
-111.93744095286388,-112.66838956134252,-110.49263559429218,-112.87226065128137
-111.91519316652057,-112.66176235917878,-109.75936245179652,-112.87226065128137
-112.0292805096502,-112.72260446137672,-109.95905550936376,-112.87226065128137
-112.1192969957586,-112.69694911551122,-110.12929665444972,-112.87226065128137
-111.90823759644704,-112.86534114014208,-109.69395974238714,-112.87226065128137
-111.90148074230548,-112.77083087803902,-110.376248306047,-112.87226065128137
-112.0153807110594,-112.84201360406963,-110.76873366340368,-112.87226065128137
-111.91213406419546,-112.7441127480869,-110.13210512847294,-112.87226065128137
-111.88786626128052,-112.62477352031163,-110.30697948561598,-112.87226065128137
-112.08475141049117,-112.92302324585046,-110.3941278485997,-112.87226065128137
-112.16209891571464,-112.65622415531058,-109.90660238428512,-112.87226065128137
-111.68749392959568,-112.79072909301068,-110.12199227380871,-112.87226065128137
-112.04273090024816,-112.78274100985954,-109.86338210116058,-112.87226065128137
-111.78317037543964,-112.7838551673465,-110.07911778368594,-112.87226065128137
-111.97554226619668,-112.97536373677934,-110.52627382783248,-112.87226065128137
-111.92392003867931,-112.73167991262972,-109.54175658283862,-112.87226065128137
-111.99682289373844,-112.59580511586044,-110.24021528928806,-112.87226065128137
-111.85886917826907,-112.73839612824094,-110.06566895208177,-112.87226065128137
-111.87609376715116,-112.94244583023972,-110.49634037027644,-112.87226065128137
-112.06244303841316,-112.63958204983804,-110.13152043437182,-112.87226065128137
-111.83387568907646,-112.73746354714308,-109.92966169355812,-112.87226065128137
-111.87404234631003,-112.74300895179942,-110.05482295927636,-112.87226065128137
-111.70332471730394,-112.68325719994128,-110.20657571489592,-112.87226065128137
-111.91081221200726,-112.61977579565404,-109.79143465618908,-112.87226065128137
-111.91553883796176,-112.56722568145602,-109.7351193528006,-112.87226065128137
-112.06527008891516,-112.67314703229582,-110.22628964337574,-112.87226065128137
-111.99202215456684,-112.75314459679174,-110.41656183365542,-112.87226065128137
-112.00169965374086,-112.73310170934424,-110.21377450601464,-112.87226065128137
-111.97138524928616,-112.7810483780564,-109.7177912179142,-112.87226065128137
-111.94560762845065,-112.64777325276022,-109.66136470214738,-112.87226065128137
-111.94153280790476,-112.78193927256986,-109.97099835252838,-112.87226065128137
-112.16121159193185,-112.83158632031754,-110.42093167114218,-112.87226065128137
-112.06402228651248,-112.90039639563722,-109.91817672959844,-112.87226065128137
-112.04926521106208,-112.6110809453048,-110.4180337109029,-112.87226065128137
-111.95690070270317,-112.8975955844227,-109.5901220006608,-112.87226065128137
-112.13303957655204,-112.91790021174911,-109.92271322743964,-112.87226065128137
-112.1602660765828,-112.97827840377283,-110.2632283057154,-112.87226065128137
-111.9090973019964,-112.82092187332375,-110.2173532924648,-112.87226065128137
-111.89062036255334,-112.63671548515984,-109.91179491335372,-112.87226065128137
-111.96793193944984,-112.6357985294148,-109.89110164525414,-112.87226065128137
-112.0187621704865,-112.75384667138393,-110.16500774942156,-112.87226065128137
-112.04479613564789,-112.57513008328114,-109.9137386828461,-112.87226065128137
-112.11295880539096,-112.81999178014536,-109.66088506265513,-112.87226065128137
-111.88165793710394,-112.90966442157595,-110.15373719760856,-112.87226065128137
-111.88048953233488,-112.6574769223048,-109.81920782352029,-112.87226065128137
-112.23030373364604,-112.7813401075646,-109.81599585374263,-112.87226065128137
-111.916374299147,-112.72366718109572,-110.18306300716073,-112.87226065128137
-111.98618860422496,-112.68277624692828,-110.51053578370872,-112.87226065128137
-111.91905278155969,-112.7484770233732,-109.90287150080265,-112.87226065128137
-112.20838887842456,-112.62753793253049,-110.24269234965948,-112.87226065128137
-111.99936862841204,-112.661581022427,-110.4755894009468,-112.87226065128137
-111.9819456331699,-112.65471347224276,-109.88740097364166,-112.87226065128137
-111.77296207608708,-112.8443789328118,-110.04626281444187,-112.87226065128137
-111.89894276301354,-112.67195900818828,-110.12960730986978,-112.87226065128137
-112.07802328390032,-112.63461880630956,-110.62979471672234,-112.87226065128137
-111.86450166845572,-112.62993606350764,-110.10655420951149,-112.87226065128137
-111.94747942840232,-112.67319625287152,-109.68453076579888,-112.87226065128137
-111.85992804765053,-112.72750959714006,-110.08593932906945,-112.87226065128137
-112.10553666217608,-112.73305126936437,-110.33016671820756,-112.87226065128137
-111.9845791356878,-112.7592107804127,-109.6480210047458,-112.87226065128137
-112.02034285414396,-112.76565911639403,-109.76205408452492,-112.87226065128137
-111.88647372102466,-112.84387721287548,-110.18133578209547,-112.87226065128137
-111.89812855715016,-112.7295910325358,-110.21178091995708,-112.87226065128137
-112.05307690170928,-112.72483603194098,-110.107777995738,-112.87226065128137
-111.98611038581669,-112.87123179057905,-109.95394821940398,-112.87226065128137
-112.12615277385642,-112.86698240975356,-109.76832343572562,-112.87226065128137
-111.80137253219333,-112.57803723492594,-110.09283930862073,-112.87226065128137
-112.04955631486185,-112.77613981536882,-110.3021115577788,-112.87226065128137
-112.09829248012976,-112.62458512674972,-110.1464976040469,-112.87226065128137
-111.93310192227024,-112.70165857384568,-109.89286933745817,-112.87226065128137
-111.93797193389577,-112.85045620625084,-109.94229726339276,-112.87226065128137
-111.95436714894235,-112.76995251531612,-109.96854602992404,-112.87226065128137
-111.96491395490564,-112.56244514421016,-110.14173209495816,-112.87226065128137
-111.92941947668284,-112.7949188819362,-110.0420556195537,-112.87226065128137
-111.86192444836522,-112.80970487241568,-110.21651664830225,-112.87226065128137
-111.95797648563158,-112.74594730101715,-110.02509747410409,-112.87226065128137
-112.00114421615926,-112.97760747397436,-109.74036243662472,-112.87226065128137
-112.16040079454255,-112.77757801324005,-109.99425901521856,-112.87226065128137
-111.88592197800943,-112.67447099330838,-110.03838494323784,-112.87226065128137
-111.94348825825504,-112.77903126915167,-109.75648784673749,-112.87226065128137
-111.98382989964148,-112.68042093740544,-110.03402739703527,-112.87226065128137
-111.89241291013138,-112.70642806842284,-110.08225041047618,-112.87226065128137
-111.92731369338388,-112.92094015563563,-109.98928554879322,-112.87226065128137
-112.1176739808174,-112.54146037540934,-110.43585191072376,-112.87226065128137
-111.95981172491815,-112.65563750981256,-109.90833840414336,-112.87226065128137
-111.95858778569944,-112.76291115807634,-109.9495196391958,-112.87226065128137
-112.17644616354028,-112.80643934897424,-109.8164358344037,-112.87226065128137
-112.04632215877574,-112.80140432697348,-109.9022692764097,-112.87226065128137
-111.99830171804264,-112.59686343864144,-109.8001399789681,-112.87226065128137
-112.03823315695146,-112.61467848977082,-109.90373842099716,-112.87226065128137
-112.05851843045346,-112.59601935688087,-110.41624652463044,-112.87226065128137
-111.97139274407272,-112.85164402805142,-109.92212464250426,-112.87226065128137
-111.8672158260272,-112.67591889747672,-110.2084579495098,-112.87226065128137
-111.96669699470677,-112.85670462186476,-109.87213001637632,-112.87226065128137
-112.11088006888782,-112.95710738893057,-110.31551741123356,-112.87226065128137
-111.98775545656302,-112.97501973411852,-109.66358178510092,-112.87226065128137
-111.851295361156,-112.63431205918496,-110.2692202556352,-112.87226065128137
-111.94492106660962,-112.79663607797188,-109.96765712248272,-112.87226065128137
-111.98994012937384,-112.88639596938692,-110.35648057983848,-112.87226065128137
-111.98061774780535,-112.60950318803184,-110.18622992818192,-112.87226065128137
-111.9791052282288,-112.68901903248909,-110.15218046222336,-112.87226065128137
-111.8591722536577,-112.81636170690396,-109.94624024120702,-112.87226065128137
-111.89346154977508,-112.7801892124755,-109.77628585597448,-112.87226065128137
-112.03672024688166,-112.61987574471028,-109.93049655456916,-112.87226065128137
-111.80903109896452,-112.86847637869816,-109.8462622883732,-112.87226065128137
-111.98029022365516,-112.83360508528789,-110.03834293300524,-112.87226065128137
-111.94605151736832,-112.82382809245856,-109.81013307059553,-112.87226065128137
-112.08043135729004,-112.79526786695634,-109.87961252095327,-112.87226065128137
-111.9787898103814,-112.72150604822892,-109.97902258337965,-112.87226065128137
-111.96694793030846,-112.71690279471646,-110.15717322280236,-112.87226065128137
-111.88586811556988,-112.78488071105842,-109.62962979027252,-112.87226065128137
-112.07017000461823,-112.85535131756112,-110.33599307952429,-112.87226065128137
-112.03344845051896,-112.84122182234044,-110.2867719070802,-112.87226065128137
-112.08957894710728,-112.85926596185594,-109.74274057689742,-112.87226065128137
-112.08184539388716,-112.82821681270876,-110.42964003282393,-112.87226065128137
-111.97616127440682,-112.63834679019092,-109.51395797258247,-112.87226065128137
-111.96892100079044,-112.8901056484046,-110.20192252663097,-112.87226065128137
-111.81006306330292,-112.82182263252098,-109.89648100170668,-112.87226065128137
-111.95742484105584,-112.80386176005902,-109.77087768753952,-112.87226065128137
-112.0507049726838,-112.76260186500916,-109.91082308015784,-112.87226065128137
-112.16820993291743,-112.725352484025,-109.72147992520156,-112.87226065128137
-111.96701821556368,-112.78100053971696,-110.36207586799316,-112.87226065128137
-112.00018009496496,-112.97671929936251,-109.8038875628632,-112.87226065128137
-111.86498078456924,-112.71177938264148,-109.38993649029156,-112.87226065128137
-111.871302691049,-112.8114895268386,-109.7074773388448,-112.87226065128137
-111.88621457476148,-112.69114016660578,-109.99545287753554,-112.87226065128137
-111.93865548735889,-112.75363396794228,-109.91652414850688,-112.87226065128137
-111.99080012005469,-112.68156638989984,-109.75961230628882,-112.87226065128137
-112.03471009216398,-112.77731984088165,-110.01462410869917,-112.87226065128137
-111.89828688252172,-112.6957736448297,-110.2976597292795,-112.87226065128137
-112.15745099383642,-112.78574130043472,-110.24434207586984,-112.87226065128137
-111.94026834607362,-112.90413960229252,-110.22072021308344,-112.87226065128137
-112.09296297646816,-112.72640967779031,-110.1440065144467,-112.87226065128137
-111.94304055368812,-112.66521461081769,-110.06181248665467,-112.87226065128137
-111.95052268471572,-112.83955388470294,-109.69111528871431,-112.87226065128137
-112.10378502220726,-112.57393340652511,-109.98877544947766,-112.87226065128137
-111.9296258328185,-112.71160624260358,-110.12808887132684,-112.87226065128137
-111.87490627438858,-112.66751786362832,-109.92424778623726,-112.87226065128137
-111.95907916824945,-112.87812434746094,-110.11189131105276,-112.87226065128137
-111.97070867430868,-112.55452458304416,-110.17269040366833,-112.87226065128137
-111.9396565572747,-112.58421071543847,-109.7681604292484,-112.87226065128137
-111.99515286727832,-112.85438581375354,-110.56104026039,-112.87226065128137
